"Address","S/A","Price","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","SP Sqft","List Price","Sold Price","Sold Date","View","VwSpecify"
"213 1510 NELSON STREET","VVWWE","$474,000","6","1","1","600","1987","30","Yes","1","$322.55","$790.00","$448,000","$474,000","6/19/2017",,
"2001 939 HOMER STREET","VVWYA","$475,000","8","0","1","442","1997","20","Yes","1","$213.98","$1,074.66","$458,000","$475,000","6/27/2017","Yes","City & Future Park"
"211 819 HAMILTON STREET","VVWDT","$475,000","82","1","1","500","1998","19",,,"$230.70","$950.00","$498,000","$475,000","5/3/2017",,
"810 1333 W GEORGIA STREET","VVWCB","$475,000","7","0","1","433","2006","11","Yes","0","$212.15","$1,097.00","$415,000","$475,000","6/5/2017","Yes","CITY VIEW"
"302 1188 RICHARDS STREET","VVWYA","$475,000","8","0","1","411","1995","22","No","1","$142.00","$1,155.72","$399,000","$475,000","8/29/2017","Yes","UNOBSTRUCTED PARK VIEWS"
"1506 161 W GEORGIA STREET","VVWDT","$480,000","79","0","1","455","2012","5",,"0","$230.48","$1,054.95","$488,900","$480,000","8/23/2017","Yes","CITY VIEW"
"1010 1331 ALBERNI STREET","VVWWE","$480,000","34","0","1","445","1999","18","Yes","1","$235.41","$1,078.65","$489,000","$480,000","8/3/2017","Yes","SOUTH EAST CITY VIEW"
"214 1050 BROUGHTON STREET","VVWWE","$480,000","33","1","1","602","1983","34","Yes","1","$304.12","$797.34","$529,000","$480,000","5/14/2017","No",
"2508 233 ROBSON STREET","VVWDT","$482,000","39","0","1","442","2009","8","No","0","$160.51","$1,090.50","$479,000","$482,000","7/25/2017",,
"601 933 HORNBY STREET","VVWDT","$483,000","23","0","1","470","2005","12","Yes",,"$197.46","$1,027.66","$488,000","$483,000","8/9/2017","Yes","COURTHOUSE & TREE LINED STREET"
"1208 1146 HARWOOD STREET","VVWWE","$485,000","12","1","1","463","1975","42","Yes","1","$241.11","$1,047.52","$460,000","$485,000","5/3/2017","Yes","AMAZING OCEAN & SOME MOUNTAIN"
"304 1216 HOMER STREET","VVWYA","$485,000","15","0","1","514","1997","20","Yes",,"$264.31","$943.58","$498,000","$485,000","6/27/2017",,
"103 985 JERVIS STREET","VVWWE","$485,000","14","1","1","714","1948","69","Yes",,"$302.00","$679.27","$489,000","$485,000","7/15/2017","No",
"701 438 SEYMOUR STREET","VVWDT","$485,000","1","1","1","538","1996","21",,"1","$375.03","$901.49","$469,000","$485,000","6/27/2017",,
"201 1315 CARDERO STREET","VVWWE","$485,500","16","1","1","706","1957","60","Yes","0","$233.97","$687.68","$485,000","$485,500","8/25/2017","No",
"401 1177 HORNBY STREET","VVWDT","$488,000","10","1","1","628","1994","23","Yes","1","$300.00","$777.07","$469,000","$488,000","6/16/2017","Yes","City"
"2501 438 SEYMOUR STREET","VVWDT","$488,000","22","1","1","518","1997","20","Yes","1","$366.00","$942.08","$498,000","$488,000","5/17/2017","Yes","City view"
"109 1550 BARCLAY STREET","VVWWE","$490,000","9","1","1","602","1981","36","No","1","$239.00","$813.95","$459,900","$490,000","5/17/2017",,
"510 66 W CORDOVA STREET","VVWDT","$490,000","53","1","1","535","2012","5","Yes","0","$224.09","$915.89","$499,000","$490,000","8/11/2017","Yes","Panoramic from rooftop deck"
"304 1108 NICOLA STREET","VVWWE","$490,000","12","1","1","507","1975","42","Yes","1","$278.20","$966.47","$499,000","$490,000","7/31/2017","Yes","Garden View"
"1603 550 TAYLOR STREET","VVWDT","$490,000","0","0","1","541","2005","12","Yes","1","$235.04","$905.73","$489,000","$490,000","6/2/2017","Yes","WATER & MOUNTAIN"
"705 1225 RICHARDS STREET","VVWDT","$490,000","7","0","1","411","2003","14","Yes","1","$183.00","$1,192.21","$445,000","$490,000","5/29/2017","Yes","COURTYARD"
"2103 1850 COMOX STREET","VVWWE","$490,000","45","1","1","648","1968","49","Yes","1","$342.00","$756.17","$498,000","$490,000","5/2/2017","Yes","English Bay, Ocean & Mountains"
"710 438 SEYMOUR STREET","VVWDT","$490,800","1","1","1","538","1996","21","Yes","1","$383.55","$912.27","$485,800","$490,800","7/8/2017","No",
"504 969 RICHARDS STREET","VVWDT","$495,000","7","0","1","420","2002","15","Yes","1","$200.54","$1,178.57","$455,000","$495,000","6/6/2017",,
"1903 1199 SEYMOUR STREET","VVWDT","$498,000","26","0","1","440","2005","12","Yes",,"$201.92","$1,131.82","$499,900","$498,000","8/19/2017","Yes","park & city view"
"202 789 DRAKE STREET","VVWDT","$499,000","10","1","1","585","1991","26","No",,"$288.44","$852.99","$499,000","$499,000","6/29/2017","Yes","TREED COURTYARD"
"105 985 JERVIS STREET","VVWWE","$499,000","19","1","1","738","1948","69","Yes",,"$314.00","$676.15","$499,000","$499,000","6/24/2017","Yes","PRIVATE GARDEN"
"505 789 DRAKE STREET","VVWDT","$499,000","22","1","1","585","1991","26","No",,"$287.59","$852.99","$499,000","$499,000","8/25/2017",,
"1803 1331 ALBERNI STREET","VVWWE","$500,000","2","0","1","394","1998","19","Yes","1","$213.00","$1,269.04","$498,000","$500,000","8/17/2017","Yes","PARTIAL WATER VIEW"
"1803 1199 SEYMOUR STREET","VVWDT","$500,000","12","0","1","440","2005","12","Yes","0","$214.23","$1,136.36","$499,900","$500,000","7/8/2017","Yes","MOUNTAIN, CITY"
"503 53 W HASTINGS STREET","VVWDT","$500,000","101","1","1","708","2008","9","Yes",,"$286.44","$706.21","$539,900","$500,000","5/4/2017","Yes","URBAN CITYSCAPE"
"202 1140 PENDRELL STREET","VVWWE","$500,000","2","1","1","764","1977","40","Yes","1","$264.88","$654.45","$529,000","$500,000","5/28/2017",,
"505 1188 HOWE STREET","VVWDT","$500,000","6","1","1","495","1994","23","Yes","1","$261.76","$1,010.10","$499,000","$500,000","7/16/2017",,
"1710 1331 ALBERNI STREET","VVWWE","$502,000","42","0","1","445","1999","18","No","1","$235.41","$1,128.09","$507,000","$502,000","6/28/2017","Yes","NO"
"910 1331 ALBERNI STREET","VVWWE","$503,500","22","0","1","445","2000","17",,,"$222.00","$1,131.46","$483,000","$503,500","6/13/2017","No",
"713 1325 ROLSTON STREET","VVWDT","$505,000","7","1","1","459","2013","4","No","0","$201.36","$1,100.22","$499,800","$505,000","5/9/2017","Yes","CITY & SOME WATER"
"1403 1199 SEYMOUR STREET","VVWDT","$505,500","14","0","1","440","2005","12","Yes",,"$201.92","$1,148.86","$499,000","$505,500","5/15/2017","Yes","CITY SKYLINE/EMERY BARNES PARK"
"1311 1333 W GEORGIA STREET","VVWCB","$507,000","76","0","1","425","2006","11","Yes","1","$212.15","$1,192.94","$509,900","$507,000","8/13/2017","Yes","City Views"
"504 535 SMITHE STREET","VVWDT","$508,000","8","0","1","423","2010","7","Yes",,"$180.95","$1,200.95","$499,000","$508,000","5/23/2017","No",
"1102 1330 HORNBY STREET","VVWDT","$509,000","7","1","1","408","1986","31","Yes","0","$196.36","$1,247.55","$398,800","$509,000","5/8/2017","Yes","Ocean Views"
"504 1333 HORNBY STREET","VVWDT","$510,000","9","0","1","462","1978","39",,,"$228.00","$1,103.90","$599,000","$510,000","5/1/2017",,
"1609 1283 HOWE STREET","VVWDT","$510,900","12","1","1","491","2018","0",,"0","$186.28","$1,040.53","$499,000","$510,900","5/10/2017",,
"2306 233 ROBSON STREET","VVWDT","$512,000","10","0","1","500","2009","8","No","0","$174.92","$1,024.00","$499,999","$512,000","7/15/2017","Yes","PARTIAL WATER VIEW"
"911 1333 W GEORGIA STREET","VVWCB","$512,999","8","0","0","420","2006","11","Yes","1","$212.15","$1,221.43","$516,000","$512,999","7/25/2017","Yes","CITY SOUTH FACING"
"1201 63 KEEFER PLACE","VVWDT","$513,000","8","1","1","570","2001","16","Yes","1","$310.31","$900.00","$499,000","$513,000","5/8/2017","Yes","CITY VIEW"
"703 1295 RICHARDS STREET","VVWDT","$515,000","8","0","1","473","2002","15","Yes",,"$209.59","$1,088.79","$515,000","$515,000","6/13/2017","Yes","CITY VIEWS"
"1506 1146 HARWOOD STREET","VVWWE","$515,000","9","1","1","585","1974","43",,"1","$284.50","$880.34","$515,000","$515,000","8/30/2017","Yes","West End"
"1107 1146 HARWOOD STREET","VVWWE","$515,000","6","1","1","559","1975","42","Yes","1","$284.50","$921.29","$499,000","$515,000","5/3/2017","Yes","OCEAN, MOUNTAIN & CITY"
"302 933 SEYMOUR STREET","VVWDT","$515,000","22","1","1","733","1998","19","No","1","$272.11","$702.59","$575,000","$515,000","5/24/2017","No",
"#310 1330 HORNBY STREET","VVWDT","$515,000","10","0","1","408","1986","31","No","0","$196.36","$1,262.25","$519,000","$515,000","8/3/2017","No",
"401 989 RICHARDS STREET","VVWDT","$516,000","8","1","1","465","2002","15","Yes","1","$221.10","$1,109.68","$445,000","$516,000","5/30/2017",,
"1213 1333 W GEORGIA STREET","VVWCB","$518,000","14","0","1","420","2006","11","Yes","1","$212.15","$1,233.33","$499,000","$518,000","5/9/2017","Yes","City Views"
"1501 939 EXPO BOULEVARD","VVWYA","$518,000","13","0","1","460","2005","12","Yes","1","$258.96","$1,126.09","$485,000","$518,000","6/27/2017",,
"1501 989 RICHARDS STREET","VVWDT","$519,000","8","0","1","463","2000","17","Yes","1","$221.10","$1,120.95","$519,000","$519,000","6/6/2017","Yes","BEAUTIFUL CITY VIEW"
"2704 1050 BURRARD STREET","VVWDT","$519,000","14","0","1","426","1994","23","No","1","$187.61","$1,218.31","$499,000","$519,000","5/4/2017","Yes","CITY AND MOUNTAINS"
"2104 1050 BURRARD STREET","VVWDT","$520,000","8","0","1","420","1994","23","No","1","$133.93","$1,238.10","$499,900","$520,000","8/29/2017","Yes","ICONIC CITY & MOUNTAIN"
"1206 1239 W GEORGIA STREET","VVWCB","$520,000","8","0","1","430","1999","18","Yes","1","$207.74","$1,209.30","$499,000","$520,000","8/29/2017","Yes","CITY, MOUNTAIN & WATER"
"909 1010 HOWE STREET","VVWDT","$521,000","8","1","1","500","1982","35","Yes","1","$267.64","$1,042.00","$499,900","$521,000","8/29/2017","Yes","CITY VIEW"
"908 550 TAYLOR STREET","VVWDT","$521,000","5","0","1","520","2005","12","Yes","1","$225.64","$1,001.92","$479,000","$521,000","6/12/2017","Yes","DR SUN GARDENS, ANDY LIV PAR"
"806 1050 BURRARD STREET","VVWDT","$523,000","7","0","1","426","1995","22","No","1","$188.08","$1,227.70","$498,000","$523,000","5/8/2017","Yes","Mtns, City, Historic Churches"
"507 933 SEYMOUR STREET","VVWDT","$523,000","8","1","1","509","1998","19","No","1","$211.00","$1,027.50","$535,000","$523,000","7/11/2017","No",
"502 1255 SEYMOUR STREET","VVWDT","$523,800","13","0","1","500","2008","9","Yes","1","$206.19","$1,047.60","$520,000","$523,800","7/11/2017","No",
"204 1435 NELSON STREET","VVWWE","$525,000","29","1","1","600","1976","41","Yes","1","$387.00","$875.00","$499,000","$525,000","6/17/2017",,
"1801 999 SEYMOUR STREET","VVWDT","$525,000","8","0","1","473","2014","3","Yes","0","$198.27","$1,109.94","$499,000","$525,000","7/12/2017","Yes","CITY"
"2008 1283 HOWE STREET","VVWDT","$525,000","57","1","1","479","2018","0",,"1","$0.00","$1,096.03","$525,000","$525,000","5/3/2017","Yes","CITY/SOUTH"
"1010 1010 HOWE STREET","VVWDT","$527,500","11","1","1","489","1982","35","Yes","1","$267.64","$1,078.73","$499,000","$527,500","7/15/2017","Yes","City"
"1209 1500 HOWE STREET","VVWYA","$528,000","26","1","1","530","1989","28","Yes","1","$290.86","$996.23","$549,900","$528,000","7/31/2017","Yes","SOME WATER, CITY, MOUNTAIN"
"2707 131 REGIMENT SQUARE","VVWDT","$528,000","8","0","1","510","2007","10","No","0","$246.10","$1,035.29","$518,000","$528,000","8/29/2017","Yes","City Skyline"
"3007 668 CITADEL PARADE","VVWDT","$528,000","23","0","1","510","2007","10","No","0","$228.35","$1,035.29","$538,800","$528,000","6/8/2017","Yes","WATER VIEW BURRARD INLET"
"1301 1003 BURNABY STREET","VVWWE","$529,000","21","1","1","530","1999","18","No","1","$317.35","$998.11","$529,000","$529,000","8/16/2017","Yes","CITY & MOUNTAIN"
"2404 438 SEYMOUR STREET","VVWDT","$530,000","13","1","1","567","1996","21",,,"$400.60","$934.74","$520,000","$530,000","5/3/2017",,
"807 1010 HOWE STREET","VVWDT","$531,000","35","1","1","531","1986","31",,"1","$290.00","$1,000.00","$499,000","$531,000","6/2/2017","Yes","Granville Street/City"
"806 63 KEEFER PLACE","VVWDT","$534,000","0","1","1","576","2000","17","Yes","1","$312.65","$927.08","$538,000","$534,000","5/23/2017","Yes","Mountains"
"304 1295 RICHARDS STREET","VVWDT","$535,000","22","1","1","594","2002","15","No","0","$240.72","$900.67","$548,000","$535,000","7/11/2017",,
"302 33 W PENDER STREET","VVWDT","$536,500","13","1","1","677","2008","9",,"1","$371.92","$792.47","$549,000","$536,500","7/17/2017",,
"2407 438 SEYMOUR STREET","VVWDT","$538,000","12","1","1","553","1996","21","Yes",,"$392.07","$972.88","$499,800","$538,000","8/23/2017","Yes","SWEEPING NORTH/EAST VIEWS"
"2507 668 CITADEL PARADE","VVWDT","$538,800","8","1","1","510","2007","10",,"0","$228.35","$1,056.47","$538,800","$538,800","7/4/2017","Yes","City & Mountains"
"2801 438 SEYMOUR STREET","VVWDT","$539,000","17","1","1","518","1996","21","Yes","1","$366.51","$1,040.54","$539,000","$539,000","8/10/2017","Yes","CITY"
"1104 1189 HOWE STREET","VVWDT","$540,000","1","1","1","564","1998","19","No","1","$273.09","$957.45","$499,900","$540,000","6/8/2017",,
"1413 938 SMITHE STREET","VVWDT","$540,000","6","0","1","465","2005","12","Yes","0","$188.49","$1,161.29","$499,000","$540,000","6/28/2017","No",
"1003 1155 SEYMOUR STREET","VVWDT","$540,000","0","1","1","520","2005","12","Yes","1","$236.40","$1,038.46","$539,000","$540,000","8/29/2017","Yes","DOWNTOWN CITY VIEW"
"605 1133 HORNBY STREET","VVWDT","$540,500","21","1","1","535","2017","0",,,"$200.00","$1,010.28","$578,000","$540,500","6/1/2017",,
"1903 550 TAYLOR STREET","VVWDT","$542,000","7","0","1","541","2005","12","Yes","1","$235.04","$1,001.85","$499,000","$542,000","7/31/2017","Yes","Water & North Shore Mountains"
"1310 989 NELSON STREET","VVWDT","$542,000","9","2","1","631","1995","22","Yes",,"$400.46","$858.95","$568,000","$542,000","6/29/2017","Yes","NORTH OF CITY, MOUNTAINS"
"1001 989 BEATTY STREET","VVWYA","$542,500","8","1","1","473","2004","13",,"1","$216.43","$1,146.93","$545,000","$542,500","8/22/2017","Yes","City"
"806 501 PACIFIC STREET","VVWDT","$544,000","8","1","1","479","1999","18","Yes","1","$274.17","$1,135.70","$499,000","$544,000","6/20/2017","Yes","Courtyard & West End Cityscape"
"307 33 W PENDER STREET","VVWDT","$545,000","1","1","1","667","2009","8","No","1","$366.02","$817.09","$549,000","$545,000","5/2/2017",,
"1606 108 W CORDOVA STREET","VVWDT","$546,000","8","1","1","558","2009","8","No","1","$314.61","$978.49","$520,000","$546,000","5/9/2017","Yes","Some water/mountain views"
"1106 1188 HOWE STREET","VVWDT","$547,500","26","1","1","495","1994","23","Yes","1","$262.55","$1,106.06","$535,000","$547,500","6/26/2017","No",
"306 1230 HARO STREET","VVWWE","$548,000","8","1","1","660","1987","30","Yes","1","$369.73","$830.30","$528,000","$548,000","5/23/2017","Yes","SERENE GARDEN OASIS"
"605 811 HELMCKEN STREET","VVWDT","$548,000","14","1","1","577","1995","22","Yes","1","$296.15","$949.74","$499,000","$548,000","6/26/2017","Yes","City"
"806 550 TAYLOR STREET","VVWDT","$549,000","5","1","1","567","2005","12","Yes","1","$249.15","$968.25","$549,000","$549,000","8/26/2017","Yes","City view, Heritage buildings"
"102 1655 NELSON STREET","VVWWE","$549,000","14","1","1","704","1971","46","Yes","1","$349.19","$779.83","$549,000","$549,000","7/4/2017","No",
"714 1177 HORNBY STREET","VVWDT","$550,000","8","1","1","706","1995","22","Yes","1","$331.00","$779.04","$488,000","$550,000","5/16/2017",,
"404 1355 HARWOOD STREET","VVWWE","$550,000","19","1","1","759","1975","42","Yes","1","$389.16","$724.64","$578,000","$550,000","8/26/2017",,
"508 811 HELMCKEN STREET","VVWDT","$550,000","3","1","1","601","1995","22","Yes","1","$305.70","$915.14","$549,000","$550,000","6/10/2017","No",
"105 1435 NELSON STREET","VVWWE","$550,000","7","1","1","665","1976","41","Yes","1","$429.00","$827.07","$550,000","$550,000","8/4/2017","No",
"405 1177 HORNBY STREET","VVWDT","$550,000","8","1","1","671","1995","22","Yes","1","$315.00","$819.67","$528,000","$550,000","6/20/2017",,
"2206 63 KEEFER PLACE","VVWDT","$550,000","6","1","1","577","2001","16","Yes","1","$347.13","$953.21","$523,000","$550,000","7/10/2017","Yes","WATER & MOUNTAIN VIEWS"
"1207 1330 HARWOOD STREET","VVWWE","$550,000","11","2","1","777","1972","45","Yes","1","$380.00","$707.85","$575,000","$550,000","5/12/2017","Yes","****FANTASTIC WATER VIEW****"
"2103 938 SMITHE STREET","VVWDT","$550,000","0","0","1","449","2005","12","Yes",,"$188.49","$1,224.94","$499,900","$550,000","8/17/2017","Yes","MOUNTAIN AND CITY"
"1009 668 CITADEL PARADE","VVWDT","$550,000","6","1","1","502","2007","10","No",,"$223.50","$1,095.62","$525,000","$550,000","8/21/2017","Yes","CITY"
"303 1725 PENDRELL STREET","VVWWE","$550,000","6","1","1","621","1973","44",,"1","$0.00","$885.67","$510,000","$550,000","8/16/2017","Yes","PARTIAL MOUNTAINS"
"1801 989 RICHARDS STREET","VVWDT","$550,000","6","0","1","463","2001","16","Yes","1","$221.10","$1,187.90","$529,900","$550,000","8/28/2017","Yes","CITY"
"106 1010 CHILCO STREET","VVWWE","$551,880","8","1","1","651","1986","31","Yes","1","$299.22","$847.74","$549,880","$551,880","5/30/2017","No",
"306 1855 NELSON STREET","VVWWE","$553,000","7","1","1","678","1978","39","Yes","1","$271.65","$815.63","$479,000","$553,000","6/5/2017",,
"705 1068 HORNBY STREET","VVWDT","$558,000","33","1","1","563","2000","17",,"1","$273.48","$991.12","$549,000","$558,000","7/15/2017",,
"101 1125 GILFORD STREET","VVWWE","$559,900","11","1","1","598","1984","33","Yes","1","$261.06","$936.29","$559,900","$559,900","7/23/2017","No",
"1211 933 SEYMOUR STREET","VVWDT","$560,000","4","1","1","545","1998","19","No","1","$231.29","$1,027.52","$499,000","$560,000","6/19/2017","Yes","City View"
"903 688 ABBOTT STREET","VVWDT","$560,000","8","1","1","562","2007","10","No","1","$261.00","$996.44","$549,000","$560,000","6/19/2017","Yes","City and Ocean"
"2105 1308 HORNBY STREET","VVWDT","$560,000","5","1","1","475","2014","3","No","0","$206.91","$1,178.95","$549,000","$560,000","8/7/2017","Yes","CITY & MOUNTAINS"
"705 602 CITADEL PARADE","VVWDT","$560,000","18","1","1","686","2007","10",,,"$322.24","$816.33","$575,000","$560,000","5/1/2017",,
"409 488 HELMCKEN STREET","VVWYA","$560,000","7","1","1","635","1995","22","Yes",,"$315.38","$881.89","$579,000","$560,000","6/6/2017","Yes","EMERY BARNES PARK"
"306 933 SEYMOUR STREET","VVWDT","$560,000","22","1","1","630","1998","19","No",,"$263.04","$888.89","$588,800","$560,000","7/27/2017","No",
"503 668 CITADEL PARADE","VVWDT","$560,000","29","1","1","502","2007","10","Yes","1","$223.50","$1,115.54","$568,000","$560,000","7/25/2017",,
"1409 128 W CORDOVA STREET","VVWDT","$562,000","13","1","1","562","2009","8",,"1","$321.50","$1,000.00","$555,000","$562,000","8/10/2017",,
"3506 233 ROBSON STREET","VVWDT","$563,000","18","0","1","496","2009","8","No",,"$180.09","$1,135.08","$549,000","$563,000","5/9/2017","Yes","BC PLACE, CITY & WATER"
"301 1263 BARCLAY STREET","VVWWE","$564,000","5","1","1","759","1988","29","No","1","$315.67","$743.08","$559,000","$564,000","8/20/2017",,
"902 63 KEEFER PLACE","VVWDT","$565,000","23","1","1","643","2001","16","Yes","1","$383.76","$878.69","$579,000","$565,000","8/30/2017","Yes","City"
"902 1330 HORNBY STREET","VVWDT","$565,000","7","0","1","408","1986","31","Yes",,"$196.36","$1,384.80","$528,000","$565,000","7/18/2017","Yes","ANOTHER BEAUTIFUL BUILDING"
"308 1655 NELSON STREET","VVWWE","$565,000","6","1","1","702","1971","46","Yes","1","$346.69","$804.84","$499,000","$565,000","5/23/2017","No",
"304 1740 COMOX STREET","VVWWE","$565,000","6","1","1","620","1976","41","Yes","1","$365.85","$911.29","$538,000","$565,000","6/21/2017","Yes","Garden View"
"315 1230 HARO STREET","VVWWE","$566,500","27","1","1","671","1987","30","Yes","1","$363.67","$844.26","$573,800","$566,500","7/16/2017","Yes","Tree-Lined Street"
"504 933 SEYMOUR STREET","VVWDT","$567,000","12","1","1","574","1998","19","Yes","1","$220.00","$987.80","$499,000","$567,000","8/29/2017","No",
