"Address","S/A","Price","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","SP Sqft","List Price","Sold Price","Sold Date","View","VwSpecify"
"1906 928 RICHARDS STREET","VVWYA","$645,000","10","2","2","750","2000","15","Yes","1","$359.41","$860.00","$599,600","$645,000","10/25/2015","No",
"910 819 HAMILTON STREET","VVWDT","$645,000","5","2","2","864","1998","17","Yes","1","$372.96","$746.53","$599,000","$645,000","12/14/2015","Yes","CITYSCAPE"
"1501 909 BURRARD STREET","VVWWE","$645,000","28","2","2","1,142","1993","22","Yes",,"$612.13","$564.80","$668,000","$645,000","9/10/2015","No","WATER AND CITY"
"1504 821 CAMBIE STREET","VVWDT","$647,000","175","2","2","960","2008","7","No","1","$397.16","$673.96","$669,900","$647,000","9/17/2015","Yes","CITY"
"2107 1111 ALBERNI STREET","VVWWE","$649,000","2","1","1","595","2008","7","No","1","$477.00","$1,090.76","$649,000","$649,000","12/5/2015","Yes","CITY VIEWS"
"1807 1331 ALBERNI STREET","VVWWE","$650,000","10","2","2","749","1999","16","Yes","1","$379.00","$867.82","$628,000","$650,000","10/26/2015","Yes","Mtn/Water/N.Shore/English Bay"
"201 1558 HARWOOD STREET","VVWWE","$650,000","83","2","2","847","1986","29","Yes","1","$267.26","$767.41","$679,000","$650,000","9/22/2015","Yes","water"
"1908 888 HOMER STREET","VVWDT","$650,000","12","2","2","780","2011","4","Yes","1","$410.00","$833.33","$669,000","$650,000","9/13/2015","Yes","CITY VIEW"
"2208 1495 RICHARDS STREET","VVWYA","$650,000","32","1","1","727","2004","12","No","1","$333.85","$894.09","$658,000","$650,000","12/25/2015","Yes","WATER, CITY, MOUNTAIN"
"1102 933 HORNBY STREET","VVWDT","$650,000","6","2","2","861","2005","10","No","1","$331.05","$754.94","$599,800","$650,000","9/28/2015","Yes","CITY VIEWS AND COURTHOUSE"
"1105 1050 SMITHE STREET","VVWWE","$652,000","8","2","2","861","2005","10",,"1","$416.79","$757.26","$619,000","$652,000","9/29/2015","Yes","North City Views"
"2102 161 W GEORGIA STREET","VVWDT","$658,000","17","2","1","790","2012","3",,"1","$394.06","$832.91","$679,900","$658,000","12/11/2015","Yes","WATER, MOUNTAINS"
"2202 950 CAMBIE STREET","VVWYA","$658,000","5","2","2","1,103","1993","22","No","1","$499.08","$596.55","$684,900","$658,000","9/20/2015","Yes","WATER, CITY"
"1004 821 CAMBIE STREET","VVWDT","$659,000","15","2","2","960","2008","7","No","1","$416.91","$686.46","$669,900","$659,000","11/17/2015","Yes","CITY VIEWS"
"2202 2055 PENDRELL STREET","VVWWE","$660,000","8","1","1","800","1965","50","Yes","1","$489.19","$825.00","$649,000","$660,000","11/13/2015","Yes","Huge Eng Bay+City+Mtn+Islands"
"603 1625 HORNBY STREET","VVWYA","$660,000","32","2","2","928","1987","28","No","1","$451.34","$711.21","$668,000","$660,000","9/29/2015","Yes","Water"
"704 1255 SEYMOUR STREET","VVWDT","$660,000","7","2","2","846","2008","7","Yes","1","$332.98","$780.14","$639,000","$660,000","11/16/2015","Yes","NOT SPECIFY"
"807 1221 BIDWELL STREET","VVWWE","$660,000","46","1","1","550","2013","2","No","1","$284.76","$1,200.00","$669,000","$660,000","10/11/2015","Yes","West Facing Eng Bay, Ocean"
"2105 1238 MELVILLE STREET","VVWCB","$660,000","88","2","2","960","1996","19","No","1","$411.00","$687.50","$668,000","$660,000","10/2/2015","Yes","Peek a boo water view"
"1204 1625 HORNBY STREET","VVWYA","$665,000","10","1","1","914","1987","28","Yes","1","$356.87","$727.57","$678,300","$665,000","10/1/2015","Yes","AMAZING CITY, OCEAN, MOUNTAIN"
"2006 928 RICHARDS STREET","VVWYA","$665,500","6","2","2","765","2000","15","Yes","1","$359.89","$869.93","$599,800","$665,500","11/3/2015","Yes","HUGE & OPEN OVER YALETOWN"
"2801 108 W CORDOVA STREET","VVWDT","$667,000","4","1","1","780","2009","6","No","1","$423.29","$855.13","$669,000","$667,000","10/18/2015","Yes","UNOBSTRUCTED VIEW OF WATER"
"1092 NICOLA STREET","VVWWE","$668,556","40","2","1","882","2016","0","Yes","1","$222.01","$758.00","$730,000","$668,556","10/26/2015","No",
"610 777 RICHARDS STREET","VVWDT","$669,000","21","2","2","773","2016","0",,"0","$383.15","$865.46","$669,000","$669,000","11/16/2015",,
"402 1499 W PENDER STREET","VVWCB","$669,500","1","1","2","760","2011","4","Yes","1","$410.78","$880.92","$668,000","$669,500","9/24/2015",,
"803 1160 BURRARD STREET","VVWDT","$670,000","29","2","2","1,121","1980","35","No","2","$506.19","$597.68","$698,000","$670,000","9/2/2015","Yes","OCEAN AND CITY VIEWS"
"1203 1028 BARCLAY STREET","VVWWE","$670,000","56","1","1","791","2011","5","No","1","$306.09","$847.03","$678,800","$670,000","12/28/2015","Yes","SOME WATER / ENGLISH BAY VIEWS"
"3208 1495 RICHARDS STREET","VVWYA","$670,000","6","1","1","726","2004","11","Yes","1","$333.85","$922.87","$625,000","$670,000","11/30/2015","Yes","FALSECREEK"
"302 1499 W PENDER STREET","VVWCB","$670,000","0","1","2","760","2011","4","Yes","1","$410.78","$881.58","$669,500","$670,000","10/6/2015",,
"2504 1239 W GEORGIA STREET","VVWCB","$670,000","5","2","2","816","1999","16","Yes","1","$373.02","$821.08","$668,000","$670,000","10/31/2015",,
"1705 788 HAMILTON STREET","VVWDT","$672,000","7","2","2","907","2009","6","No","1","$320.00","$740.90","$638,000","$672,000","12/15/2015","Yes","CITY, MOUNTAIN"
"1309 1333 W GEORGIA STREET","VVWCB","$672,800","64","2","2","943","2006","9","No","2","$440.59","$713.47","$695,000","$672,800","9/24/2015","Yes","CITY"
"2304 1239 W GEORGIA STREET","VVWCB","$673,000","50","2","2","824","1999","16","Yes","1","$373.02","$816.75","$689,000","$673,000","11/5/2015","Yes","Coal Harbour Water Views"
"601 1055 RICHARDS STREET","VVWDT","$675,000","6","1","1","652","2009","6","Yes","1","$286.72","$1,035.28","$695,000","$675,000","11/9/2015",,
"908 888 HOMER STREET","VVWDT","$675,000","7","2","2","800","2011","4","Yes","1","$409.18","$843.75","$648,800","$675,000","11/9/2015","Yes","VIBRANT CITY VIEW"
"2202 833 HOMER STREET","VVWDT","$675,000","98","2","2","866","2010","5","No","1","$372.75","$779.45","$689,000","$675,000","10/5/2015","Yes","CITY, MOUNTAIN VIEW"
"307 633 KINGHORNE MEWS","VVWYA","$675,000","8","1","1","807","2006","9","No","1","$384.53","$836.43","$675,000","$675,000","12/23/2015","Yes","PRIVATE GARDEN PATIO"
"1603 233 ROBSON STREET","VVWDT","$675,000","39","2","2","1,009","2009","6",,"1","$368.00","$668.98","$689,000","$675,000","11/9/2015","Yes","City & Mountain View"
"602 1838 NELSON STREET","VVWWE","$678,000","14","2","2","922","1990","25","Yes","1","$473.50","$735.36","$678,000","$678,000","11/16/2015","Yes","ENGLISH BAY"
"2805 1200 W GEORGIA STREET","VVWWE","$678,000","10","2","2","871","1998","17","Yes","1","$465.00","$778.42","$649,000","$678,000","11/9/2015","Yes","City, Harbour, Mountains"
"803 1265 BARCLAY STREET","VVWWE","$678,000","3","2","2","1,053","1990","25","Yes","32","$399.24","$643.87","$668,000","$678,000","11/2/2015","Yes","PRETTY TREE VIEW STREET"
"2401 535 SMITHE STREET","VVWDT","$678,000","2","2","2","760","2010","5",,"1","$324.16","$892.11","$699,000","$678,000","11/7/2015","Yes","MOUNTAIN AND CITY VIEW"
"709 1333 W GEORGIA STREET","VVWCB","$680,000","18","2","2","943","2006","9","No","1","$440.59","$721.10","$699,000","$680,000","10/12/2015","Yes","CITY AND PEEK-A-BOO WATER VIEW"
"2004 1323 HOMER STREET","VVWYA","$683,000","7","1","1","756","2013","2","Yes","1","$319.90","$903.44","$678,000","$683,000","9/15/2015",,
"1402 1133 HORNBY STREET","VVWDT","$683,900","7","2","2","874","2017","0","Yes","2","$242.16","$782.49","$683,900","$683,900","9/9/2015","Yes","CITY"
"1102 198 AQUARIUS MEWS","VVWYA","$685,000","6","1","1","770","1999","16","No",,"$358.00","$889.61","$649,900","$685,000","11/2/2015","Yes","PARTIAL MARINA"
"2701 1495 RICHARDS STREET","VVWYA","$685,000","11","1","1","741","2004","11","No","1","$338.76","$924.43","$699,000","$685,000","12/4/2015","Yes","ENGLISH BAY"
"1804 821 CAMBIE STREET","VVWDT","$685,000","27","2","2","963","2008","7",,"1","$401.63","$711.32","$689,900","$685,000","9/6/2015","Yes","CITY VIEWS"
"2508 161 W GEORGIA STREET","VVWDT","$688,000","36","2","2","860","2012","3","No","1","$426.45","$800.00","$688,000","$688,000","9/17/2015","Yes","CITY & MOUNTAINS"
"2001 1033 MARINASIDE CRESCENT","VVWYA","$690,000","48","1","1","752","2002","13","No","1","$322.95","$917.55","$725,000","$690,000","11/22/2015","Yes","CITY, YALETOWN, & MARINA"
"602 821 CAMBIE STREET","VVWDT","$691,500","5","2","2","994","2008","7","No","1","$430.97","$695.67","$699,900","$691,500","11/23/2015","Yes","CITY VIEWS"
"514 1333 W GEORGIA STREET","VVWCB","$692,500","101","2","2","940","2004","11","No","1","$440.59","$736.70","$699,900","$692,500","9/25/2015","Yes","City Views"
"1507 838 W HASTINGS STREET","VVWDT","$693,000","28","1","1","945","2011","4","No","1","$539.88","$733.33","$699,900","$693,000","10/25/2015","Yes","Water, North Shore mtns"
"814 1333 W GEORGIA STREET","VVWCB","$695,000","46","2","2","940","2006","9",,"1","$440.59","$739.36","$719,000","$695,000","10/18/2015","Yes","PEEK A BOO OF PARK/CITY"
"1702 1133 HORNBY STREET","VVWDT","$695,900","0","2","2","874","2017","0","Yes","2","$242.16","$796.22","$695,900","$695,900","9/11/2015","Yes","CITY"
"2705 928 RICHARDS STREET","VVWYA","$696,000","6","2","2","769","2000","15","Yes","1","$353.17","$905.07","$649,000","$696,000","11/16/2015","Yes","Open Yaletown Skyline"
"705 550 PACIFIC STREET","VVWYA","$698,000","23","2","2","903","2005","10","Yes","1","$385.00","$772.98","$729,000","$698,000","12/17/2015","Yes","City and Water"
"1090 NICOLA STREET","VVWWE","$698,000","12","1","1","1,008","2016","0","Yes",,"$254.50","$692.46","$730,000","$698,000","9/23/2015","No",
"201 1000 BEACH AVENUE","VVWYA","$698,000","9","1","2","1,100","1992","23","Yes","1","$445.93","$634.55","$698,000","$698,000","10/29/2015","Yes","CITY AND TREE-LINED STREET"
"2201 1325 ROLSTON STREET","VVWDT","$699,500","10","2","2","809","2013","2","No","1","$310.40","$864.65","$699,000","$699,500","9/14/2015",,
"3304 1111 ALBERNI STREET","VVWWE","$700,000","3","1","1","677","2008","7","Yes","1","$537.71","$1,033.97","$719,000","$700,000","11/15/2015","Yes","MTNS & PEEK-A-BOO COAL HARBOUR"
"1901 1033 MARINASIDE CRESCENT","VVWYA","$700,000","27","1","1","752","2002","13","Yes",,"$322.95","$930.85","$699,000","$700,000","11/23/2015","Yes","CITY, MOUNTAIN, PARTIAL MARINA"
"1601 838 W HASTINGS STREET","VVWDT","$700,500","3","1","1","899","2011","4","No",,"$502.71","$779.20","$688,800","$700,500","11/30/2015","Yes","Beautiful N/W Coal Harbour"
"602 1860 ROBSON STREET","VVWWE","$700,800","21","2","2","1,090","1986","29","Yes","1","$538.90","$642.94","$728,000","$700,800","11/18/2015","No",
"3203 183 KEEFER PLACE","VVWDT","$702,000","7","2","2","967","1996","19","No","1","$443.28","$725.96","$688,000","$702,000","9/29/2015","Yes","WATER & MOUNTAINS"
"803 1000 BEACH AVENUE","VVWYA","$705,000","2","1","2","792","1992","23","Yes","1","$332.56","$890.15","$679,000","$705,000","9/6/2015","Yes","WATER"
"1801 838 W HASTINGS STREET","VVWDT","$705,000","177","1","1","899","2011","4","No","1","$502.71","$784.20","$708,888","$705,000","12/2/2015","Yes","WATER AND MOUNTAIN"
"2205 1199 MARINASIDE CRESCENT","VVWYA","$708,000","14","1","1","790","1999","16","No","1","$390.00","$896.20","$708,000","$708,000","11/3/2015","Yes","Marina, Water, City"
"1802 1200 W ALBERNI STREET","VVWWE","$708,000","5","2","2","825","1996","19","Yes","1","$402.06","$858.18","$688,800","$708,000","11/2/2015","Yes","S.E & S.W .some water views"
"1704 1133 HORNBY STREET","VVWDT","$708,900","0","2","2","874","2017","0","Yes","2","$242.16","$811.10","$708,900","$708,900","9/11/2015","Yes","CITY"
"604 821 CAMBIE STREET","VVWDT","$709,000","23","2","2","1,035","2008","7","No","1","$428.40","$685.02","$719,900","$709,000","10/11/2015","Yes","CITY VIEWS"
"2705 188 KEEFER PLACE","VVWDT","$710,000","3","2","2","1,028","2009","6","Yes","2","$446.89","$690.66","$719,000","$710,000","12/4/2015","Yes","WATER, MTN & CITY VIEW"
"2903 1111 ALBERNI STREET","VVWWE","$710,000","7","1","1","671","2008","7","Yes","1","$537.71","$1,058.12","$718,000","$710,000","11/18/2015","Yes","CITY, PARTIAL MTN, WATER"
"1905 788 HAMILTON STREET","VVWDT","$711,000","6","2","2","907","2009","6","No","1","$328.85","$783.90","$609,800","$711,000","12/13/2015","Yes","CITY, MOUNTAIN"
"1009 1055 RICHARDS STREET","VVWDT","$713,000","9","2","2","860","2009","6","Yes","1","$376.03","$829.07","$719,900","$713,000","10/22/2015","Yes","OPEN CITY VIEW"
"2302 1255 SEYMOUR STREET","VVWDT","$715,000","10","2","2","906","2008","7","Yes","2","$362.86","$789.18","$718,800","$715,000","9/13/2015","Yes","FALSE CREEK & CITY OUTLOOK"
"905 2055 PENDRELL STREET","VVWWE","$715,000","7","2","2","1,023","1965","50","Yes","0","$549.08","$698.92","$680,000","$715,000","11/23/2015","Yes","STANLEY PARK, ENGLISH BAY"
"1303 1000 BEACH AVENUE","VVWYA","$715,000","11","1","2","792","1992","23","Yes","1","$332.56","$902.78","$725,000","$715,000","9/21/2015","Yes","STUNNING WATER VIEWS TO ENGLISH BAY & FALSE CREEK"
"903 33 W PENDER STREET","VVWDT","$718,000","66","1","2","1,130","2009","6",,"1","$610.00","$635.40","$739,000","$718,000","9/19/2015","Yes","CITY"
"1002 1288 ALBERNI STREET","VVWWE","$719,000","39","2","2","880","1996","19",,,"$391.00","$817.05","$725,000","$719,000","10/19/2015","No",
"1003 1033 MARINASIDE CRESCENT","VVWYA","$720,000","4","1","1","769","2002","13","No","1","$317.02","$936.28","$729,000","$720,000","10/12/2015","Yes","Spectacular False Creek Water"
"3603 928 BEATTY STREET","VVWYA","$720,000","1","2","2","936","2005","10",,"1","$430.00","$769.23","$720,000","$720,000","11/10/2015","Yes","Amazing North/East/South Views"
"808 1009 HARWOOD STREET","VVWWE","$720,000","26","2","2","963","2014","1","Yes","1","$424.21","$747.66","$739,000","$720,000","10/4/2015","Yes","CITY"
"2603 838 W HASTINGS STREET","VVWDT","$720,000","4","2","1","814","2011","4","No",,"$471.83","$884.52","$738,000","$720,000","12/4/2015","Yes","CITY, WATER & MOUNTAIN VIEW"
"608 1288 W GEORGIA STREET","VVWWE","$721,000","9","2","2","823","1998","17","Yes","1","$440.03","$876.06","$699,000","$721,000","11/4/2015","Yes","Partial Water"
"3101 128 W CORDOVA STREET","VVWDT","$723,000","113","2","2","885","2009","6",,"1","$489.83","$816.95","$733,000","$723,000","10/8/2015",,
"1703 128 W CORDOVA STREET","VVWDT","$725,000","7","2","2","1,019","2009","6","No","1","$567.48","$711.48","$735,000","$725,000","9/21/2015","Yes","OCEAN, MTNS, CONVENTION CENTRE"
"1709 1188 RICHARDS STREET","VVWYA","$726,000","13","2","2","900","1993","22","Yes","1","$310.60","$806.67","$659,900","$726,000","12/15/2015","Yes","PARKS AND WATER"
"2602 1455 HOWE STREET","VVWYA","$730,000","4","1","1","857","2007","8","Yes","1","$450.00","$851.81","$698,800","$730,000","10/26/2015","Yes","PANORAMIC CITY, MOUNTAIN,WATER"
"3207 689 ABBOTT STREET","VVWDT","$730,000","10","2","2","1,026","2009","6",,"1","$446.89","$711.50","$739,900","$730,000","11/19/2015","Yes","FALSE CREEK, MOUNTAIN"
"2502 535 SMITHE STREET","VVWDT","$730,000","7","2","2","792","2011","4","Yes","1","$353.00","$921.72","$735,000","$730,000","11/26/2015","Yes","NORTHSHORE MOUNTAINS AND CITY"
"1108 788 RICHARDS STREET","VVWDT","$730,000","120","2","2","1,056","2008","7",,"1","$607.56","$691.29","$758,000","$730,000","9/1/2015","Yes","SOME MOUNTAIN"
"102 1558 HARWOOD STREET","VVWWE","$737,500","9","2","2","987","1985","30","Yes","1","$293.65","$747.21","$758,000","$737,500","10/14/2015","Yes","Ocean View From back Deck/MBDR"
"307 29 SMITHE MEWS","VVWYA","$740,000","7","1","2","904","2009","6","Yes","1","$398.08","$818.58","$748,000","$740,000","9/15/2015","Yes","Park/Seawall"
"5B 735 BIDWELL STREET","VVWWE","$740,000","8","2","2","1,187","1988","27","Yes","1","$558.00","$623.42","$769,000","$740,000","11/3/2015","Yes","COAL HARBOUR"
"305 388 DRAKE STREET","VVWYA","$745,000","38","2","2","1,055","1995","20","Yes","1","$466.97","$706.16","$749,900","$745,000","11/23/2015","Yes","WATER & DAVID LAM PARK"
"708 833 HOMER STREET","VVWDT","$749,000","5","2","2","939","2010","5","No","1","$400.36","$797.66","$749,000","$749,000","9/28/2015","Yes","CITY"
"501 1477 W PENDER STREET","VVWCB","$750,000","44","1","1","877","2011","5","Yes","1","$547.36","$855.19","$799,000","$750,000","12/16/2015","No",
"3307 689 ABBOTT STREET","VVWDT","$751,000","24","2","2","1,026","2009","6","Yes","1","$446.89","$731.97","$749,800","$751,000","10/29/2015","Yes","CITY, MOUNTAIN, WATER"
"203 1665 NELSON STREET","VVWWE","$751,000","8","2","2","1,331","1982","33","Yes","1","$449.72","$564.24","$738,000","$751,000","9/22/2015",,
"2402 2055 PENDRELL STREET","VVWWE","$752,000","84","1","1","799","1965","50","Yes","1","$489.19","$941.18","$789,000","$752,000","9/24/2015","Yes","UNOBSTRUCTED ENGL BAY & CITY"
"807 633 ABBOTT STREET","VVWDT","$755,000","24","2","2","992","2009","7","Yes","2","$413.96","$761.09","$749,800","$755,000","12/18/2015","Yes","CITY"
"2804 535 SMITHE STREET","VVWDT","$755,000","58","2","2","809","2010","5",,"1","$353.21","$933.25","$788,000","$755,000","12/5/2015",,
"407 1274 BARCLAY STREET","VVWWE","$757,000","6","3","2","1,459","1980","35","No","1","$484.84","$518.85","$759,000","$757,000","9/30/2015",,
"902 1625 HORNBY STREET","VVWYA","$760,000","16","2","2","920","1987","28","Yes","1","$446.09","$826.09","$778,000","$760,000","9/24/2015","Yes","FALSE CREEK, ENGLISH BAY"
"2509 833 SEYMOUR STREET","VVWDT","$760,000","4","2","2","980","2011","4",,,"$313.00","$775.51","$789,000","$760,000","10/30/2015","Yes","CITY SOUTH WEST VIEWS"
"202 1318 HOMER STREET","VVWYA","$761,350","10","2","2","1,011","1995","20","Yes","1","$436.98","$753.07","$768,000","$761,350","10/3/2015","Yes","Courtyard, Winter Water Views"
"2803 867 HAMILTON STREET","VVWDT","$762,000","8","2","2","1,184","1994","21","Yes","2","$506.28","$643.58","$765,000","$762,000","10/13/2015","Yes","CITY/PEEK-A-BOO WATER+MOUNTAIN"
"2305 689 ABBOTT STREET","VVWDT","$765,000","13","2","2","1,060","2009","6","Yes","1","$461.00","$721.70","$749,000","$765,000","11/25/2015","Yes","HUGE WATER & CITY VIEWS!"
"1505 33 SMITHE STREET","VVWYA","$765,000","13","2","2","920","2008","7",,,"$413.00","$831.52","$770,000","$765,000","11/22/2015","Yes","WATER (FALSE CREEK)"
"2902 1288 W GEORGIA STREET","VVWWE","$768,000","139","2","2","871","1997","18","Yes","1","$464.00","$881.75","$768,000","$768,000","10/13/2015","Yes","PANORAMIC OCEAN VIEWS"
"2703 1189 MELVILLE STREET","VVWCB","$770,000","13","2","2","1,024","2007","8",,"1","$513.21","$751.95","$798,000","$770,000","10/21/2015","Yes","CITY & WATER"
"607 833 HOMER STREET","VVWDT","$775,000","35","2","2","1,049","2010","5","No","1","$475.00","$738.80","$798,800","$775,000","10/28/2015","Yes","LIBRARY/CITY"
"702 918 COOPERAGE WAY","VVWYA","$780,000","20","2","2","925","2008","8","Yes",,"$400.22","$843.24","$795,000","$780,000","12/22/2015","Yes","FALSE CREEK OCEAN VIEW"
"2101 565 SMITHE STREET","VVWDT","$785,000","1","2","2","1,002","2010","5","No","1","$497.63","$783.43","$795,000","$785,000","9/18/2015","Yes","CITY VIEW"
"2901 888 HOMER STREET","VVWDT","$788,000","17","2","2","882","2011","4","Yes","1","$454.02","$893.42","$799,000","$788,000","11/6/2015","Yes","city, mtn, water view"
"401 1928 NELSON STREET","VVWWE","$790,000","7","2","2","900","1994","21","Yes","1","$403.20","$877.78","$799,500","$790,000","10/22/2015","No",
"1810 128 W CORDOVA STREET","VVWDT","$790,000","0","2","2","1,143","2009","6","No","2","$645.15","$691.16","$829,000","$790,000","9/21/2015","Yes","GORGEOUS UNOBSTRUCTED WATER"
"2909 833 SEYMOUR STREET","VVWDT","$793,000","5","2","2","980","2011","4","No","1","$316.92","$809.18","$799,000","$793,000","11/23/2015","Yes","City, Water & Mountains"
"501 1280 RICHARDS STREET","VVWYA","$795,000","82","1","2","1,112","2008","7","No","2","$445.51","$714.93","$839,800","$795,000","10/23/2015","Yes","COURTYARD"
"1202 1177 PACIFIC BOULEVARD","VVWYA","$797,000","48","2","2","1,240","1995","20","Yes","1","$537.54","$642.74","$815,000","$797,000","12/6/2015","Yes","WATER, FALSE CREEK, CITY"
"701 1290 BURNABY STREET","VVWWE","$800,000","54","2","2","953","1992","23","Yes",,"$413.95","$839.45","$848,000","$800,000","10/20/2015","Yes","WATER VIEW"
"1607 950 CAMBIE STREET","VVWYA","$800,000","31","3","2","1,137","1994","22","No",,"$515.99","$703.61","$799,000","$800,000","12/24/2015","Yes","-"
"1009 833 SEYMOUR STREET","VVWDT","$800,000","2","2","2","980","2011","5","No","1","$316.68","$816.33","$798,800","$800,000","12/31/2015","Yes","STUNNING OPEN CITY VIEW"
"605 189 DAVIE STREET","VVWYA","$805,000","7","2","2","885","1999","16","No","1","$425.33","$909.60","$799,000","$805,000","10/5/2015","Yes","POND, PARTIAL FALSE CREEK"
"1502 918 COOPERAGE WAY","VVWYA","$805,000","25","2","2","925","2009","6",,"1","$400.22","$870.27","$778,000","$805,000","12/4/2015","Yes","City, Water and Mountain"
"3205 1009 EXPO BOULEVARD","VVWYA","$808,888","35","2","2","1,008","1998","17",,"1","$500.69","$802.47","$728,000","$808,888","12/21/2015","Yes","FALSE CREEK AND CITY"
"401 1072 HAMILTON STREET","VVWYA","$812,700","6","2","2","945","2000","15","Yes","1","$478.44","$860.00","$749,000","$812,700","11/9/2015",,
"411 546 BEATTY STREET","VVWDT","$815,000","49","2","2","1,048","2008","7","No","1","$426.10","$777.67","$829,000","$815,000","11/16/2015","Yes","CITY"
"1101 588 BROUGHTON STREET","VVWCB","$818,000","29","2","2","942","1995","20",,"1","$496.67","$868.37","$788,000","$818,000","10/1/2015",,
"1703 833 SEYMOUR STREET","VVWDT","$818,000","58","2","2","991","2011","5",,,"$320.77","$825.43","$829,000","$818,000","12/31/2015","Yes","CITY"
"2302 1189 MELVILLE STREET","VVWCB","$825,000","123","2","2","832","2007","9","Yes","1","$423.00","$991.59","$868,000","$825,000","12/25/2015","Yes","Coal harbour & mountains"
"2609 108 W CORDOVA STREET","VVWDT","$829,000","7","2","2","992","2009","6","No","2","$533.46","$835.69","$829,000","$829,000","11/19/2015","Yes","WATER, MTNS & CITY"
"2205 565 SMITHE STREET","VVWDT","$837,500","8","2","2","1,060","2009","6",,,"$503.00","$790.09","$848,000","$837,500","9/16/2015",,
"2104 1211 MELVILLE STREET","VVWCB","$845,000","19","2","2","860","2008","7","Yes","1","$381.00","$982.56","$850,000","$845,000","11/15/2015","Yes","WATER, MOUNTAINS, MARINA"
"1601 1050 BURRARD STREET","VVWDT","$848,800","116","2","2","1,160","1995","20","Yes","1","$510.37","$731.72","$848,800","$848,800","11/8/2015","Yes","PANORAMIC VIEWS OF ENGLISH BAY"
"201 1925 ALBERNI STREET","VVWWE","$849,900","79","2","2","1,060","2007","8","Yes","1","$661.48","$801.79","$849,900","$849,900","9/3/2015","Yes","MOUNTAIN & TREE LINE"
"2308 58 KEEFER PLACE","VVWDT","$850,000","6","2","2","1,189","2007","8","No","2","$536.21","$714.89","$798,800","$850,000","9/1/2015","Yes","200 Degree Sweeping Burrard Inlet"
"1901 1500 HORNBY STREET","VVWYA","$850,000","5","2","2","1,008","1993","22","Yes","1","$509.13","$843.25","$799,000","$850,000","9/15/2015","Yes","FALSE CREEK & CITY VIEWS"
"201 1762 DAVIE STREET","VVWWE","$855,000","4","2","2","902","2009","6","Yes","1","$586.30","$947.89","$859,000","$855,000","11/23/2015","Yes","Water and Mountain"
"4001 777 RICHARDS STREET","VVWDT","$860,000","59","2","2","884","2015","0",,"1","$0.00","$972.85","$879,900","$860,000","10/26/2015","Yes","FALSE CREEK AND CITY"
"310 1072 HAMILTON STREET","VVWYA","$860,000","7","2","2","969","1999","17","Yes","1","$489.89","$887.51","$849,000","$860,000","12/21/2015","No",
"2905 535 SMITHE STREET","VVWDT","$871,000","83","2","2","1,004","2010","5","Yes","1","$425.54","$867.53","$899,999","$871,000","11/30/2015","Yes","CITYSCAPE & PEEK-A-BOO vw"
"1203 1099 MARINASIDE CRESCENT","VVWYA","$872,000","9","2","2","875","2000","15",,"2","$400.52","$996.57","$878,000","$872,000","10/17/2015","Yes","WATER, FALSE CREEK, MARINA"
"601 738 BROUGHTON STREET","VVWWE","$875,000","29","2","2","1,373","1981","34","Yes","1","$631.56","$637.29","$895,000","$875,000","11/21/2015","Yes","PARTIAL WATER VIEW"
"1909 777 RICHARDS STREET","VVWDT","$880,000","15","2","2","1,131","2016","0",,"1","$530.00","$778.07","$860,000","$880,000","10/23/2015","No",
"3103 1331 ALBERNI STREET","VVWWE","$880,000","39","2","2","1,051","1999","17","Yes","2","$535.00","$837.30","$890,000","$880,000","9/8/2015","Yes","WATER, CITY"
"2805 535 SMITHE STREET","VVWDT","$883,000","5","2","2","1,049","2010","5","Yes","1","$449.98","$841.75","$889,900","$883,000","12/1/2015","Yes","Ocean, City & Mountains"
"1601 1188 W PENDER STREET","VVWCB","$900,000","61","2","2","1,010","2008","7","Yes","1","$460.00","$891.09","$938,000","$900,000","10/24/2015",,
"2207 1420 W GEORGIA STREET","VVWWE","$900,000","6","2","2","1,147","2002","13","Yes","1","$534.89","$784.66","$799,900","$900,000","10/19/2015","Yes","DOWNTOWN CITYSCAPE & WATER"
"1001 1281 HORNBY STREET","VVWDT","$904,900","13","2","2","896","2019","0",,,"$490.75","$1,009.93","$904,900","$904,900","12/13/2015","Yes","."
"3501 833 SEYMOUR STREET","VVWDT","$908,000","30","2","2","1,010","2011","4","No","1","$337.07","$899.01","$928,000","$908,000","10/30/2015","Yes","CITY, MTNS, WATER"
"2706 1050 BURRARD STREET","VVWDT","$908,000","11","2","2","1,136","1994","21","Yes","1","$499.03","$799.30","$900,000","$908,000","9/28/2015","Yes","CITY & NORTH SHORE MOUNTAINS"
"5B 139 DRAKE STREET","VVWYA","$908,000","4","2","2","1,285","1996","19",,,"$659.22","$706.61","$929,900","$908,000","10/25/2015",,
"606 29 SMITHE MEWS","VVWYA","$909,000","16","1","2","1,072","2009","6","Yes","2","$484.35","$847.95","$888,000","$909,000","10/15/2015","Yes","False Creek & West City View"
"1702 550 PACIFIC STREET","VVWYA","$919,000","13","2","2","1,051","2005","10","Yes","1","$457.52","$874.41","$919,000","$919,000","12/7/2015","Yes","FALSE CREEK, WATER & PARK"
