"Address","S/A","Price","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","SP Sqft","List Price","Sold Price","Sold Date","View","VwSpecify"
"1503 1199 SEYMOUR STREET","VVWDT","$314,000","10","0","1","440","2005","10","Yes","0","$199.16","$713.64","$318,000","$314,000","7/6/2015","Yes","City Outlook"
"408 1330 HORNBY STREET","VVWDT","$315,000","1","1","1","550","1986","29","Yes","1","$241.18","$572.73","$315,000","$315,000","8/7/2015","Yes","CITY"
"111 950 DRAKE STREET","VVWDT","$315,000","5","1","1","543","1978","37","Yes","1","$248.84","$580.11","$319,000","$315,000","7/19/2015","Yes","Inner courtyard south view"
"704 1188 HOWE STREET","VVWDT","$317,000","8","1","1","527","1994","21","Yes","1","$289.00","$601.52","$319,000","$317,000","6/10/2015","Yes","City View"
"413 1333 W GEORGIA STREET","VVWCB","$317,500","9","0","1","420","2006","9","Yes","1","$192.00","$755.95","$319,000","$317,500","7/16/2015","No",
"905 1003 BURNABY STREET","VVWWE","$318,800","7","0","1","397","1999","16","Yes","1","$215.16","$803.02","$315,000","$318,800","8/17/2015","Yes","CITY AND WATER"
"615 1333 HORNBY STREET","VVWDT","$319,000","6","1","1","622","1979","36","No",,"$276.70","$512.86","$325,000","$319,000","7/23/2015","Yes","South West to Sunset Beach"
"501 1177 HORNBY STREET","VVWDT","$320,000","97","1","1","626","1995","20","Yes",,"$294.45","$511.18","$326,900","$320,000","6/1/2015",,
"1005 161 W GEORGIA STREET","VVWDT","$320,000","107","0","1","455","2012","3","Yes",,"$226.72","$703.30","$324,800","$320,000","5/9/2015","Yes","FACING SOUTH WITH CITY VIEW"
"103 1318 THURLOW STREET","VVWWE","$321,000","24","1","1","575","1984","31","Yes","1","$285.17","$558.26","$328,000","$321,000","5/22/2015","No",
"1205 939 HOMER STREET","VVWYA","$321,000","3","0","1","448","1997","18","Yes","1","$204.98","$716.52","$325,000","$321,000","7/23/2015","No",
"1105 939 HOMER STREET","VVWYA","$321,500","0","0","1","448","1997","18","Yes","1","$204.98","$717.63","$325,000","$321,500","8/19/2015","Yes","City View"
"814 1010 HOWE STREET","VVWDT","$322,200","78","1","1","504","1982","33","Yes","1","$240.00","$639.29","$332,500","$322,200","7/29/2015","Yes","Cityscape + Mountains"
"103 1718 NELSON STREET","VVWWE","$323,000","27","1","1","624","1978","37","Yes","1","$360.07","$517.63","$325,000","$323,000","8/17/2015","No",
"2005 1188 HOWE STREET","VVWDT","$323,500","120","1","1","495","1994","21","Yes",,"$262.55","$653.54","$328,000","$323,500","7/27/2015","Yes","MOUNTAINS AND FALSE CREEK"
"607 789 DRAKE STREET","VVWDT","$325,000","31","1","1","585","1991","24","No",,"$285.79","$555.56","$329,900","$325,000","5/15/2015",,
"510 1216 HOMER STREET","VVWYA","$325,000","11","0","1","515","1997","18","Yes","0","$270.52","$631.07","$329,000","$325,000","6/27/2015","No",
"703 1146 HARWOOD STREET","VVWWE","$325,000","21","1","1","595","1976","39",,"0","$230.61","$546.22","$339,000","$325,000","8/26/2015",,
"608 550 TAYLOR STREET","VVWDT","$326,500","15","0","1","521","2005","10","Yes","1","$225.00","$626.68","$331,000","$326,500","5/30/2015","Yes","CITY"
"1006 1050 BURRARD STREET","VVWDT","$327,000","0","0","1","427","1993","22","No","1","$187.61","$765.81","$335,000","$327,000","8/29/2015","Yes","CITY VIEWS"
"204 989 BEATTY STREET","VVWYA","$330,000","24","0","1","472","2004","11","Yes",,"$196.07","$699.15","$339,000","$330,000","6/18/2015","No",
"403 1725 PENDRELL STREET","VVWWE","$330,000","35","1","1","621","1974","41","Yes","1","$351.23","$531.40","$334,995","$330,000","5/12/2015","No",
"2706 233 ROBSON STREET","VVWDT","$330,000","1","0","1","498","2009","6","No","0","$180.00","$662.65","$328,800","$330,000","5/16/2015","Yes","STUNNING CITY AND PARTIAL WATER"
"401 1080 PACIFIC STREET","VVWWE","$330,000","67","1","1","713","1982","33","Yes","1","$358.83","$462.83","$338,000","$330,000","5/1/2015","No",
"219 1500 PENDRELL STREET","VVWWE","$330,000","60","1","1","645","1979","36","Yes","1","$292.01","$511.63","$339,000","$330,000","7/21/2015",,
"1510 1333 W GEORGIA STREET","VVWCB","$332,000","11","0","1","422","2006","9","Yes","1","$192.00","$786.73","$339,900","$332,000","6/5/2015","Yes","CITY"
"1003 1199 SEYMOUR STREET","VVWDT","$332,000","6","0","0","440","2005","10","Yes",,"$195.77","$754.55","$338,000","$332,000","8/20/2015","Yes","Park, Downtown and Mountain"
"407 588 BROUGHTON STREET","VVWCB","$332,500","5","1","1","484","1996","19","Yes","1","$240.00","$686.98","$338,000","$332,500","5/3/2015","No",
"202 219 E GEORGIA STREET","VVWWE","$333,000","2","1","1","525","2014","1","Yes",,"$278.18","$634.29","$325,000","$333,000","6/26/2015",,
"502 989 BEATTY STREET","VVWYA","$335,000","6","0","1","483","2004","11","Yes","0","$198.07","$693.58","$335,000","$335,000","8/30/2015","No",
"1504 989 BEATTY STREET","VVWYA","$335,000","22","0","1","472","2004","11","Yes","1","$196.07","$709.75","$339,000","$335,000","7/14/2015","Yes","CITY & FALSE CREEK"
"908 989 BEATTY STREET","VVWYA","$335,000","2","0","1","455","2004","11","Yes","1","$187.16","$736.26","$345,000","$335,000","6/13/2015","Yes","CITY"
"212 1216 HOMER STREET","VVWYA","$335,000","13","0","1","460","1997","18","Yes","0","$254.49","$728.26","$335,000","$335,000","8/17/2015","No",
"1502 438 SEYMOUR STREET","VVWDT","$335,000","2","1","1","560","1996","19","Yes","1","$368.00","$598.21","$330,000","$335,000","5/27/2015","Yes","CITY"
"403 1177 HORNBY STREET","VVWDT","$335,200","6","1","1","651","1994","21","No","1","$306.59","$514.90","$328,800","$335,200","7/13/2015","No",
"1107 1166 MELVILLE STREET","VVWCB","$336,000","158","1","1","566","1997","18","Yes",,"$222.00","$593.64","$359,000","$336,000","7/10/2015","Yes","CITY"
"403 1967 BARCLAY STREET","VVWWE","$337,000","37","1","1","550","1969","46","Yes","1","$328.82","$612.73","$338,000","$337,000","5/14/2015","Yes","TREE LINED STREET"
"602 1177 HORNBY STREET","VVWDT","$339,000","35","1","1","628","1995","20",,"1","$294.96","$539.81","$342,000","$339,000","5/29/2015","No",
"1513 938 SMITHE STREET","VVWDT","$339,000","35","1","1","449","2005","10","Yes","0","$176.00","$755.01","$345,000","$339,000","7/6/2015","Yes","WESTEND & SUNSET VIEWS LOOKING"
"1904 938 SMITHE STREET","VVWDT","$340,000","4","1","1","461","2005","10",,"0","$176.00","$737.53","$339,900","$340,000","5/1/2015","Yes","Pocket English Bay Water Views / West End"
"408 588 BROUGHTON STREET","VVWCB","$340,000","10","0","1","484","1995","20","Yes","1","$255.43","$702.48","$345,000","$340,000","6/5/2015","Yes","CITY SCAPE SOME REFLECTED VIEW"
"1713 938 SMITHE STREET","VVWDT","$341,000","5","1","1","450","2005","10","Yes",,"$176.00","$757.78","$339,000","$341,000","5/16/2015","Yes","WEST END !!"
"1010 1331 ALBERNI STREET","VVWWE","$342,500","40","0","1","438","1999","16","Yes","1","$222.19","$781.96","$349,000","$342,500","7/12/2015","Yes","Peek-A-Boo Water View"
"308 1550 BARCLAY STREET","VVWWE","$345,000","94","1","1","602","1981","34","No","1","$238.09","$573.09","$349,000","$345,000","8/2/2015",,
"1901 928 BEATTY STREET","VVWYA","$345,000","8","0","1","460","2005","10","No","1","$240.00","$750.00","$349,900","$345,000","5/4/2015","Yes","FALSE CREEK, WATER AND CITY"
"208 1535 NELSON STREET","VVWWE","$345,000","45","1","1","654","1973","42","Yes","1","$310.00","$527.52","$359,000","$345,000","6/27/2015","No",
"208 1234 PENDRELL STREET","VVWWE","$345,000","38","1","1","667","1975","40",,"1","$307.00","$517.24","$349,000","$345,000","7/13/2015",,
"305 1189 HOWE STREET","VVWDT","$345,000","17","1","1","540","1999","16","No","1","$266.72","$638.89","$365,000","$345,000","8/28/2015","No",
"1403 1146 HARWOOD STREET","VVWWE","$345,000","60","1","1","595","1975","40","Yes","1","$230.61","$579.83","$349,900","$345,000","5/9/2015","Yes","WATER, CITY & MOUNTAINS"
"1001 1010 HOWE STREET","VVWDT","$346,000","187","1","1","600","1982","32","Yes","1","$279.99","$576.67","$369,900","$346,000","6/13/2015","Yes","CORNER NELSON AND HOWE COURT"
"418 1500 PENDRELL STREET","VVWWE","$347,500","18","1","1","631","1978","37","Yes",,"$288.31","$550.71","$359,900","$347,500","5/26/2015","No",
"805 438 SEYMOUR STREET","VVWDT","$348,000","35","1","1","538","1997","18","Yes","1","$347.00","$646.84","$348,800","$348,000","7/7/2015","Yes","WATER,CITY AND MOUNTAIN"
"701 63 KEEFER PLACE","VVWDT","$349,300","14","1","1","570","2000","15",,"1","$310.89","$612.81","$349,800","$349,300","5/14/2015","No",
"1001 1325 ROLSTON STREET","VVWDT","$350,000","56","1","1","458","2013","2","No","0","$173.00","$764.19","$359,900","$350,000","6/2/2015","Yes","CITY"
"908 1177 HORNBY STREET","VVWDT","$350,000","57","1","1","651","1985","30","No","1","$306.09","$537.63","$342,000","$350,000","6/24/2015","Yes","POCKET WATER VIEW AND CITY VIEW"
"1807 1003 PACIFIC STREET","VVWWE","$352,000","55","0","1","422","1997","18","No","1","$210.85","$834.12","$369,000","$352,000","8/16/2015","Yes","CITY VIEW & PARTIAL ENGLISH BAY"
"204 1436 HARWOOD STREET","VVWWE","$355,000","66","1","1","656","1988","27","Yes","1","$288.24","$541.16","$369,000","$355,000","5/29/2015",,
"101 1280 NICOLA STREET","VVWWE","$355,000","32","1","1","669","1986","29","Yes","1","$274.85","$530.64","$365,000","$355,000","7/4/2015","No",
"309 1060 BARCLAY STREET","VVWWE","$355,000","8","1","1","632","1981","34",,"1","$241.28","$561.71","$349,900","$355,000","7/14/2015","No",
"1113 1325 ROLSTON STREET","VVWDT","$357,900","42","1","1","465","2013","2","No",,"$173.00","$769.68","$359,900","$357,900","7/23/2015","Yes","CITY"
"2506 939 EXPO BOULEVARD","VVWYA","$358,000","1","0","1","446","2005","10","Yes","1","$228.88","$802.69","$358,000","$358,000","6/24/2015","Yes","GORGEOUS 180 DEGREE VIEWS OF MOUNTAINS, WATER, BC PLACE"
"801 989 NELSON STREET","VVWDT","$358,000","158","1","1","614","1995","20","Yes","0","$390.86","$583.06","$365,000","$358,000","8/30/2015","Yes","CITY"
"404 1816 HARO STREET","VVWWE","$359,000","5","1","1","712","1975","40","Yes","1","$354.40","$504.21","$360,000","$359,000","6/24/2015","Yes","City & Courtyard view"
"707 555 JERVIS STREET","VVWCB","$359,000","5","1","1","527","1996","19","Yes","1","$263.90","$681.21","$359,000","$359,000","5/13/2015","No",
"609 33 W PENDER STREET","VVWDT","$360,000","22","0","1","625","2009","6","No",,"$340.00","$576.00","$389,000","$360,000","5/30/2015",,
"306 488 HELMCKEN STREET","VVWYA","$360,000","13","1","1","561","1995","20","Yes","1","$264.70","$641.71","$369,000","$360,000","5/31/2015","No",
"503 1255 SEYMOUR STREET","VVWDT","$360,000","34","0","1","487","2008","7","Yes","1","$196.37","$739.22","$365,000","$360,000","5/25/2015",,
"306 1280 NICOLA STREET","VVWWE","$360,000","3","1","1","588","1987","28","Yes","1","$240.90","$612.24","$349,900","$360,000","6/4/2015","Yes","English Bay"
"1702 1850 COMOX STREET","VVWWE","$360,000","8","1","1","651","1968","47","Yes",,"$332.00","$553.00","$358,000","$360,000","6/9/2015","Yes","ENGLISH BAY VIEWS"
"302 1230 COMOX STREET","VVWWE","$362,000","30","1","1","588","1982","33","No","1","$286.71","$615.65","$369,900","$362,000","7/17/2015",,
"1904 438 SEYMOUR STREET","VVWDT","$362,000","4","1","1","570","1996","19","Yes","1","$368.00","$635.09","$359,900","$362,000","5/5/2015","Yes","Water, Mtns, City, Sea Planes, Helicopters & Sea Bus"
"207 1889 ALBERNI STREET","VVWWE","$363,000","32","1","1","441","1998","17","No","1","$256.21","$823.13","$368,000","$363,000","7/24/2015","Yes","PARTIAL VIEW OF COAL HARBOUR"
"805 888 PACIFIC STREET","VVWYA","$363,888","75","1","1","594","1994","21","Yes","1","$275.95","$612.61","$369,900","$363,888","6/27/2015","Yes","CITY VIEW"
"909 1189 HOWE STREET","VVWDT","$364,000","35","1","1","607","1999","16","No","1","$295.53","$599.67","$369,000","$364,000","6/2/2015","Yes","Wall Centre, Canadian"
"605 550 TAYLOR STREET","VVWDT","$364,500","25","1","1","569","2005","10","Yes",,"$244.34","$640.60","$369,900","$364,500","5/3/2015","Yes","NORTHSHORE MOUNTAINS"
"205 33 W PENDER STREET","VVWDT","$364,500","34","1","1","644","2008","7","No","1","$350.00","$565.99","$368,000","$364,500","7/16/2015","Yes","City"
"701 33 W PENDER STREET","VVWDT","$365,000","35","0","1","620","2009","6","Yes","1","$340.39","$588.71","$389,000","$365,000","8/10/2015","Yes","MOUNTAINS, SUNSET"
"802 1740 COMOX STREET","VVWWE","$365,000","6","1","1","583","1976","39","Yes","1","$298.00","$626.07","$379,900","$365,000","7/8/2015","Yes","English Bay and North Shore Mtns"
"1703 550 TAYLOR STREET","VVWDT","$365,000","29","1","1","541","2005","10","Yes","1","$230.51","$674.68","$368,800","$365,000","7/21/2015","Yes","STUNNING BURRARD INLET & FALSE CREEK"
"1505 888 PACIFIC STREET","VVWYA","$367,000","52","1","1","595","1996","19",,"1","$272.41","$616.81","$369,000","$367,000","7/5/2015","Yes","CITY"
"807 777 RICHARDS STREET","VVWDT","$368,000","0","1","1","505","2016","0",,"0","$249.00","$728.71","$375,000","$368,000","8/30/2015",,
"907 777 RICHARDS STREET","VVWDT","$368,000","13","1","1","505","2016","0",,"0","$249.00","$728.71","$375,000","$368,000","8/30/2015",,
"706 550 TAYLOR STREET","VVWDT","$369,900","12","1","1","567","2005","10","Yes","1","$244.34","$652.38","$369,900","$369,900","5/25/2015","Yes","NORTHSHORE MOUNTAINS & CITY"
"308 1855 NELSON STREET","VVWWE","$369,900","64","1","1","748","1977","38","Yes","1","$272.83","$494.52","$374,800","$369,900","5/27/2015","No",
"210 1001 RICHARDS STREET","VVWDT","$370,000","34","1","1","560","2004","11","Yes",,"$266.61","$660.71","$364,800","$370,000","6/7/2015",,
"602 1060 BARCLAY STREET","VVWWE","$372,000","6","1","1","670","1980","35","No","1","$228.75","$555.22","$359,000","$372,000","8/10/2015",,
"305 1816 HARO STREET","VVWWE","$375,000","12","1","1","623","1976","39",,,"$310.00","$601.93","$349,900","$375,000","5/23/2015","Yes","TREE-LINED CITY OUTLOOK"
"1506 668 CITADEL PARADE","VVWDT","$375,000","11","1","1","536","2007","10","No",,"$247.79","$699.63","$385,000","$375,000","8/9/2015","Yes","CITY, MOUNTAINS, WATER"
"506 618 ABBOTT STREET","VVWDT","$375,000","33","1","1","589","2007","8","No",,"$273.07","$636.67","$379,900","$375,000","7/28/2015","No",
"202 933 SEYMOUR STREET","VVWDT","$375,000","8","1","1","595","1998","17",,,"$193.27","$630.25","$385,000","$375,000","6/9/2015","Yes","COURTYARD VIEW"
"2703 131 REGIMENT SQUARE","VVWDT","$378,000","19","1","1","502","2007","8","No","0","$240.87","$752.99","$389,000","$378,000","8/12/2015","Yes","WATER VIEW"
"308 1274 BARCLAY STREET","VVWWE","$379,000","6","1","1","738","1979","36","No","1","$251.15","$513.55","$379,000","$379,000","5/25/2015","No",
"305 1975 PENDRELL STREET","VVWWE","$379,000","21","1","1","665","1956","59","Yes",,"$321.60","$569.92","$379,000","$379,000","7/16/2015","No",
"1204 1221 BIDWELL STREET","VVWWE","$379,000","20","0","1","418","2013","2","No","0","$217.80","$906.70","$389,000","$379,000","6/14/2015","Yes","CITY"
"215 1080 PACIFIC STREET","VVWWE","$379,000","77","2","1","814","1982","33","Yes","1","$386.43","$465.60","$389,000","$379,000","5/25/2015","No",
"2206 1189 HOWE STREET","VVWDT","$379,500","35","1","1","550","1999","16","No","1","$268.00","$690.00","$390,000","$379,500","8/3/2015","Yes","DOWNTOWN"
"206 1510 NELSON STREET","VVWWE","$379,900","11","1","1","583","1985","30","Yes","1","$276.71","$651.63","$379,900","$379,900","8/4/2015","No",
"1908 1331 W GEORGIA STREET","VVWCB","$380,000","6","1","1","526","1997","18",,,"$300.00","$722.43","$398,000","$380,000","5/25/2015","Yes","city, ocean"
"1703 939 HOMER STREET","VVWYA","$380,000","2","1","1","584","1995","20",,"1","$265.73","$650.68","$380,000","$380,000","5/22/2015",,
"709 550 TAYLOR STREET","VVWDT","$380,000","6","1","1","568","2005","10",,"1","$248.95","$669.01","$383,000","$380,000","7/9/2015","Yes","CITY"
"2503 1308 HORNBY STREET","VVWDT","$380,000","9","1","1","475","2014","1","No",,"$198.09","$800.00","$389,000","$380,000","5/15/2015","Yes","CITY & MOUNTAIN VIEW"
"1205 63 KEEFER PLACE","VVWDT","$380,200","43","1","1","649","2000","15","Yes","1","$352.38","$585.82","$389,000","$380,200","6/6/2015","Yes","MOUNTAIN AND WATER VIEW"
"1007 1372 SEYMOUR STREET","VVWDT","$380,607","12","1","1","490","2013","2",,"0","$186.83","$776.75","$398,000","$380,607","5/25/2015","Yes","FALSE CREEK WATER"
"206 1318 THURLOW STREET","VVWWE","$382,500","15","2","1","793","1984","31","No","1","$396.30","$482.35","$393,000","$382,500","8/21/2015","No",
"603 233 ABBOTT STREET","VVWDT","$383,000","23","1","1","678","1996","19","No","1","$260.31","$564.90","$395,800","$383,000","5/6/2015","Yes","WATER & MOUNTAIN VIEW"
"1105 1238 BURRARD STREET","VVWDT","$383,000","5","1","1","614","2003","12","No","1","$287.34","$623.78","$389,000","$383,000","5/30/2015","Yes","CITY & MOUNTAINS"
"603 928 BEATTY STREET","VVWYA","$383,000","4","1","1","515","2005","10","No","1","$262.38","$743.69","$369,900","$383,000","7/4/2015","No",
"2803 1308 HORNBY STREET","VVWDT","$384,000","36","1","1","475","2014","1","No","0","$198.09","$808.42","$395,000","$384,000","5/7/2015","Yes","CITY AND MOUNTAIN VIEWS"
"1102 111 W GEORGIA STREET","VVWDT","$384,800","8","1","1","630","2007","8",,"0","$281.80","$610.79","$389,000","$384,800","7/28/2015","Yes","CITY & STADIUM VIEWS"
"307 618 ABBOTT STREET","VVWDT","$385,000","29","1","1","588","2007","8","No","1","$273.07","$654.76","$389,000","$385,000","5/28/2015",,
"1906 108 W CORDOVA STREET","VVWDT","$385,000","15","1","1","558","2009","6","No","1","$301.52","$689.96","$397,000","$385,000","5/20/2015","Yes","City / Water / Mountain"
"1209 1212 HOWE STREET","VVWDT","$385,000","38","1","1","559","2008","7","No","1","$247.30","$688.73","$399,000","$385,000","6/4/2015",,
"1607 1068 HORNBY STREET","VVWDT","$385,000","9","1","1","549","2000","15","Yes","1","$248.51","$701.28","$389,000","$385,000","5/13/2015",,
"102 518 BEATTY STREET","VVWDT","$386,000","7","0","1","777","2007","8",,,"$327.00","$496.78","$385,000","$386,000","8/11/2015",,
"610 535 SMITHE STREET","VVWDT","$388,000","4","1","1","510","2010","5","Yes",,"$214.58","$760.78","$389,900","$388,000","7/18/2015","Yes","INNER COURTYARD"
"401 1239 W GEORGIA STREET","VVWCB","$388,000","30","1","1","614","1999","16","Yes","1","$280.68","$631.92","$409,000","$388,000","8/21/2015",,
