"Address","S/A","Price","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","SP Sqft","List Price","Sold Price","Sold Date","View","VwSpecify"
"2203 1251 CARDERO STREET","VVWWE","$396,000","8","1","1","592","1968","48","Yes","1","$358.00","$668.92","$349,900","$396,000","11/15/2016","Yes","ENGLISH BAY & MOUNTAINS"
"803 989 NELSON STREET","VVWDT","$399,000","4","1","1","494","1995","21","Yes","0","$314.00","$807.69","$379,000","$399,000","12/10/2016",,
"506 928 BEATTY STREET","VVWYA","$400,000","26","0","1","446","2005","11",,"0","$237.97","$896.86","$410,000","$400,000","9/6/2016",,
"305 1367 ALBERNI STREET","VVWWE","$403,000","8","0","1","438","1999","17","Yes","1","$238.49","$920.09","$398,000","$403,000","9/15/2016",,
"402 989 NELSON STREET","VVWDT","$405,000","6","1","1","498","1995","21","Yes","0","$314.75","$813.25","$399,000","$405,000","10/17/2016","Yes","City View"
"1007 1225 RICHARDS STREET","VVWDT","$405,000","8","0","1","401","2003","13","Yes","0","$170.94","$1,009.98","$349,900","$405,000","9/20/2016","Yes","SOUTHERN CITY AND GARDENS"
"1205 1367 ALBERNI STREET","VVWWE","$410,000","9","0","1","445","1999","17","Yes","1","$238.49","$921.35","$399,900","$410,000","11/23/2016","Yes","CITYSCAPE"
"411 1718 NELSON STREET","VVWWE","$410,000","50","1","1","562","1976","40",,"1","$308.04","$729.54","$420,000","$410,000","10/6/2016","No",
"1502 1188 HOWE STREET","VVWDT","$412,000","12","1","1","549","1994","22",,"1","$288.16","$750.46","$415,000","$412,000","10/16/2016","No",
"1004 888 HOMER STREET","VVWDT","$413,000","14","0","1","443","2011","5","Yes","0","$215.20","$932.28","$399,900","$413,000","9/14/2016",,
"508 910 BEACH AVENUE","VVWYA","$414,500","93","0","1","439","1997","19","No","1","$246.87","$944.19","$425,000","$414,500","9/11/2016","Yes","FALSE CREEK"
"304 1295 RICHARDS STREET","VVWDT","$415,000","91","1","1","500","2000","16",,,"$234.00","$830.00","$449,000","$415,000","11/8/2016",,
"906 1239 W GEORGIA STREET","VVWCB","$416,000","11","0","1","430","1999","17","Yes","1","$201.69","$967.44","$449,000","$416,000","10/29/2016","Yes","SOME VIEW OF COAL HARBOUR"
"209 1169 NELSON STREET","VVWWE","$416,000","13","1","1","635","1981","35","No","1","$371.86","$655.12","$399,000","$416,000","11/29/2016","No",
"304 1717 HARO STREET","VVWWE","$417,000","13","1","1","615","1977","39","Yes","1","$288.16","$678.05","$419,000","$417,000","9/18/2016",,
"810 66 W CORDOVA STREET","VVWDT","$418,000","30","1","1","554","2012","4","Yes","0","$218.37","$754.51","$428,000","$418,000","9/7/2016","No",
"709 66 W CORDOVA STREET","VVWDT","$418,500","7","1","1","540","2012","4","Yes",,"$218.37","$775.00","$399,000","$418,500","9/19/2016","Yes","Mountain, City"
"2501 939 HOMER STREET","VVWYA","$419,000","15","0","1","442","1997","19","Yes","1","$208.69","$947.96","$419,000","$419,000","12/1/2016","Yes","City"
"1708 233 ROBSON STREET","VVWDT","$419,800","3","0","1","450","2009","7","No","0","$160.51","$932.89","$419,800","$419,800","9/9/2016","Yes","SWEEPING CITY VIEW"
"1407 438 SEYMOUR STREET","VVWDT","$421,000","14","1","1","536","1996","20","Yes","1","$392.08","$785.45","$438,800","$421,000","11/8/2016","Yes","NORTHSHORE MOUNTAINS & CITY"
"2808 233 ROBSON STREET","VVWDT","$424,000","8","0","1","442","2009","7","No",,"$160.51","$959.28","$424,888","$424,000","10/11/2016","No",
"2106 233 ROBSON STREET","VVWDT","$425,000","9","0","1","498","2009","7","No",,"$180.09","$853.41","$428,900","$425,000","9/16/2016","Yes","CITY & WATER"
"1710 1331 ALBERNI STREET","VVWWE","$425,000","29","0","1","445","1999","17","No","1","$222.19","$955.06","$439,000","$425,000","10/19/2016","No",
"1702 438 SEYMOUR STREET","VVWDT","$425,000","7","1","1","570","1996","20","Yes","1","$400.60","$745.61","$438,000","$425,000","9/20/2016","Yes","PEEK-A-BOO WATER VIEW"
"205 66 W CORDOVA STREET","VVWDT","$425,000","2","1","1","539","2012","4","Yes","0","$218.37","$788.50","$425,000","$425,000","10/7/2016","Yes","court yard , city"
"1110 989 NELSON STREET","VVWDT","$425,000","9","1","1","495","1995","21","Yes","0","$314.74","$858.59","$418,000","$425,000","10/12/2016","Yes","CITY VIEWS"
"206 233 ABBOTT STREET","VVWDT","$425,000","30","0","1","539","1996","20","No",,"$227.43","$788.50","$428,000","$425,000","11/5/2016",,
"504 535 SMITHE STREET","VVWDT","$427,000","8","0","1","423","2010","6",,"0","$180.95","$1,009.46","$427,500","$427,000","10/19/2016",,
"204 1295 RICHARDS STREET","VVWDT","$428,000","6","1","1","536","2002","14","Yes","0","$212.40","$798.51","$429,900","$428,000","11/28/2016",,
"1609 438 SEYMOUR STREET","VVWDT","$429,200","62","1","1","560","1996","20","Yes","1","$400.60","$766.43","$436,000","$429,200","11/1/2016","Yes","CITY VIEW"
"102 1280 NICOLA STREET","VVWWE","$429,900","10","1","1","684","1987","29","Yes","1","$286.50","$628.51","$429,900","$429,900","12/1/2016","No",
"501 535 SMITHE STREET","VVWDT","$430,000","3","0","1","423","2010","6",,"0","$180.95","$1,016.55","$428,000","$430,000","11/6/2016",,
"34 777 BURRARD STREET","VVWWE","$430,000","12","1","1","663","1914","103","Yes","0","$303.00","$648.57","$480,000","$430,000","9/25/2016",,
"1705 1740 COMOX STREET","VVWWE","$430,000","27","1","1","571","1976","40","Yes","1","$353.29","$753.06","$448,000","$430,000","12/4/2016","Yes","CITY, MOUNTAINS & SOME WATER"
"402 1718 NELSON STREET","VVWWE","$431,500","12","1","1","485","1976","40","Yes","1","$279.75","$889.69","$415,000","$431,500","11/29/2016","No",
"623 1333 HORNBY STREET","VVWDT","$434,000","36","0","1","462","1979","37","Yes","1","$227.88","$939.39","$438,800","$434,000","10/12/2016","Yes","COURTYARD"
"308 1177 HORNBY STREET","VVWDT","$435,000","7","1","1","651","1995","21","No","1","$306.09","$668.20","$425,000","$435,000","9/13/2016","Yes","city view"
"1604 989 BEATTY STREET","VVWYA","$435,000","3","0","1","471","2004","12","Yes",,"$211.62","$923.57","$438,800","$435,000","9/24/2016",,
"2110 438 SEYMOUR STREET","VVWDT","$435,000","14","1","1","540","1996","20","Yes","1","$383.55","$805.56","$439,000","$435,000","9/27/2016","Yes","South Vancouver City View"
"23 777 BURRARD STREET","VVWWE","$435,000","10","1","1","622","1914","103","Yes","0","$284.00","$699.36","$450,000","$435,000","9/23/2016",,
"302 1718 NELSON STREET","VVWWE","$436,000","0","1","1","485","1979","37","Yes","1","$279.75","$898.97","$428,800","$436,000","12/7/2016",,
"25 777 BURRARD STREET","VVWWE","$440,000","7","1","1","610","1914","103","Yes","0","$279.00","$721.31","$455,000","$440,000","9/20/2016",,
"303 969 RICHARDS STREET","VVWDT","$440,000","25","0","1","410","2002","14","Yes","1","$216.40","$1,073.17","$449,900","$440,000","10/22/2016","No",
"1110 66 W CORDOVA STREET","VVWDT","$442,000","30","1","1","538","2012","4","Yes","0","$220.00","$821.56","$455,000","$442,000","12/15/2016","Yes","WATER, CITY, MTN, BURRARD INLE"
"46 777 BURRARD STREET","VVWWE","$444,000","12","1","1","621","1914","103","Yes",,"$284.00","$714.98","$465,000","$444,000","9/25/2016",,
"401 950 DRAKE STREET","VVWDT","$445,000","0","1","1","471","1982","34","No","0","$213.76","$944.80","$450,000","$445,000","11/16/2016",,
"419 1500 PENDRELL STREET","VVWWE","$445,000","2","1","1","631","1978","38","Yes","1","$288.31","$705.23","$448,800","$445,000","10/26/2016","Yes","TREES, SOUTHEAST"
"38 777 BURRARD STREET","VVWWE","$445,000","8","1","1","634","1914","102","Yes",,"$290.00","$701.89","$470,000","$445,000","9/21/2016",,
"214 1177 HORNBY STREET","VVWDT","$446,899","31","1","1","706","1995","21","Yes","1","$331.89","$633.00","$499,900","$446,899","12/1/2016","No",
"1808 1283 HOWE STREET","VVWDT","$448,000","9","1","1","479","2018","0",,,"$182.02","$935.28","$448,000","$448,000","9/9/2016",,
"1404 989 BEATTY STREET","VVWYA","$449,000","8","1","1","471","2004","12","Yes","1","$211.62","$953.29","$398,000","$449,000","9/8/2016","Yes","City and False Greek"
"808 909 MAINLAND STREET","VVWYA","$449,000","3","0","1","433","2007","9","Yes","1","$177.00","$1,036.95","$449,000","$449,000","11/13/2016","Yes","YALETOWN VIEWS"
"708 1060 ALBERNI STREET","VVWWE","$450,000","6","1","1","552","1988","28",,"1","$237.60","$815.22","$420,000","$450,000","11/6/2016","Yes","CITY, ROBSON STREET"
"402 950 DRAKE STREET","VVWDT","$450,000","46","0","1","460","1982","34",,"0","$213.76","$978.26","$450,000","$450,000","10/15/2016",,
"68 777 BURRARD STREET","VVWWE","$450,000","8","1","1","610","1914","102","Yes",,"$289.00","$737.70","$474,692","$450,000","9/21/2016",,
"712 1333 HORNBY STREET","VVWDT","$450,000","6","0","1","462","1979","37","Yes","1","$227.86","$974.03","$388,800","$450,000","12/4/2016","Yes","CITY & PARTIAL WATER"
"506 1238 RICHARDS STREET","VVWYA","$450,000","3","0","1","468","1998","18","Yes","0","$226.40","$961.54","$450,000","$450,000","9/22/2016","Yes","EMERY BARNES PARK"
"1204 1050 BURRARD STREET","VVWDT","$455,000","9","0","1","468","1994","22",,"1","$207.45","$972.22","$460,000","$455,000","11/24/2016","Yes","COURTYARD & MOUNTAINS"
"2008 1283 HOWE STREET","VVWDT","$455,800","13","1","1","479","2018","0",,,"$182.02","$951.57","$455,800","$455,800","9/13/2016",,
"1004 1330 HORNBY STREET","VVWDT","$458,000","11","1","1","570","1986","30","Yes","1","$267.65","$803.51","$468,888","$458,000","11/14/2016","Yes","PARTIAL B OCEAN"
"2410 501 PACIFIC STREET","VVWDT","$459,800","75","0","1","513","2000","16","Yes","1","$282.85","$896.30","$468,000","$459,800","10/1/2016","Yes","WATER VIEWS"
"2907 438 SEYMOUR STREET","VVWDT","$460,000","13","1","1","556","1996","20","Yes","1","$392.08","$827.34","$475,000","$460,000","12/15/2016","Yes","SEE L.R. FOR DETAILS"
"2303 131 REGIMENT SQUARE","VVWDT","$460,000","14","1","1","502","2007","9","No",,"$240.48","$916.33","$479,000","$460,000","10/18/2016","Yes","WATER/CITY"
"205 1080 BROUGHTON STREET","VVWWE","$464,000","2","1","1","603","1982","34","Yes","1","$205.62","$769.49","$449,900","$464,000","9/14/2016","No",
"1007 555 JERVIS STREET","VVWCB","$465,000","14","1","1","527","1995","21","Yes","1","$285.67","$882.35","$479,000","$465,000","9/29/2016","No",
"405 1212 HOWE STREET","VVWDT","$468,000","5","1","1","590","2008","9","No","1","$263.29","$793.22","$479,000","$468,000","12/19/2016",,
"201 1554 BURNABY STREET","VVWWE","$470,000","10","1","1","700","1990","26","Yes","1","$311.20","$671.43","$475,000","$470,000","9/23/2016",,
"2103 1850 COMOX STREET","VVWWE","$470,000","3","1","1","648","1968","48","Yes","1","$342.00","$725.31","$449,000","$470,000","9/3/2016","Yes","ENGLISH BAY, OCEAN & MOUNTAINS"
"2605 602 CITADEL PARADE","VVWDT","$473,000","1","1","1","685","2007","10","No","1","$332.24","$690.51","$473,000","$473,000","12/17/2016","Yes","City, Water, Mountains"
"807 689 ABBOTT STREET","VVWDT","$475,000","3","1","1","578","2009","7","Yes","1","$244.62","$821.80","$429,900","$475,000","10/10/2016",,
"3509 128 W CORDOVA STREET","VVWDT","$475,000","27","1","1","560","2009","7","No","1","$310.62","$848.21","$500,000","$475,000","11/7/2016","Yes","SPECTACULAR CITY/WATER/MNTN"
"2308 909 MAINLAND STREET","VVWYA","$477,500","23","0","1","433","2006","10","Yes","1","$175.08","$1,102.77","$477,500","$477,500","11/2/2016",,
"1707 161 W GEORGIA STREET","VVWDT","$478,000","2","1","1","556","2012","4","No","0","$285.00","$859.71","$484,800","$478,000","11/9/2016","Yes","City"
"807 588 BROUGHTON STREET","VVWCB","$479,000","61","1","1","528","1995","21","Yes","1","$285.67","$907.20","$499,800","$479,000","11/14/2016","Yes","CITY VIEW"
"905 1212 HOWE STREET","VVWDT","$480,000","53","1","1","590","2008","8","Yes","1","$263.29","$813.56","$498,000","$480,000","11/29/2016",,
"410 1216 HOMER STREET","VVWYA","$480,000","5","0","1","512","1997","19","Yes","0","$290.88","$937.50","$488,000","$480,000","11/1/2016","Yes","Yaletown"
"805 1212 HOWE STREET","VVWDT","$480,000","49","1","1","590","2008","8","Yes","1","$263.29","$813.56","$496,000","$480,000","9/28/2016",,
"810 1212 HOWE STREET","VVWDT","$481,000","6","1","1","561","2008","8","Yes","1","$249.86","$857.40","$483,000","$481,000","12/4/2016",,
"810 1283 HOWE STREET","VVWDT","$483,000","22","1","1","622","2018","0",,,"$240.09","$776.53","$498,000","$483,000","9/22/2016",,
"2909 438 SEYMOUR STREET","VVWDT","$484,000","15","1","1","560","1996","20","Yes","1","$400.60","$864.29","$489,900","$484,000","10/11/2016","Yes","CITY, OCEAN, STADIUM"
"1210 1060 ALBERNI STREET","VVWWE","$485,000","6","0","1","580","1988","28","No","1","$249.65","$836.21","$438,880","$485,000","11/14/2016","Yes","CITY & MOUNTAIN VIEWS"
"1807 1283 HOWE STREET","VVWDT","$485,000","32","1","1","453","2019","0",,"1","$172.35","$1,070.64","$460,000","$485,000","11/26/2016","Yes","DOWNTOWN VIEW"
"910 1283 HOWE STREET","VVWDT","$485,000","13","1","1","622","2018","0",,,"$240.09","$779.74","$499,000","$485,000","9/13/2016",,
"416 488 HELMCKEN STREET","VVWYA","$485,500","60","1","1","628","1995","21","Yes","1","$296.20","$773.09","$498,000","$485,500","9/26/2016","Yes","COURTYARD GARDEN"
"1409 1500 HOWE STREET","VVWYA","$487,000","8","1","1","531","1989","27","Yes","1","$252.67","$917.14","$469,800","$487,000","11/1/2016","Yes","City, Water, Granville Bridge"
"309 1040 PACIFIC STREET","VVWWE","$488,000","8","1","1","828","1982","34","Yes",,"$397.40","$589.37","$449,000","$488,000","12/6/2016","Yes","CITY VIEWS AND TREES"
"1107 66 W CORDOVA STREET","VVWDT","$488,000","49","1","1","611","2012","4","Yes",,"$288.06","$798.69","$499,900","$488,000","10/25/2016","Yes","WATER CITY MOUNTAINS"
"911 1009 HARWOOD STREET","VVWWE","$488,800","21","1","1","490","2014","2","Yes","1","$213.19","$997.55","$499,000","$488,800","10/28/2016",,
"1407 1068 HORNBY STREET","VVWDT","$490,000","47","1","1","549","2000","16","Yes","1","$268.28","$892.53","$495,000","$490,000","9/18/2016","Yes","SW WEST LOOKING DOWN COMOX"
"1407 555 JERVIS STREET","VVWCB","$490,800","133","1","1","527","1996","20","No","1","$285.67","$931.31","$499,800","$490,800","11/21/2016","No",
"1708 108 W CORDOVA STREET","VVWDT","$492,555","16","1","1","572","2009","7",,"1","$314.03","$861.11","$499,900","$492,555","11/16/2016","Yes","Gorgeous water, mountain, city"
"2407 555 JERVIS STREET","VVWCB","$494,000","71","1","1","527","1996","20","Yes","1","$285.67","$937.38","$509,000","$494,000","11/25/2016",,
"615 618 ABBOTT STREET","VVWDT","$497,500","40","1","1","592","2007","9",,"1","$273.07","$840.37","$508,800","$497,500","12/5/2016","Yes","City Views"
"808 1331 W GEORGIA STREET","VVWCB","$497,500","11","1","1","526","1997","19","No","1","$344.42","$945.82","$499,000","$497,500","9/4/2016",,
"502 68 SMITHE STREET","VVWDT","$497,500","44","1","1","505","2016","0","Yes",,"$211.00","$985.15","$515,000","$497,500","9/24/2016","Yes","INNER YARD WITH SWIMMING POOL"
"1088 NICOLA STREET","VVWWE","$498,900","3","1","1","604","2016","0","No","0","$151.62","$825.99","$498,900","$498,900","9/13/2016","No",
"213 1688 ROBSON STREET","VVWWE","$499,000","5","1","1","571","1999","17","Yes","1","$420.76","$873.91","$498,000","$499,000","10/16/2016","No",
"2202 928 RICHARDS STREET","VVWYA","$499,000","2","1","1","490","2000","17","Yes","1","$247.49","$1,018.37","$499,900","$499,000","12/24/2016","Yes","CITY AND MOUNTAIN"
"802 1283 HOWE STREET","VVWDT","$499,999","35","1","1","562","2018","0",,,"$215.24","$889.68","$528,000","$499,999","11/22/2016",,
"204 1189 HOWE STREET","VVWDT","$500,000","0","0","1","467","1999","18","No","1","$222.19","$1,070.66","$539,000","$500,000","11/30/2016","No",
"301 1155 SEYMOUR STREET","VVWDT","$500,000","75","1","1","530","2005","12","Yes","1","$233.97","$943.40","$505,000","$500,000","12/27/2016",,
"2607 108 W CORDOVA STREET","VVWDT","$500,000","7","1","1","583","2009","7","No","1","$319.95","$857.63","$499,000","$500,000","9/19/2016","Yes","City, Mountains, Ocean"
"704 1010 HOWE STREET","VVWDT","$500,000","69","1","1","600","1982","35","Yes","1","$333.00","$833.33","$519,900","$500,000","12/19/2016","Yes","CITY"
"1202 1068 HORNBY STREET","VVWDT","$500,000","3","1","1","549","1999","18","Yes","1","$259.34","$910.75","$509,000","$500,000","9/24/2016","Yes","Lovely Urban View Up Hornby"
"806 63 KEEFER PLACE","VVWDT","$500,000","20","1","1","576","2000","16","Yes","1","$312.65","$868.06","$509,000","$500,000","12/5/2016","Yes","NORTH SHORE SKYLINE"
"216 1330 BURRARD STREET","VVWDT","$500,000","35","1","1","599","1978","38",,,"$329.77","$834.72","$524,000","$500,000","10/6/2016","Yes","COURTYARD"
"1803 161 W GEORGIA STREET","VVWDT","$501,000","10","1","1","531","2012","4",,,"$259.11","$943.50","$485,000","$501,000","11/7/2016","Yes","WATER"
"506 1080 PACIFIC STREET","VVWWE","$502,000","11","1","1","508","1981","35","Yes","1","$267.98","$988.19","$448,000","$502,000","9/20/2016","Yes","SOUTH/WEST TO ENGLISH BAY"
"516 1330 BURRARD STREET","VVWDT","$505,000","0","1","1","602","1979","37","Yes",,"$261.09","$838.87","$509,000","$505,000","11/5/2016","Yes","Courtyard"
"401 1001 RICHARDS STREET","VVWDT","$505,000","58","1","1","575","2004","12",,,"$280.00","$878.26","$499,900","$505,000","9/16/2016","No",
"505 68 SMITHE STREET","VVWDT","$505,000","63","1","1","505","2016","0",,"0","$211.00","$1,000.00","$535,000","$505,000","10/4/2016","Yes","INNER YARD - swimming pool"
"902 68 SMITHE STREET","VVWDT","$507,000","24","1","1","505","2016","0","Yes",,"$211.00","$1,003.96","$510,000","$507,000","9/19/2016","Yes","INNER YARD WITH SWIMMING POOL"
"702 1068 HORNBY STREET","VVWDT","$512,999","6","1","1","549","2000","16","Yes","1","$268.23","$934.42","$478,000","$512,999","10/12/2016","Yes","COURTHOUSE, MTNS, DOWNTOWN"
"1203 108 W CORDOVA STREET","VVWDT","$515,000","22","1","1","682","2009","7",,"1","$373.28","$755.13","$499,900","$515,000","10/18/2016","Yes","City/Water/Mountain"
"2105 1001 RICHARDS STREET","VVWDT","$520,000","19","1","1","520","2004","12","No","1","$263.62","$1,000.00","$559,000","$520,000","12/18/2016","Yes","VIEW"
"2907 1068 HORNBY STREET","VVWDT","$520,000","32","1","1","549","2000","16","Yes","1","$268.23","$947.18","$525,000","$520,000","10/30/2016","Yes","WATER, WEST END & CITY"
"711 933 SEYMOUR STREET","VVWDT","$520,000","18","1","1","588","1998","18","No","0","$216.14","$884.35","$525,000","$520,000","11/5/2016","Yes","CITY VIEW"
"1602 788 HAMILTON STREET","VVWDT","$521,000","14","1","1","576","2009","7","No","1","$203.49","$904.51","$499,900","$521,000","10/25/2016","Yes","CITYSCAPE"
"1806 550 TAYLOR STREET","VVWDT","$525,000","3","1","1","588","2005","11","Yes","1","$250.00","$892.86","$499,900","$525,000","9/18/2016","Yes","Unobstructed Mountain & Water"
"205 1889 ALBERNI STREET","VVWWE","$525,000","78","1","1","483","1998","18","No","1","$334.26","$1,086.96","$525,000","$525,000","10/20/2016","Yes","Coal Harbour, Marina, Park"
"1201 58 KEEFER PLACE","VVWDT","$526,000","7","1","1","620","2007","9","Yes","1","$288.00","$848.39","$525,500","$526,000","10/5/2016","Yes","False Creek, Mt Baker & City"
"207 1924 COMOX STREET","VVWWE","$527,000","8","1","1","768","1987","29","Yes","1","$326.23","$686.20","$499,000","$527,000","9/27/2016",,
"609 939 EXPO BOULEVARD","VVWYA","$527,888","3","1","1","515","2005","11","Yes","1","$272.80","$1,025.03","$529,888","$527,888","10/8/2016","Yes","CITY VIEW"
"2003 939 EXPO BOULEVARD","VVWYA","$528,000","16","1","1","515","2005","12",,"1","$272.79","$1,025.24","$528,800","$528,000","12/14/2016","Yes","WATER & CITY"
"701 1238 BURRARD STREET","VVWDT","$528,000","15","1","1","662","2004","12","No","1","$315.00","$797.58","$539,000","$528,000","10/18/2016","Yes","City View"
"1707 1288 W GEORGIA STREET","VVWWE","$529,000","14","1","1","580","1998","18","Yes","1","$314.77","$912.07","$538,000","$529,000","11/15/2016",,
"2102 111 W GEORGIA STREET","VVWDT","$529,000","5","1","1","648","2007","9",,"1","$281.80","$816.36","$529,000","$529,000","10/8/2016","Yes","BC PLACE & FALSE CREEK"
"1702 68 SMITHE STREET","VVWDT","$530,000","12","1","1","505","2016","0",,,"$211.00","$1,049.50","$538,000","$530,000","9/5/2016","Yes","WATER FROM BALCONY"
"411 1088 RICHARDS STREET","VVWYA","$530,000","12","1","1","576","2011","5","No","1","$221.47","$920.14","$499,000","$530,000","10/23/2016","No",
"515 1372 SEYMOUR STREET","VVWDT","$530,000","88","1","1","585","2013","3",,"1","$230.09","$905.98","$538,800","$530,000","11/18/2016",,
"1223 68 SMITHE STREET","VVWDT","$532,000","11","1","1","480","2016","0","Yes","1","$223.00","$1,108.33","$548,000","$532,000","10/9/2016","Yes","PEAK-A-BOO VIEW OF FALSE CREEK"
"1107 1325 ROLSTON STREET","VVWDT","$532,000","18","1","1","589","2013","3","No","1","$227.35","$903.23","$545,000","$532,000","12/2/2016","No",
"201 1252 HORNBY STREET","VVWDT","$535,000","40","1","1","669","2008","8","No","1","$343.24","$799.70","$549,900","$535,000","9/19/2016",,
"503 1252 HORNBY STREET","VVWDT","$535,000","4","1","1","636","2009","7","No","1","$326.63","$841.19","$538,000","$535,000","9/11/2016",,
"506 907 BEACH AVENUE","VVWYA","$535,000","70","1","1","678","1994","22","No","1","$322.00","$789.09","$548,800","$535,000","10/17/2016",,
"2207 33 SMITHE STREET","VVWYA","$535,000","7","1","1","550","2008","8",,"1","$250.57","$972.73","$549,000","$535,000","9/13/2016","Yes","NorthWest City Views"
"2502 788 HAMILTON STREET","VVWDT","$535,000","9","1","1","576","2009","7","No","1","$207.49","$928.82","$519,000","$535,000","11/16/2016","Yes","CITY AND FALSE CREEEK"
"2603 161 W GEORGIA STREET","VVWDT","$535,000","18","1","1","517","2012","4","Yes","1","$263.41","$1,034.82","$549,000","$535,000","11/21/2016",,
"2707 63 KEEFER PLACE","VVWDT","$536,000","1","1","1","590","2000","16","Yes","1","$319.20","$908.47","$529,000","$536,000","10/25/2016","Yes","OCEAN, CITY, AND MOUNTAIN"
"706 535 SMITHE STREET","VVWDT","$537,000","48","1","1","532","2010","6","Yes","0","$227.34","$1,009.40","$555,000","$537,000","11/3/2016","No",
"2707 128 W CORDOVA STREET","VVWDT","$538,000","7","1","1","652","2009","7","No","1","$364.38","$825.15","$538,000","$538,000","11/9/2016","Yes","Open City View, partial Water"
"1507 68 SMITHE STREET","VVWDT","$538,000","9","1","1","550","2016","0","Yes",,"$250.00","$978.18","$570,000","$538,000","9/2/2016","Yes","OCEAN & CITY"
