"Address","S/A","Price","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","SP Sqft","List Price","Sold Price","Sold Date","View","VwSpecify"
"1504 1725 PENDRELL STREET","VVWWE","$595,000","41","1","1","679","1974","44","Yes","1","$500.00","$876.29","$625,000","$595,000","5/13/2018","Yes","City and Mountain View"
"405 1535 NELSON STREET","VVWWE","$595,000","5","1","1","753","1974","44","Yes","1","$343.06","$790.17","$595,000","$595,000","8/21/2018","Yes","Peek-a-boo of Mountains"
"1509 438 SEYMOUR STREET","VVWDT","$598,000","10","1","1","560","1996","22","Yes","1","$415.82","$1,067.86","$618,000","$598,000","8/10/2018","Yes","CITY VIEW"
"321 1330 BURRARD STREET","VVWDT","$598,000","0","1","1","536","1978","40",,,"$229.86","$1,115.67","$599,900","$598,000","7/30/2018","Yes","Courtyard"
"304 1265 BARCLAY STREET","VVWWE","$598,000","56","1","1","620","1990","28",,"1","$304.29","$964.52","$599,900","$598,000","5/29/2018","Yes","BEAUTIFUL CHERRY BLOSSOMS"
"2505 128 W CORDOVA STREET","VVWDT","$598,000","1","1","1","647","2009","9","No","1","$393.66","$924.27","$599,000","$598,000","11/27/2018","Yes","BURRARD INLET & NORTH SHORE"
"210 1177 HORNBY STREET","VVWDT","$598,100","6","1","1","642","1995","23","Yes",,"$294.95","$931.62","$558,800","$598,100","5/9/2018",,
"907 588 BROUGHTON STREET","VVWCB","$599,000","39","1","1","527","1996","22","Yes","1","$300.00","$1,136.62","$599,800","$599,000","10/25/2018",,
"B1 518 BEATTY STREET","VVWDT","$599,000","30","0","1","708","1911","107","No","0","$332.77","$846.05","$599,000","$599,000","5/4/2018","No",
"213 1238 SEYMOUR STREET","VVWDT","$599,900","1","1","1","595","1996","22","Yes","1","$252.77","$1,008.24","$599,900","$599,900","10/24/2018",,
"204 1315 CARDERO STREET","VVWWE","$599,900","9","1","1","620","1956","62","Yes",,"$253.47","$967.58","$599,900","$599,900","5/31/2018",,
"706 1238 SEYMOUR STREET","VVWDT","$600,000","14","1","1","743","1996","22","No","0","$253.92","$807.54","$599,000","$600,000","7/30/2018","Yes","CITYSCAPE"
"306 928 RICHARDS STREET","VVWYA","$600,000","7","1","1","569","2000","18","Yes","1","$289.06","$1,054.48","$619,900","$600,000","8/22/2018",,
"1101 1082 SEYMOUR STREET","VVWDT","$603,000","1","1","1","563","2006","12","No","1","$264.70","$1,071.05","$611,700","$603,000","7/28/2018","Yes","Downtown"
"2106 63 KEEFER PLACE","VVWDT","$604,000","6","1","1","580","2000","18","Yes","1","$346.48","$1,041.38","$619,000","$604,000","6/12/2018","Yes","Mountain/City"
"310 1080 BROUGHTON STREET","VVWWE","$607,500","6","1","1","665","1984","34","Yes","1","$220.37","$913.53","$599,000","$607,500","5/8/2018","Yes","City"
"508 1331 W GEORGIA STREET","VVWCB","$608,000","4","1","1","530","1997","21","No","0","$357.45","$1,147.17","$608,000","$608,000","6/4/2018","No",
"1007 1068 HORNBY STREET","VVWDT","$608,000","14","1","1","548","2000","18","Yes","1","$270.85","$1,109.49","$616,800","$608,000","7/30/2018","Yes","."
"303 1967 BARCLAY STREET","VVWWE","$609,000","3","1","1","581","1969","49","Yes",,"$256.61","$1,048.19","$614,990","$609,000","10/18/2018","Yes","WEST END STREETSCAPE"
"1905 1740 COMOX STREET","VVWWE","$610,000","8","1","1","581","1976","42","Yes","1","$368.60","$1,049.91","$619,900","$610,000","6/5/2018","Yes","SWEEPING CITY, MOUNTAIN, WATER"
"911 1889 ALBERNI STREET","VVWWE","$610,000","50","1","1","500","1998","20",,"1","$377.72","$1,220.00","$629,000","$610,000","7/1/2018","Yes","Mountain Views"
"403 1133 HARWOOD STREET","VVWWE","$610,000","45","2","2","945","1984","34","Yes","1","$330.15","$645.50","$650,000","$610,000","9/21/2018",,
"2207 1283 HOWE STREET","VVWDT","$610,000","39","1","1","527","2019","0","Yes",,"$219.93","$1,157.50","$667,500","$610,000","11/18/2018","Yes","CITY AND WATER VIEW"
"609 633 ABBOTT STREET","VVWDT","$610,000","5","1","1","600","2009","9","No","1","$259.10","$1,016.67","$619,000","$610,000","9/9/2018","Yes","CITY"
"1503 928 BEATTY STREET","VVWYA","$612,000","16","1","1","510","2005","13","No","1","$287.12","$1,200.00","$619,900","$612,000","7/5/2018",,
"710 969 RICHARDS STREET","VVWDT","$614,848","129","1","1","567","2002","16","Yes","1","$1.00","$1,084.39","$579,000","$614,848","8/13/2018","Yes","COURTYARD"
"405 1723 ALBERNI STREET","VVWWE","$615,000","29","1","1","570","1998","20","Yes","1","$310.50","$1,078.95","$639,000","$615,000","10/3/2018","Yes","STANLEY PARK, HARBOUR"
"402 1106 PACIFIC STREET","VVWWE","$615,000","13","1","1","640","1983","35","Yes","1","$266.00","$960.94","$618,000","$615,000","10/29/2018","Yes","ENGLISH BAY"
"714 933 SEYMOUR STREET","VVWDT","$615,000","5","1","1","564","1998","20","No","1","$238.25","$1,090.43","$629,900","$615,000","5/12/2018",,
"2010 438 SEYMOUR STREET","VVWDT","$615,000","28","1","1","540","1996","22","Yes","1","$398.13","$1,138.89","$632,340","$615,000","5/14/2018","Yes","CITY VIEW"
"1709 928 BEATTY STREET","VVWYA","$617,000","7","1","1","515","2006","12","Yes","1","$287.12","$1,198.06","$632,900","$617,000","10/16/2018","Yes","MOUNTAINS AND CITY"
"1103 1082 SEYMOUR STREET","VVWDT","$618,000","8","1","1","501","2006","12","No","1","$238.75","$1,233.53","$589,000","$618,000","9/25/2018","Yes","STUNNING CITY VIEWS"
"1805 128 W CORDOVA STREET","VVWDT","$618,000","16","1","1","647","2009","9","No","1","$393.66","$955.18","$639,900","$618,000","6/28/2018","Yes","WATER, MOUNTAINS, CITY"
"603 928 BEATTY STREET","VVWYA","$619,000","9","1","1","515","2005","13","Yes","1","$287.12","$1,201.94","$629,900","$619,000","7/18/2018",,
"1505 1283 HOWE STREET","VVWDT","$620,000","37","1","1","592","2019","0","Yes","1","$248.00","$1,047.30","$660,000","$620,000","11/21/2018","Yes","City views"
"2003 977 MAINLAND STREET","VVWYA","$620,000","33","1","1","515","2006","12","Yes","1","$251.41","$1,203.88","$639,000","$620,000","6/19/2018","Yes","CITY"
"1109 1500 HOWE STREET","VVWYA","$620,000","72","1","1","531","1990","28",,"1","$337.96","$1,167.61","$648,000","$620,000","10/31/2018","Yes","CITY, WATER"
"408 989 NELSON STREET","VVWDT","$620,000","1","1","1","614","1995","23","Yes",,"$407.31","$1,009.77","$625,000","$620,000","9/11/2018","Yes","Peek a Boo Water Views"
"701 1331 W GEORGIA STREET","VVWCB","$620,000","25","1","1","556","1997","21","No","0","$378.43","$1,115.11","$639,000","$620,000","11/4/2018","Yes","Water view from living room"
"2802 777 RICHARDS STREET","VVWDT","$620,000","63","1","1","492","2016","2","No",,"$260.76","$1,260.16","$649,800","$620,000","11/12/2018","Yes","CITY VIEW"
"505 602 CITADEL PARADE","VVWDT","$620,000","44","1","1","686","2007","11","No",,"$330.30","$903.79","$649,999","$620,000","5/16/2018","Yes","City & Mountains"
"1003 1082 SEYMOUR STREET","VVWDT","$621,000","8","1","1","494","2006","12","Yes","1","$238.75","$1,257.09","$588,000","$621,000","5/15/2018","Yes","Roof Top Garden"
"2207 63 KEEFER PLACE","VVWDT","$622,000","5","1","1","588","2000","18","Yes","1","$352.27","$1,057.82","$628,000","$622,000","5/15/2018","Yes","WATER, CITY & MOUNTAIN VIEWS"
"303 1277 NELSON STREET","VVWWE","$622,000","31","1","1","732","1993","25","Yes","1","$329.33","$849.73","$648,000","$622,000","12/6/2018","Yes","Lovely trees all year round"
"219 933 SEYMOUR STREET","VVWDT","$622,000","5","1","1","664","1998","20","No",,"$295.00","$936.75","$625,000","$622,000","9/16/2018","Yes","Tree-Lined Seymour Street"
"1108 989 NELSON STREET","VVWDT","$625,000","2","1","1","614","1995","23",,,"$311.22","$1,017.92","$614,000","$625,000","6/6/2018","Yes","CITY AND MOUNTAIN VIEWS"
"508 128 W CORDOVA STREET","VVWDT","$625,000","37","1","1","742","2009","9","No","1","$426.60","$842.32","$650,000","$625,000","5/17/2018","No",
"411 989 NELSON STREET","VVWDT","$625,000","20","2","1","641","1995","23","Yes","0","$400.49","$975.04","$650,000","$625,000","5/21/2018","No",
"1504 977 MAINLAND STREET","VVWYA","$626,900","6","1","1","502","2007","11","Yes","1","$246.17","$1,248.80","$624,900","$626,900","7/4/2018","Yes","City"
"805 1238 BURRARD STREET","VVWDT","$627,500","17","1","1","615","2003","15","No","1","$286.61","$1,020.33","$639,000","$627,500","10/1/2018","Yes","CITY&MOUNTAIN VIEW"
"1607 602 CITADEL PARADE","VVWDT","$628,000","29","1","1","624","2007","11","No","0","$299.32","$1,006.41","$639,000","$628,000","11/3/2018","Yes","Northeast city/mountain /water"
"301 1010 HOWE STREET","VVWDT","$629,000","6","1","1","607","1982","36","Yes","0","$349.26","$1,036.24","$638,000","$629,000","5/17/2018","Yes","City views"
"810 555 ABBOTT STREET","VVWDT","$629,000","8","1","1","756","1995","23",,"1","$396.65","$832.01","$668,000","$629,000","5/15/2018","Yes","NORTH EASTERN VIEW"
"201 345 WATER STREET","VVWDT","$630,000","92","1","1","650","2004","14",,,"$277.07","$969.23","$639,000","$630,000","7/31/2018","Yes","HISTORIC GASTOWN"
"1101 1133 HOMER STREET","VVWYA","$630,000","11","1","1","550","2008","10",,"1","$234.65","$1,145.45","$650,000","$630,000","11/11/2018","Yes","CITY VIEW"
"2804 438 SEYMOUR STREET","VVWDT","$630,000","29","1","1","567","1996","22","Yes","1","$415.82","$1,111.11","$649,000","$630,000","11/21/2018","Yes","WATER & PANORAMIC CITY VIEW"
"801 1295 RICHARDS STREET","VVWDT","$630,000","8","1","1","574","2002","16","Yes","0","$245.76","$1,097.56","$648,000","$630,000","6/5/2018","Yes","City Views"
"403 933 SEYMOUR STREET","VVWDT","$630,000","15","1","1","744","1998","20",,,"$308.33","$846.77","$649,900","$630,000","7/12/2018","Yes","City View"
"1702 969 RICHARDS STREET","VVWDT","$630,000","30","1","1","635","2002","16","Yes","2","$324.23","$992.13","$699,000","$630,000","5/23/2018","Yes","city"
"1205 1010 RICHARDS STREET","VVWYA","$630,000","4","1","1","532","2003","15","No","1","$273.93","$1,184.21","$648,000","$630,000","9/21/2018","Yes","City"
"507 989 RICHARDS STREET","VVWDT","$633,000","2","1","1","650","2000","18","Yes","1","$324.23","$973.85","$645,000","$633,000","8/17/2018",,
"205 1835 BARCLAY STREET","VVWWE","$633,500","17","1","1","686","1986","32","Yes","1","$315.00","$923.47","$639,000","$633,500","7/21/2018",,
"1003 939 EXPO BOULEVARD","VVWYA","$634,000","10","1","1","509","2005","13","Yes","1","$287.12","$1,245.58","$639,900","$634,000","9/27/2018","No",
"915 610 GRANVILLE STREET","VVWDT","$634,000","18","1","1","519","2006","12","No","1","$231.05","$1,221.58","$675,000","$634,000","6/9/2018",,
"1009 939 EXPO BOULEVARD","VVWYA","$634,000","13","1","1","515","2005","13","Yes","1","$283.00","$1,231.07","$638,000","$634,000","6/19/2018",,
"812 555 ABBOTT STREET","VVWDT","$635,000","46","1","1","715","1996","22","No","1","$381.00","$888.11","$649,000","$635,000","6/23/2018","Yes","Mountain, City"
"704 128 W CORDOVA STREET","VVWDT","$635,000","4","1","1","643","2009","9","No","1","$393.66","$987.56","$628,800","$635,000","9/8/2018",,
"308 788 HAMILTON STREET","VVWDT","$635,000","8","1","1","608","2009","9","No","1","$233.15","$1,044.41","$639,000","$635,000","5/8/2018","Yes","Robson Street"
"707 989 RICHARDS STREET","VVWDT","$635,000","8","1","1","623","2000","18","Yes","1","$324.23","$1,019.26","$639,000","$635,000","6/27/2018","No",
"707 1255 SEYMOUR STREET","VVWDT","$635,000","25","1","1","547","2008","10","Yes","1","$241.24","$1,160.88","$667,500","$635,000","12/8/2018",,
"1404 1155 HOMER STREET","VVWYA","$636,000","6","1","1","688","1994","24","Yes","1","$338.00","$924.42","$699,000","$636,000","8/21/2018",,
"2001 1155 SEYMOUR STREET","VVWDT","$636,000","29","1","1","540","2005","14","Yes","1","$259.35","$1,177.78","$675,000","$636,000","12/14/2018","Yes","Amazing - North and west"
"704 528 BEATTY STREET","VVWDT","$637,500","12","1","1","673","2008","10","Yes","0","$285.09","$947.25","$649,900","$637,500","10/21/2018","Yes","Courtyard"
"1602 1295 RICHARDS STREET","VVWDT","$638,800","4","1","1","630","2003","15",,"1","$194.09","$1,013.97","$638,800","$638,800","8/16/2018","Yes","CITY, PARK & MOUNTAIN"
"608 1003 PACIFIC STREET","VVWWE","$639,000","3","1","1","662","1998","20","No","1","$298.79","$965.26","$649,000","$639,000","7/12/2018","Yes","CITY/TREES"
"2203 977 MAINLAND STREET","VVWYA","$640,000","0","1","1","515","2007","11","Yes","1","$251.41","$1,242.72","$599,000","$640,000","10/5/2018","Yes","CITY VIEW"
"904 1009 HARWOOD STREET","VVWWE","$640,000","26","1","1","515","2014","4","Yes","1","$242.85","$1,242.72","$648,000","$640,000","7/8/2018","Yes","City"
"206 928 RICHARDS STREET","VVWYA","$640,000","7","1","1","584","2000","18","Yes","1","$295.39","$1,095.89","$598,800","$640,000","5/14/2018","No",
"2105 989 RICHARDS STREET","VVWDT","$640,000","7","1","1","542","2001","17","Yes","1","$279.51","$1,180.81","$650,000","$640,000","8/20/2018","Yes","CITY"
"206 1705 NELSON STREET","VVWWE","$640,000","9","1","1","700","1989","29","No","1","$263.89","$914.29","$649,000","$640,000","8/16/2018",,
"1801 1001 HOMER STREET","VVWYA","$641,000","26","1","1","517","2005","13","Yes","1","$242.74","$1,239.85","$649,900","$641,000","8/11/2018",,
"2410 501 PACIFIC STREET","VVWDT","$641,000","5","0","1","515","2000","18","Yes","1","$299.77","$1,244.66","$648,000","$641,000","7/31/2018","Yes","STUNNING WATER & PARK VIEW"
"1308 1325 ROLSTON STREET","VVWDT","$642,000","42","1","1","581","2013","5","No","1","$253.95","$1,104.99","$648,800","$642,000","6/13/2018","Yes","City View"
"1910 233 ROBSON STREET","VVWDT","$642,000","182","1","1","608","2009","9","No","1","$223.15","$1,055.92","$689,000","$642,000","11/15/2018","Yes","CITY VIEWS"
"204 310 WATER STREET","VVWDT","$642,000","3","1","1","659","2003","15","Yes","0","$247.33","$974.20","$659,000","$642,000","9/21/2018",,
"1012 933 SEYMOUR STREET","VVWDT","$642,500","3","1","1","698","1999","19","No","1","$275.58","$920.49","$639,000","$642,500","10/19/2018","Yes","CITY"
"1405 1001 RICHARDS STREET","VVWDT","$643,000","13","1","1","518","2004","14","No","1","$279.65","$1,241.31","$649,000","$643,000","8/6/2018","Yes","City and Water"
"813 1040 PACIFIC STREET","VVWWE","$645,000","88","2","1","651","1982","36","Yes",,"$312.65","$990.78","$669,000","$645,000","6/8/2018","Yes","ENGLISH BAY & CITY & SUNSET"
"901 1351 CONTINENTAL STREET","VVWDT","$645,000","44","1","1","513","2014","4","No","1","$243.14","$1,257.31","$669,000","$645,000","9/26/2018","Yes","CITY VIEW"
"604 850 BURRARD STREET","VVWDT","$645,000","3","1","1","766","1983","35","Yes","1","$419.80","$842.04","$650,000","$645,000","9/21/2018",,
"1401 833 SEYMOUR STREET","VVWDT","$645,000","194","1","1","626","2011","7","No",,"$212.04","$1,030.35","$699,000","$645,000","12/4/2018","Yes","DOWNTOWN CITY"
"405 1072 HAMILTON STREET","VVWYA","$645,000","15","1","1","651","2000","18","Yes",,"$403.55","$990.78","$650,000","$645,000","5/29/2018",,
"1206 565 SMITHE STREET","VVWDT","$645,000","7","1","1","524","2010","8","Yes","1","$271.90","$1,230.92","$649,999","$645,000","6/27/2018","Yes","DOWNTOWN"
"713 555 ABBOTT STREET","VVWDT","$647,000","13","1","1","746","1995","23",,,"$397.00","$867.29","$668,000","$647,000","9/25/2018","Yes","CITY VIEW"
"1005 1420 W GEORGIA STREET","VVWWE","$647,000","7","1","1","537","2002","16","No","1","$249.95","$1,204.84","$599,000","$647,000","9/18/2018","No",
"2101 131 REGIMENT SQUARE","VVWDT","$647,500","34","1","1","563","2007","11","No","1","$279.59","$1,150.09","$688,000","$647,500","7/17/2018","Yes","MOUNTAINS, WATER"
"303 888 PACIFIC STREET","VVWYA","$648,000","34","1","1","722","1994","24","Yes","2","$356.84","$897.51","$658,000","$648,000","6/19/2018","No",
"1812 68 SMITHE STREET","VVWDT","$648,000","17","1","1","505","2016","2",,"1","$230.00","$1,283.17","$688,000","$648,000","10/11/2018",,
"902 111 W GEORGIA STREET","VVWDT","$648,000","4","1","1","626","2007","11","Yes","1","$281.80","$1,035.14","$648,800","$648,000","9/30/2018","Yes","CITY LIGHTS"
"2702 1283 HOWE STREET","VVWDT","$648,000","44","1","1","560","2018","0",,,"$233.40","$1,157.14","$648,000","$648,000","7/19/2018","Yes","City & Mountain View"
"1707 501 PACIFIC STREET","VVWDT","$648,800","5","1","1","588","2000","18","Yes","1","$362.00","$1,103.40","$599,900","$648,800","5/12/2018","Yes","English Bay/Marina & City"
"1208 1325 ROLSTON STREET","VVWDT","$649,000","2","1","1","589","2013","5","No","1","$227.35","$1,101.87","$649,000","$649,000","8/10/2018",,
"406 977 MAINLAND STREET","VVWYA","$649,000","70","1","1","538","2007","11","Yes","1","$261.88","$1,206.32","$659,000","$649,000","8/24/2018",,
"608 821 CAMBIE STREET","VVWDT","$649,000","7","1","1","581","2008","10","No","1","$248.27","$1,117.04","$649,900","$649,000","5/30/2018","Yes","CITY"
"1208 939 HOMER STREET","VVWYA","$649,990","4","1","1","581","1997","21","Yes","1","$287.85","$1,118.74","$649,990","$649,990","9/29/2018","Yes","VIEW OVER YALETOWN"
"507 1325 ROLSTON STREET","VVWDT","$650,000","9","1","1","589","2013","5","No","1","$252.88","$1,103.57","$599,000","$650,000","5/31/2018","Yes","East Facing City View"
"2904 438 SEYMOUR STREET","VVWDT","$650,000","10","1","1","567","1996","22","Yes","1","$415.00","$1,146.38","$659,000","$650,000","6/9/2018","Yes","Lions Gate-NorthShore-Burnaby"
"1304 1050 SMITHE STREET","VVWWE","$650,000","31","1","1","674","2005","13","No","1","$309.85","$964.39","$699,000","$650,000","10/8/2018","Yes","CITY & NORTH SHORE MOUNTAINS"
"4309 1480 HOWE STREET","VVWYA","$650,000","11","1","1","413","2019","0","No","0","$231.53","$1,573.85","$719,900","$650,000","11/19/2018","Yes","False Creek"
"B805 1331 HOMER STREET","VVWYA","$650,000","17","1","1","798","1990","28","No","1","$365.20","$814.54","$699,000","$650,000","7/12/2018","Yes","City & peakaboo water view"
"1505 1331 ALBERNI STREET","VVWWE","$650,000","60","1","1","603","1999","19","Yes","1","$362.26","$1,077.94","$674,900","$650,000","11/23/2018","Yes","Marina, Mountains, Park, City"
"1916 938 SMITHE STREET","VVWDT","$650,000","37","1","1","607","2005","13","No","1","$263.88","$1,070.84","$687,000","$650,000","12/14/2018","Yes","EAST-MOUNTAIN & CITY VIEWS"
"3307 928 BEATTY STREET","VVWYA","$650,600","2","1","1","507","2005","13","Yes","1","$280.00","$1,283.23","$649,000","$650,600","5/30/2018",,
"PH5 1082 SEYMOUR STREET","VVWDT","$651,000","7","1","1","545","2006","12","Yes","1","$264.70","$1,194.50","$620,000","$651,000","9/18/2018","Yes","CITY SKYLINE"
"2403 928 HOMER STREET","VVWYA","$651,500","17","1","1","508","2007","11","Yes","1","$229.50","$1,282.48","$679,000","$651,500","11/11/2018","Yes","Downtown/Mountains"
"2810 438 SEYMOUR STREET","VVWDT","$652,000","18","1","1","536","1996","22","Yes","1","$389.28","$1,216.42","$689,888","$652,000","7/16/2018","Yes","CITY"
"1011 1889 ALBERNI STREET","VVWWE","$654,000","1","1","1","500","1998","20","No","1","$344.72","$1,308.00","$659,800","$654,000","7/17/2018","Yes","Water, Mountains & Marina"
"1007 1495 RICHARDS STREET","VVWYA","$655,000","11","1","1","557","2005","13","No","1","$298.62","$1,175.94","$688,000","$655,000","10/16/2018","Yes","CITY"
"1804 977 MAINLAND STREET","VVWYA","$655,000","4","1","1","505","2007","11","Yes","1","$246.17","$1,297.03","$655,000","$655,000","5/19/2018",,
"2807 111 W GEORGIA STREET","VVWDT","$655,000","2","1","1","632","2007","11","No","1","$281.80","$1,036.39","$649,900","$655,000","8/1/2018","Yes","City, mountains, water"
"1503 1288 W GEORGIA STREET","VVWWE","$655,000","1","1","1","585","1998","20","Yes","1","$321.06","$1,119.66","$678,000","$655,000","6/18/2018","Yes","Small portion of harbour view"
"1806 1050 SMITHE STREET","VVWWE","$656,000","52","1","1","656","2005","13","No","1","$337.51","$1,000.00","$698,800","$656,000","9/17/2018","Yes","CITY"
"2509 928 BEATTY STREET","VVWYA","$657,000","13","1","1","508","2005","13","Yes","1","$287.12","$1,293.31","$689,900","$657,000","10/1/2018","Yes","City View"
"805 1420 W GEORGIA STREET","VVWWE","$658,000","5","1","1","547","2002","16","No","1","$249.95","$1,202.93","$699,000","$658,000","7/24/2018","Yes","Westerly View- Sliver of Water"
"206 1216 HOMER STREET","VVWYA","$659,000","7","1","1","699","1997","21","Yes","0","$396.61","$942.78","$659,000","$659,000","7/30/2018",,
"302 1331 ALBERNI STREET","VVWWE","$659,500","7","1","1","621","1999","19","Yes","1","$375.23","$1,062.00","$599,900","$659,500","7/23/2018","Yes","Water, mountains"
"1708 188 KEEFER PLACE","VVWDT","$660,000","8","1","1","642","2009","9","No","1","$287.89","$1,028.04","$699,000","$660,000","9/4/2018","Yes","CITY VIEWS"
"2601 1288 W GEORGIA STREET","VVWWE","$660,000","53","1","1","605","1998","20","Yes",,"$370.00","$1,090.91","$699,000","$660,000","7/5/2018","Yes","NW"
"1102 1500 HOWE STREET","VVWYA","$660,000","96","1","1","547","1989","29","Yes","1","$337.96","$1,206.58","$699,800","$660,000","10/30/2018","Yes","SW WATER + MTN + CITY"
"307 1465 COMOX STREET","VVWWE","$660,000","31","1","1","789","1988","30","Yes","1","$381.02","$836.50","$669,900","$660,000","5/3/2018",,
"59 777 BURRARD STREET","VVWWE","$660,000","24","1","1","618","1914","104","Yes","0","$288.30","$1,067.96","$675,898","$660,000","9/6/2018","Yes","City View, Robson"
"606 1228 MARINASIDE CRESCENT","VVWYA","$660,000","12","1","1","620","1997","21","No","1","$345.18","$1,064.52","$665,000","$660,000","10/27/2018","No",
"502 1288 MARINASIDE CRESCENT","VVWYA","$660,000","9","1","1","565","1997","21","Yes","1","$305.35","$1,168.14","$665,000","$660,000","10/24/2018",,
"2903 928 BEATTY STREET","VVWYA","$660,000","35","1","1","515","2005","13",,"1","$290.00","$1,281.55","$669,000","$660,000","9/5/2018","Yes","WATER & MARINA"
"B901 1331 HOMER STREET","VVWYA","$662,000","1","1","1","788","1990","28","No","1","$344.99","$840.10","$669,900","$662,000","10/17/2018","Yes","City and Courtyard"
"2907 1068 HORNBY STREET","VVWDT","$662,500","4","1","1","558","2000","18","Yes","1","$270.85","$1,187.28","$668,800","$662,500","7/29/2018","Yes","WATER AND CITY"
"510 1088 RICHARDS STREET","VVWYA","$663,000","7","1","1","576","2011","7",,"1","$221.47","$1,151.04","$679,000","$663,000","10/18/2018","Yes","CITY VIEW"
"2305 1200 W GEORGIA STREET","VVWWE","$663,000","3","1","1","595","1998","20","Yes","1","$358.15","$1,114.29","$679,000","$663,000","7/12/2018","Yes","City, Harbour, Mountain"
"604 1060 ALBERNI STREET","VVWWE","$665,000","3","1","1","678","1988","30","No","1","$327.86","$980.83","$675,000","$665,000","8/25/2018",,
"201 1819 PENDRELL STREET","VVWWE","$665,000","8","1","1","728","1981","37",,"1","$350.17","$913.46","$599,000","$665,000","6/12/2018",,
"2503 977 MAINLAND STREET","VVWYA","$665,000","17","1","1","515","2007","11","Yes","1","$251.41","$1,291.26","$669,000","$665,000","5/17/2018","Yes","CITY & MOUNTAIN VIEW"
"202 1396 BURNABY STREET","VVWWE","$665,000","52","1","1","782","1980","38","Yes","1","$378.88","$850.38","$689,000","$665,000","8/9/2018","Yes","Peek a Boo Views"
"907 501 PACIFIC STREET","VVWDT","$668,000","54","1","1","590","2000","18","Yes","1","$345.02","$1,132.20","$674,900","$668,000","11/12/2018","Yes","CITY VIEWS"
"1808 977 MAINLAND STREET","VVWYA","$669,000","10","1","1","505","2007","11","Yes","1","$246.17","$1,324.75","$669,800","$669,000","8/14/2018","Yes","City & Water"
"1105 928 HOMER STREET","VVWYA","$669,000","10","1","1","525","2006","12","Yes","1","$244.15","$1,274.29","$649,000","$669,000","7/30/2018",,
"2206 1295 RICHARDS STREET","VVWDT","$669,800","25","1","1","560","2002","16","No","1","$232.12","$1,196.07","$673,000","$669,800","7/8/2018","Yes","City- Downtown & Water"
"1906 1255 SEYMOUR STREET","VVWDT","$670,000","12","1","1","500","2008","10","Yes","1","$206.19","$1,340.00","$699,800","$670,000","6/4/2018","Yes","EXPANSIVE MOUNTAIN & PARK VIEW"
"1901 1331 ALBERNI STREET","VVWWE","$670,000","93","1","1","592","1999","19","Yes","1","$355.81","$1,131.76","$699,800","$670,000","8/23/2018","Yes","SOME WATER & MOUNTAIN VIEW"
"1007 68 SMITHE STREET","VVWDT","$670,000","23","1","1","555","2016","2",,,"$269.95","$1,207.21","$698,000","$670,000","10/25/2018","Yes","WATER & FALSE CREEK"
"2405 909 MAINLAND STREET","VVWYA","$670,000","16","1","1","544","2007","11","Yes","1","$249.04","$1,231.62","$674,800","$670,000","6/24/2018","Yes","Water & City Views Views Views"
"1402 1050 BURRARD STREET","VVWDT","$670,000","28","1","1","642","1994","24","Yes","1","$292.00","$1,043.61","$699,000","$670,000","5/27/2018","Yes","CITY"
"1208 833 HOMER STREET","VVWDT","$670,000","4","1","1","536","2010","8",,"1","$254.72","$1,250.00","$688,000","$670,000","9/14/2018","Yes","City view"
"1806 1088 RICHARDS STREET","VVWYA","$670,000","43","1","1","560","2011","7","Yes","1","$209.16","$1,196.43","$699,900","$670,000","9/5/2018","Yes","CITY VIEWS"
"1001 1725 PENDRELL STREET","VVWWE","$670,000","21","1","1","769","1974","44","Yes","1","$501.85","$871.26","$690,000","$670,000","6/18/2018","Yes","ENGLISH BAY & WESTEND"
"2701 928 RICHARDS STREET","VVWYA","$670,000","8","1","1","568","2000","18","Yes","1","$300.14","$1,179.58","$688,000","$670,000","11/28/2018","Yes","-"
"1302 989 NELSON STREET","VVWDT","$670,000","37","2","2","660","1995","24","Yes",,"$437.27","$1,015.15","$728,800","$670,000","12/20/2018","Yes","DOWNTOWN AND WATER VIEW"
"1202 501 PACIFIC STREET","VVWDT","$672,000","19","1","1","592","1999","19","Yes","1","$345.64","$1,135.14","$679,900","$672,000","7/22/2018","Yes","City View and Partial Water"
"101 1649 COMOX STREET","VVWWE","$672,000","91","2","2","970","1974","45","Yes","1","$470.92","$692.78","$690,000","$672,000","12/10/2018","No",
"1505 58 KEEFER PLACE","VVWDT","$673,000","7","1","1","681","2007","11","No","1","$319.79","$988.25","$699,900","$673,000","8/27/2018","Yes","CITY, MOUNTAINS, WATER"
"420 933 SEYMOUR STREET","VVWDT","$674,500","35","1","1","635","1998","20","No","1","$275.58","$1,062.20","$685,000","$674,500","12/5/2018","Yes","Of the city from rooftop deck"
"905 821 CAMBIE STREET","VVWDT","$675,000","42","1","1","600","2008","10","No","1","$262.33","$1,125.00","$699,900","$675,000","5/28/2018","Yes","CITY AND ROGERS AREA"
"2111 1283 HOWE STREET","VVWDT","$675,000","3","1","1","488","2018","0",,"1","$0.00","$1,383.20","$685,000","$675,000","5/4/2018",,
"3605 1283 HOWE STREET","VVWDT","$675,000","88","1","1","540","2019","0","No","1","$224.42","$1,250.00","$759,900","$675,000","10/29/2018","Yes","city and water view"
