"Address","S/A","Price","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","SP Sqft","List Price","Sold Price","Sold Date","View","VwSpecify"
"904 1330 HARWOOD STREET","VVWWE","$350,000","8","1","1","620","1970","46","Yes","1","$325.97","$564.52","$319,900","$350,000","4/12/2016","Yes","North Shore Mountain View"
"1708 501 PACIFIC STREET","VVWDT","$350,000","6","0","1","400","2000","16","Yes","1","$215.89","$875.00","$329,000","$350,000","1/10/2016","Yes","North City View"
"203 950 DRAKE STREET","VVWDT","$350,000","1","1","1","543","1978","38","Yes","0","$249.00","$644.57","$338,000","$350,000","4/5/2016","No",
"410 1718 NELSON STREET","VVWWE","$350,800","1","1","1","554","1979","37","Yes","1","$319.55","$633.21","$349,000","$350,800","1/19/2016","Yes","CITY/STREET"
"416 1435 NELSON STREET","VVWWE","$350,999","8","1","1","660","1976","40","Yes","1","$386.75","$531.82","$340,000","$350,999","2/11/2016","Yes","Pretty tree lined street"
"903 1330 BURRARD STREET","VVWDT","$351,000","8","0","1","451","1978","38","Yes",,"$195.59","$778.27","$309,900","$351,000","4/12/2016","Yes","BURRARD STREET BRIDGE & WATER"
"403 1333 HORNBY STREET","VVWDT","$352,000","44","1","1","461","1979","37",,,"$218.37","$763.56","$349,000","$352,000","3/16/2016",,
"703 1189 HOWE STREET","VVWDT","$355,000","15","0","1","459","1999","17","No","1","$224.81","$773.42","$359,000","$355,000","3/8/2016","Yes","City View"
"101 1169 NELSON STREET","VVWWE","$355,000","31","1","1","691","1981","35","No","1","$409.05","$513.75","$359,000","$355,000","1/31/2016",,
"411 939 HOMER STREET","VVWYA","$358,000","9","0","1","458","1997","19","Yes","1","$211.01","$781.66","$348,000","$358,000","2/6/2016","No",
"303 1367 ALBERNI STREET","VVWWE","$358,000","10","0","1","400","1999","17","Yes","1","$200.52","$895.00","$358,000","$358,000","4/28/2016",,
"510 939 HOMER STREET","VVWYA","$359,000","22","0","1","439","1997","19","Yes","1","$203.59","$817.77","$358,000","$359,000","2/4/2016",,
"902 1367 ALBERNI STREET","VVWWE","$360,000","7","0","1","445","1999","17",,"1","$222.19","$808.99","$345,000","$360,000","2/16/2016",,
"904 1212 HOWE STREET","VVWDT","$360,000","20","1","1","405","2008","8","No","0","$179.17","$888.89","$369,000","$360,000","3/20/2016","Yes","CITY VIEW"
"323 1333 HORNBY STREET","VVWDT","$360,500","7","0","1","472","1982","34","Yes","0","$218.88","$763.77","$338,000","$360,500","4/18/2016","No",
"302 1010 HOWE STREET","VVWDT","$360,888","5","1","1","526","1982","34",,,"$262.17","$686.10","$338,000","$360,888","2/7/2016","No",
"409 1331 ALBERNI STREET","VVWWE","$363,000","8","0","1","400","1999","17",,"1","$200.52","$907.50","$359,900","$363,000","3/19/2016",,
"211 819 HAMILTON STREET","VVWDT","$365,000","7","1","1","500","1998","18","Yes","0","$217.33","$730.00","$350,000","$365,000","4/19/2016","No",
"601 2055 PENDRELL STREET","VVWWE","$365,000","20","1","1","650","1964","52","Yes",,"$440.00","$561.54","$379,999","$365,000","3/9/2016","No",
"302 989 BEATTY STREET","VVWYA","$365,000","21","0","1","482","2004","12",,"0","$216.43","$757.26","$338,000","$365,000","1/4/2016","Yes","COURTYARD"
"105 985 JERVIS STREET","VVWWE","$368,000","5","1","1","738","1948","68",,,"$299.00","$498.64","$368,000","$368,000","3/13/2016","Yes","PRIVATE GARDEN"
"509 438 SEYMOUR STREET","VVWDT","$368,000","10","1","1","560","1996","20","Yes","0","$400.60","$657.14","$360,000","$368,000","2/15/2016","Yes","Street View"
"306 985 JERVIS STREET","VVWWE","$369,000","11","1","1","670","1949","67","Yes","0","$329.00","$550.75","$369,000","$369,000","2/22/2016","Yes","Rooftops to English Bay"
"706 501 PACIFIC STREET","VVWDT","$369,900","11","1","1","480","1999","17","Yes","1","$258.95","$770.63","$369,900","$369,900","1/18/2016","No",
"1612 938 SMITHE STREET","VVWDT","$370,000","8","1","1","449","2005","11",,,"$171.00","$824.05","$369,000","$370,000","1/29/2016",,
"1210 939 HOMER STREET","VVWYA","$370,000","6","0","1","439","1997","19","Yes","1","$197.85","$842.82","$375,000","$370,000","2/11/2016",,
"413 1215 PACIFIC STREET","VVWWE","$371,000","5","1","1","500","1977","39","Yes","1","$195.52","$742.00","$339,900","$371,000","4/25/2016","Yes","SE courtyard view"
"1305 1003 BURNABY STREET","VVWWE","$373,000","7","0","1","419","1996","20","Yes",,"$215.16","$890.21","$352,900","$373,000","3/28/2016","Yes","VANIER PARK, WATER, CITY VIEW"
"101 1550 BARCLAY STREET","VVWWE","$374,000","6","1","1","608","1981","35","No","1","$240.64","$615.13","$349,000","$374,000","2/21/2016",,
"209 1331 ALBERNI STREET","VVWWE","$374,900","10","0","1","400","1999","17",,"1","$201.00","$937.25","$374,900","$374,900","3/8/2016",,
"1004 789 DRAKE STREET","VVWDT","$375,000","12","1","1","652","1991","25","Yes","0","$320.74","$575.15","$380,000","$375,000","3/8/2016","Yes","OPEN CITY VIEWS"
"610 501 PACIFIC STREET","VVWDT","$375,000","23","0","1","512","1999","17","Yes","1","$276.99","$732.42","$389,900","$375,000","3/9/2016",,
"1505 1003 BURNABY STREET","VVWWE","$375,000","18","0","1","400","1999","17","Yes","1","$215.16","$937.50","$375,000","$375,000","4/22/2016","Yes","ENGLISH BAY WATER & CITY VIEWS"
"607 1225 RICHARDS STREET","VVWDT","$375,000","4","0","1","401","2003","13","Yes",,"$165.09","$935.16","$339,000","$375,000","3/12/2016","Yes","City & garden views"
"305 1068 HORNBY STREET","VVWDT","$375,000","4","0","1","456","2000","16","Yes","1","$213.57","$822.37","$335,000","$375,000","2/28/2016",,
"412 989 NELSON STREET","VVWDT","$377,750","7","1","1","496","1995","21","Yes",,"$314.75","$761.59","$350,000","$377,750","4/5/2016",,
"703 1199 SEYMOUR STREET","VVWDT","$379,000","15","0","1","448","2005","11","Yes","0","$195.77","$845.98","$379,000","$379,000","2/9/2016","Yes","EMERY BARNES PARK"
"901 999 SEYMOUR STREET","VVWDT","$380,000","68","0","1","468","2014","2","No","0","$198.27","$811.97","$384,800","$380,000","1/19/2016","No",
"2006 1239 W GEORGIA STREET","VVWCB","$380,000","41","0","1","427","1999","17","Yes","1","$201.69","$889.93","$395,000","$380,000","1/11/2016","Yes","CITY, MARINA & MTN"
"309 1331 ALBERNI STREET","VVWWE","$380,000","8","0","1","396","1999","17","Yes","1","$200.52","$959.60","$349,000","$380,000","4/26/2016","Yes","City/Street"
"305 1718 NELSON STREET","VVWWE","$381,000","10","1","1","511","1979","37","Yes","1","$294.74","$745.60","$349,900","$381,000","2/1/2016","Yes","Tree Lined Street"
"108 1080 PACIFIC STREET","VVWWE","$382,500","8","1","1","508","1981","35","Yes",,"$255.46","$752.95","$349,900","$382,500","3/1/2016","Yes","TOWARDS FALSE CREEK"
"805 1188 HOWE STREET","VVWDT","$382,500","18","1","1","500","1994","22","Yes","1","$262.55","$765.00","$385,000","$382,500","4/18/2016","Yes","CITY"
"812 989 NELSON STREET","VVWDT","$385,000","7","1","1","494","1995","21","Yes",,"$314.75","$779.35","$349,900","$385,000","4/5/2016","Yes","CITY VIEWS & GARDEN ROOFTOPS"
"304 1108 NICOLA STREET","VVWWE","$385,000","12","1","1","507","1975","41","Yes","1","$278.20","$759.37","$350,000","$385,000","1/26/2016","Yes","GARDEN VIEW"
"1005 777 RICHARDS STREET","VVWDT","$385,000","2","0","1","505","2016","0",,"0","$255.44","$762.38","$400,000","$385,000","2/25/2016","No",
"1708 989 BEATTY STREET","VVWYA","$385,500","2","0","1","460","2004","12","Yes","1","$205.00","$838.04","$389,000","$385,500","1/20/2016","Yes","West-Unobstructed Views!"
"418 1330 BURRARD STREET","VVWDT","$388,000","8","1","1","452","1978","38","Yes",,"$196.03","$858.41","$349,000","$388,000","4/26/2016","No",
"307 1500 PENDRELL STREET","VVWWE","$388,000","7","1","1","628","1979","37","Yes","1","$284.62","$617.83","$388,000","$388,000","2/22/2016",,
"1507 1155 SEYMOUR STREET","VVWDT","$388,500","0","0","1","412","2005","11","Yes","0","$184.59","$942.96","$349,900","$388,500","1/16/2016","Yes","CITY"
"1903 1199 SEYMOUR STREET","VVWDT","$390,000","34","0","1","440","2005","11","Yes","0","$200.00","$886.36","$399,800","$390,000","2/15/2016","Yes","EMERY BARNES PARK & PARTIALLY"
"1203 1238 SEYMOUR STREET","VVWDT","$390,000","12","1","1","444","1997","19","Yes","1","$190.68","$878.38","$325,000","$390,000","4/13/2016","Yes","City, Mountains and Water"
"1208 989 BEATTY STREET","VVWYA","$390,000","6","0","1","460","2004","12","Yes","0","$202.00","$847.83","$368,800","$390,000","3/20/2016","Yes","CITY VIEWS"
"801 999 SEYMOUR STREET","VVWDT","$390,000","21","0","1","468","2014","2","Yes",,"$198.27","$833.33","$395,800","$390,000","1/28/2016","No",
"2406 438 SEYMOUR STREET","VVWDT","$391,000","7","1","1","513","1998","18",,,"$340.00","$762.18","$380,000","$391,000","1/29/2016","Yes","."
"210 66 W CORDOVA STREET","VVWDT","$394,000","7","1","1","536","2012","4","Yes","0","$218.37","$735.07","$379,000","$394,000","4/11/2016","No",
"1706 928 BEATTY STREET","VVWYA","$395,000","7","0","1","445","2005","11","Yes","1","$237.97","$887.64","$398,000","$395,000","3/14/2016","Yes","CITY & MOUNTAIN VIEW"
"2601 438 SEYMOUR STREET","VVWDT","$395,000","10","1","1","518","1996","20","Yes","1","$339.81","$762.55","$408,000","$395,000","2/12/2016","Yes","CITY VIEW"
"201 921 THURLOW STREET","VVWWE","$395,000","15","2","1","713","1989","27",,"1","$267.45","$554.00","$388,000","$395,000","2/4/2016","No",
"702 1367 ALBERNI STREET","VVWWE","$398,000","10","0","1","442","1999","17","Yes","1","$222.19","$900.45","$399,800","$398,000","4/11/2016","No",
"1006 438 SEYMOUR STREET","VVWDT","$398,000","17","1","1","530","1996","20","Yes","0","$375.03","$750.94","$388,000","$398,000","4/18/2016","Yes","Corridor views of North Shore"
"2010 63 KEEFER PLACE","VVWDT","$399,000","4","1","1","576","2000","16","No","1","$313.23","$692.71","$399,800","$399,000","3/12/2016","Yes","City Outlook"
"3003 1199 SEYMOUR STREET","VVWDT","$399,800","1","0","1","439","2004","12","Yes",,"$195.77","$910.71","$399,800","$399,800","2/2/2016","Yes","CITY, WATER, & MOUNTAIN VIEWS"
"1902 1330 HARWOOD STREET","VVWWE","$400,000","51","2","2","811","1969","47","Yes","1","$408.07","$493.22","$409,000","$400,000","4/27/2016","Yes","North Shore Mountains, City"
"2603 1199 SEYMOUR STREET","VVWDT","$400,000","11","0","1","440","2005","11","Yes","0","$195.77","$909.09","$398,800","$400,000","3/11/2016","Yes","EMERY BARNES PARK"
"2303 1199 SEYMOUR STREET","VVWDT","$400,000","4","0","1","439","2003","13","Yes","0","$0.00","$911.16","$399,800","$400,000","3/7/2016",,
"502 438 SEYMOUR STREET","VVWDT","$400,000","6","1","1","560","1996","20","Yes","1","$371.42","$714.29","$358,000","$400,000","1/25/2016",,
"206 1080 BROUGHTON STREET","VVWWE","$401,000","7","1","1","612","1982","34","Yes","1","$190.01","$655.23","$389,900","$401,000","2/29/2016",,
"1903 1850 COMOX STREET","VVWWE","$402,000","9","1","1","648","1968","48","Yes","1","$332.00","$620.37","$389,000","$402,000","2/1/2016","Yes","ENGLISH BAY/MTNS"
"903 550 TAYLOR STREET","VVWDT","$402,500","2","0","1","541","2005","11","Yes","1","$210.47","$743.99","$389,000","$402,500","1/20/2016","Yes","City & Mountain Views"
"203 1040 PACIFIC STREET","VVWWE","$405,000","11","2","1","735","1981","35","Yes","0","$337.97","$551.02","$409,900","$405,000","1/29/2016","No",
"507 111 W GEORGIA STREET","VVWDT","$406,000","6","1","1","626","2007","9","No","0","$281.80","$648.56","$379,000","$406,000","2/24/2016",,
"1404 1740 COMOX STREET","VVWWE","$407,500","37","1","1","597","1976","40",,"1","$312.00","$682.58","$424,900","$407,500","3/18/2016","Yes","MOUNTAIN TO THE NORTH"
"611 1177 HORNBY STREET","VVWDT","$409,000","3","1","1","706","1995","21","Yes","1","$350.00","$579.32","$419,800","$409,000","1/22/2016","Yes","CITY VIEWS"
"204 1189 HOWE STREET","VVWDT","$410,000","9","0","1","1,449","1999","17","No","1","$222.19","$282.95","$398,800","$410,000","3/24/2016",,
"805 1308 HORNBY STREET","VVWDT","$410,000","2","1","1","467","2014","2","No","0","$241.00","$877.94","$399,000","$410,000","2/6/2016","Yes","CITY"
"1701 438 SEYMOUR STREET","VVWDT","$410,000","12","1","1","534","1996","20","Yes","1","$347.71","$767.79","$369,000","$410,000","2/14/2016","Yes","City"
"505 438 SEYMOUR STREET","VVWDT","$410,000","7","1","1","536","1996","20","Yes",,"$355.61","$764.93","$399,000","$410,000","4/25/2016","Yes","CITY"
"2206 233 ROBSON STREET","VVWDT","$410,000","7","0","1","496","2009","7","No",,"$180.09","$826.61","$379,900","$410,000","3/28/2016","Yes","Southern City, Water View"
"607 1500 HOWE STREET","VVWYA","$410,500","7","1","1","524","1989","27",,"1","$222.00","$783.40","$369,900","$410,500","2/16/2016","Yes","PEEK-A-BOO OF FALSE CREEK"
"308 1535 NELSON STREET","VVWWE","$415,000","23","1","1","658","1973","43","Yes","1","$314.98","$630.70","$428,800","$415,000","4/2/2016","No",
"502 1008 CAMBIE STREET","VVWYA","$415,000","57","1","1","596","1997","19","No","0","$293.30","$696.31","$399,000","$415,000","1/8/2016",,
"1307 1277 NELSON STREET","VVWWE","$415,000","2","1","1","587","1995","21","Yes","1","$246.72","$706.98","$415,000","$415,000","1/27/2016","Yes","WATER AND MOUNTAINS"
"2210 438 SEYMOUR STREET","VVWDT","$415,000","13","1","1","540","1996","20","Yes","1","$383.55","$768.52","$380,000","$415,000","4/17/2016","Yes","CITY VIEWS"
"1901 928 BEATTY STREET","VVWYA","$416,000","21","0","1","460","2005","11","No","1","$240.00","$904.35","$416,000","$416,000","3/13/2016","Yes","FALSE CREEK, CITY"
"605 811 HELMCKEN STREET","VVWDT","$418,000","5","1","1","577","1995","21",,"1","$269.22","$724.44","$396,660","$418,000","4/25/2016",,
"105 1465 COMOX STREET","VVWWE","$419,000","109","1","1","804","1988","28",,"1","$357.83","$521.14","$425,000","$419,000","2/8/2016",,
"501 33 W PENDER STREET","VVWDT","$419,000","7","1","1","621","2009","7","Yes","1","$342.40","$674.72","$429,000","$419,000","3/17/2016","Yes","Park and North Shore Mountain"
"312 1345 COMOX STREET","VVWWE","$420,000","4","1","1","605","1984","32","Yes","1","$299.64","$694.21","$399,900","$420,000","3/11/2016","No",
"2205 1850 COMOX STREET","VVWWE","$420,000","39","1","1","582","1968","48","Yes","1","$294.00","$721.65","$428,000","$420,000","2/20/2016","Yes","ENGLISH BAY AND MOUNTAIN VIEWS"
"3208 233 ROBSON STREET","VVWDT","$420,000","13","0","1","442","2009","7","No","0","$160.51","$950.23","$399,900","$420,000","4/11/2016","Yes","CITYSCAPE & PEEK-A-BOO WATER"
"311 1550 BARCLAY STREET","VVWWE","$420,000","8","1","1","611","1981","35","No","1","$241.49","$687.40","$399,000","$420,000","3/8/2016","No",
"1803 909 MAINLAND STREET","VVWYA","$421,500","6","0","1","434","2007","9","Yes","1","$177.40","$971.20","$399,000","$421,500","2/1/2016","Yes","CITY"
"302 1455 ROBSON STREET","VVWWE","$422,000","5","1","1","725","1985","31","No","1","$226.02","$582.07","$418,000","$422,000","2/7/2016","Yes","SOUTH FACING ROBSON STREET"
"302 1199 SEYMOUR STREET","VVWDT","$422,000","7","1","1","624","2005","11","Yes","1","$276.94","$676.28","$399,900","$422,000","3/14/2016","No",
"1007 819 HAMILTON STREET","VVWDT","$425,000","5","1","1","450","1998","18","No","1","$197.00","$944.44","$385,000","$425,000","4/4/2016","Yes","SOUTH CITY VIEW"
"2706 63 KEEFER PLACE","VVWDT","$425,000","23","1","1","580","2000","16","Yes","1","$316.39","$732.76","$428,000","$425,000","1/21/2016","Yes","WATER, MOUNTAINS & DOWNTOWN"
"205 789 DRAKE STREET","VVWDT","$425,000","6","1","1","585","1991","25","No",,"$287.33","$726.50","$409,900","$425,000","4/3/2016","No",
"706 438 SEYMOUR STREET","VVWDT","$425,000","13","1","1","529","1996","20",,"1","$375.00","$803.40","$439,000","$425,000","3/16/2016","Yes","Water, North Shore mountains"
"214 1355 HARWOOD STREET","VVWWE","$425,500","8","1","1","680","1977","39","Yes","1","$345.64","$625.74","$388,000","$425,500","2/2/2016",,
"702 811 HELMCKEN STREET","VVWDT","$426,000","13","1","1","550","1995","21","Yes","1","$256.18","$774.55","$399,000","$426,000","4/11/2016","Yes","Urban"
"111 1274 BARCLAY STREET","VVWWE","$426,000","7","1","1","734","1979","37","No","1","$251.85","$580.38","$409,900","$426,000","2/1/2016","No",
"206 1238 BURRARD STREET","VVWDT","$428,000","17","1","1","524","2003","13","No","0","$276.08","$816.79","$429,900","$428,000","2/29/2016","No",
"1708 989 BEATTY STREET","VVWYA","$428,000","22","0","1","460","2004","12","Yes","1","$202.00","$930.43","$425,000","$428,000","3/15/2016","Yes","WEST-UNOBSTRUCTED VIEWS"
"302 1177 HORNBY STREET","VVWDT","$428,500","18","1","1","628","1995","21","No","1","$294.96","$682.32","$428,000","$428,500","3/4/2016","Yes","From shared rooftop deck"
"201 828 CARDERO STREET","VVWWE","$430,000","6","1","1","538","2003","13","Yes","1","$219.41","$799.26","$409,000","$430,000","1/11/2016",,
"407 588 BROUGHTON STREET","VVWCB","$430,000","39","1","1","484","1996","20","Yes","1","$240.00","$888.43","$438,000","$430,000","2/15/2016","No","CITY"
"2106 63 KEEFER PLACE","VVWDT","$430,200","4","1","1","580","2001","15",,"1","$314.98","$741.72","$399,900","$430,200","4/4/2016","Yes","WATER & MOUNTAINS"
"204 53 W HASTINGS STREET","VVWDT","$431,000","5","0","1","583","2008","8","Yes","1","$211.98","$739.28","$369,900","$431,000","1/25/2016",,
"4 1549 HARO STREET","VVWWE","$432,000","94","2","1","966","1985","31","Yes","1","$300.00","$447.20","$449,000","$432,000","3/21/2016","No",
"1803 1308 HORNBY STREET","VVWDT","$433,000","8","1","1","475","2014","2",,,"$198.09","$911.58","$399,900","$433,000","2/16/2016","Yes","CITY AND MOUNTAINS"
"603 850 BURRARD STREET","VVWDT","$434,000","14","1","1","660","1984","32","Yes","1","$400.12","$657.58","$439,000","$434,000","3/27/2016",,
"2708 909 MAINLAND STREET","VVWYA","$435,000","8","0","1","433","2008","8","Yes","1","$177.40","$1,004.62","$425,000","$435,000","2/16/2016","Yes","NORTH SHORE MOUNTAINS"
"807 822 SEYMOUR STREET","VVWDT","$435,000","6","1","1","488","2004","12","No","1","$246.20","$891.39","$415,000","$435,000","2/15/2016","Yes","City/Street"
"401 1345 COMOX STREET","VVWWE","$435,000","7","1","1","611","1983","33","Yes","1","$299.64","$711.95","$399,900","$435,000","4/11/2016",,
"3603 233 ROBSON STREET","VVWDT","$435,000","5","0","1","496","2009","7","No","0","$175.00","$877.02","$449,988","$435,000","3/27/2016","Yes","City & Water"
"1612 938 SMITHE STREET","VVWDT","$437,500","7","0","1","449","2005","11","Yes",,"$179.51","$974.39","$399,000","$437,500","4/12/2016",,
"204 1535 NELSON STREET","VVWWE","$438,000","9","1","1","682","1974","42","Yes","1","$332.12","$642.23","$425,000","$438,000","4/26/2016","Yes","GARDEN VIEW"
"308 1478 W HASTINGS STREET","VVWCB","$439,000","3","1","1","487","2002","14","No","1","$178.12","$901.44","$429,900","$439,000","3/4/2016",,
"603 33 W PENDER STREET","VVWDT","$440,000","7","1","1","665","2008","8","No","1","$364.89","$661.65","$439,000","$440,000","2/8/2016","Yes","City and mountain views"
"703 1331 W GEORGIA STREET","VVWCB","$440,000","46","1","1","554","1997","19","No","0","$364.64","$794.22","$448,000","$440,000","1/10/2016","Yes","WATER & MOUNTAINS"
"404 1060 ALBERNI STREET","VVWWE","$440,000","5","1","1","678","1989","27","No","1","$255.88","$648.97","$429,000","$440,000","2/7/2016",,
"1004 989 BEATTY STREET","VVWYA","$440,000","6","0","1","471","2004","12","Yes","1","$211.62","$934.18","$425,000","$440,000","4/10/2016","Yes","YALETOWN AND FALSE CREEK"
"907 1189 HOWE STREET","VVWDT","$440,500","7","1","1","542","1999","17","No","1","$265.15","$812.73","$428,000","$440,500","3/7/2016","Yes","TERRACE GARDEN AND CITY"
