"Address","S/A","Price","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","SP Sqft","List Price","Sold Price","Sold Date","View","VwSpecify"
"1703 1330 HARWOOD STREET","VVWWE","$319,000","6","0","1","420","1968","51","Yes","1","$243.44","$759.52","$319,000","$319,000","4/1/2019","Yes","Mountains and City"
"302 1251 CARDERO STREET","VVWWE","$320,000","6","1","1","592","1968","51","Yes","1","$400.00","$540.54","$330,000","$320,000","3/31/2019","Yes","partial mountain and water"
"301 1330 HARWOOD STREET","VVWWE","$320,000","40","1","1","620","1968","51","Yes","1","$376.09","$516.13","$349,000","$320,000","6/22/2019","Yes","PARTIAL WATER"
"301 1534 HARWOOD STREET","VVWWE","$322,000","112","1","1","550","1965","54","Yes",,"$541.00","$585.45","$349,888","$322,000","5/31/2019","Yes","Water"
"402 1534 HARWOOD STREET","VVWWE","$325,000","6","1","1","550","1967","52","Yes","0","$552.48","$590.91","$335,000","$325,000","6/18/2019","Yes","Waterview from kitchen/balcony"
"504 1534 HARWOOD STREET","VVWWE","$328,000","4","1","1","540","1967","52",,,"$541.25","$607.41","$328,000","$328,000","5/12/2019",,"YES: OCEAN"
"604 1330 HARWOOD STREET","VVWWE","$329,000","8","1","1","620","1970","49","Yes","1","$376.09","$530.65","$359,900","$329,000","7/4/2019","Yes","CITY, TREES"
"202 1743 PENDRELL STREET","VVWWE","$335,000","14","1","1","620","1955","64","No",,"$300.31","$540.32","$329,900","$335,000","9/26/2019","No",
"605 1720 BARCLAY STREET","VVWWE","$338,000","26","1","1","566","1970","49","Yes","1","$425.00","$597.17","$338,000","$338,000","5/27/2019","Yes","TREE-LINED STREET & MOUNTAINS"
"2006 1330 HARWOOD STREET","VVWWE","$340,000","49","0","1","417","1970","49","Yes","1","$237.96","$815.35","$359,000","$340,000","10/23/2019","Yes","Unobstructed water view!!"
"207 1975 PENDRELL STREET","VVWWE","$341,000","7","1","1","465","1957","62","Yes","0","$250.98","$733.33","$325,000","$341,000","5/28/2019","Yes","Corridor Eng. Bay"
"306 1250 BURNABY STREET","VVWWE","$345,000","30","1","1","545","1965","54",,"0","$636.00","$633.03","$369,900","$345,000","10/10/2019","Yes","Neighbourhood"
"1704 1251 CARDERO STREET","VVWWE","$345,000","28","1","1","622","1968","51","Yes","1","$493.00","$554.66","$369,900","$345,000","4/25/2019","Yes","ENGLISH BAY, MOUNTAIN"
"307 1720 BARCLAY STREET","VVWWE","$349,000","14","1","1","581","1970","49","Yes","1","$425.00","$600.69","$359,000","$349,000","8/7/2019","No",
"504 1330 HARWOOD STREET","VVWWE","$355,000","7","1","1","620","1970","49","Yes","1","$376.09","$572.58","$349,000","$355,000","7/22/2019",,
"1208 1251 CARDERO STREET","VVWWE","$355,000","15","1","1","650","1965","54",,"1","$416.00","$546.15","$365,000","$355,000","1/29/2019","Yes","FALSE CREEK & ENGLISH BAY"
"806 1720 BARCLAY STREET","VVWWE","$358,000","7","1","1","643","1970","49","Yes","1","$425.00","$556.77","$358,000","$358,000","4/22/2019","Yes","MOUNTAINS & SOME WATER"
"306 1215 PACIFIC STREET","VVWWE","$365,000","63","0","1","400","1977","42",,"1","$173.82","$912.50","$399,000","$365,000","6/6/2019",,
"203 1075 COMOX STREET","VVWWE","$365,000","16","1","1","600","1970","49","Yes",,"$359.45","$608.33","$365,000","$365,000","1/30/2019","Yes","S TO ST. PAUL'S/ NELSON PARK"
"2004 1330 HARWOOD STREET","VVWWE","$370,000","24","1","1","620","1970","49",,"1","$375.00","$596.77","$399,000","$370,000","5/18/2019","Yes","City, Water, Mountains"
"106 1940 BARCLAY STREET","VVWWE","$372,000","41","0","1","388","1958","61","Yes","2","$238.36","$958.76","$385,000","$372,000","10/21/2019","No",
"603 1050 CHILCO STREET","VVWWE","$380,000","51","1","1","582","1957","62","Yes","0","$304.87","$652.92","$399,000","$380,000","2/28/2019","Yes","PARTIAL ENGLISH BAY"
"202 1330 HARWOOD STREET","VVWWE","$380,000","20","2","2","800","1969","50","Yes","1","$471.04","$475.00","$399,000","$380,000","6/20/2019","Yes","TREED STREET"
"1003 63 KEEFER PLACE","VVWDT","$385,000","84","0","1","443","2000","19","Yes","1","$285.00","$869.07","$425,000","$385,000","8/22/2019","Yes","CITY/MOUNTAIN/WATER"
"702 910 BEACH AVENUE","VVWYA","$385,000","7","1","1","415","1997","22","No",,"$237.56","$927.71","$399,000","$385,000","10/22/2019","Yes","City Views"
"1901 1850 COMOX STREET","VVWWE","$386,000","24","1","1","524","1968","51","Yes","1","$341.00","$736.64","$399,000","$386,000","6/3/2019","Yes","CITY, MOUNTAINS AND SOME WATER"
"1608 1251 CARDERO STREET","VVWWE","$387,500","9","1","1","570","1968","51","Yes","1","$416.00","$679.82","$398,800","$387,500","9/1/2019","Yes","WATER AND CITY"
"2202 1251 CARDERO STREET","VVWWE","$390,000","4","1","1","592","1965","54","Yes","1","$400.00","$658.78","$399,000","$390,000","6/14/2019","Yes","."
"401 1108 NICOLA STREET","VVWWE","$391,000","7","0","1","473","1974","45","No",,"$287.43","$826.64","$428,800","$391,000","4/12/2019",,"Treed outlook"
"705 989 NELSON STREET","VVWDT","$399,000","0","0","1","330","1995","24","Yes","0","$192.00","$1,209.09","$399,000","$399,000","3/16/2019","Yes","Wall Centre Courtyard"
"506 1100 HARWOOD STREET","VVWWE","$399,900","4","1","1","540","1966","53","Yes",,"$453.22","$740.56","$399,900","$399,900","10/12/2019","Yes","City, Mountains"
"908 789 DRAKE STREET","VVWDT","$400,000","34","0","1","400","1989","30","No",,"$195.29","$1,000.00","$419,800","$400,000","2/24/2019",,
"301 1967 BARCLAY STREET","VVWWE","$400,000","9","0","1","432","1969","50","Yes",,"$286.50","$925.93","$409,000","$400,000","3/1/2019",,
"513 1040 PACIFIC STREET","VVWWE","$400,000","11","1","1","505","1982","37","Yes",,"$243.92","$792.08","$409,000","$400,000","6/11/2019","No",
"404 1315 CARDERO STREET","VVWWE","$405,000","108","1","1","640","1957","62","Yes",,"$275.25","$632.81","$417,000","$405,000","8/22/2019","Yes","ENGLISH BAY FROM BALCONY"
"314 1655 NELSON STREET","VVWWE","$410,000","3","0","1","431","1971","48","Yes","1","$225.47","$951.28","$429,900","$410,000","5/24/2019","No",
"502 1080 PACIFIC STREET","VVWWE","$415,000","8","1","1","505","1981","38","Yes",,"$300.73","$821.78","$429,000","$415,000","8/20/2019","Yes","City-Pacific Street"
"602 1189 HOWE STREET","VVWDT","$415,000","9","0","1","409","1999","20","No","1","$219.76","$1,014.67","$420,000","$415,000","9/12/2019","No",
"1406 1050 BURRARD STREET","VVWDT","$415,000","4","0","1","426","1995","24","No","1","$215.00","$974.18","$399,900","$415,000","7/19/2019","Yes","BEAUTIFUL CITY & COURTYARD"
"1001 1967 BARCLAY STREET","VVWWE","$415,000","50","0","1","450","1969","50","Yes","0","$286.50","$922.22","$425,000","$415,000","7/19/2019","Yes","MOUNTAINS / LOST LAGOON"
"1901 1251 CARDERO STREET","VVWWE","$415,000","5","1","1","640","1968","51",,"1","$475.00","$648.44","$379,990","$415,000","3/10/2019","Yes","WATER & MOUNTAIN VIEWS"
"1601 789 DRAKE STREET","VVWDT","$416,000","28","0","1","384","1990","29",,,"$201.39","$1,083.33","$435,000","$416,000","4/23/2019","Yes","CITY"
"807 1003 PACIFIC STREET","VVWWE","$422,445","4","1","1","422","1997","22","No","1","$219.28","$1,001.05","$419,000","$422,445","5/17/2019","Yes","Partial City"
"711 1333 HORNBY STREET","VVWDT","$423,000","7","1","1","461","1982","37",,"0","$245.52","$917.57","$435,000","$423,000","7/29/2019",,
"1105 1330 HARWOOD STREET","VVWWE","$430,000","36","1","1","620","1970","49","Yes","1","$376.09","$693.55","$448,000","$430,000","8/17/2019","Yes","SOUTH WATER VIEW"
"1107 1003 PACIFIC STREET","VVWWE","$431,000","83","0","1","422","1997","22","Yes","1","$219.27","$1,021.33","$449,000","$431,000","1/20/2019","Yes","CITY"
"109 950 DRAKE STREET","VVWDT","$432,000","39","1","1","436","1982","37",,,"$264.53","$990.83","$450,000","$432,000","10/8/2019","Yes","BIKE LANE"
"601 1108 NICOLA STREET","VVWWE","$437,000","104","0","1","473","1977","42",,,"$287.43","$923.89","$449,800","$437,000","1/5/2019","Yes","CITY SKYLINE"
"311 1080 PACIFIC STREET","VVWWE","$438,888","8","1","1","508","1981","38","Yes","1","$300.73","$863.95","$448,800","$438,888","3/18/2019","Yes","South, Partial Water Views"
"1206 1003 BURNABY STREET","VVWWE","$445,000","11","0","1","400","1996","23",,"1","$249.70","$1,112.50","$448,900","$445,000","6/28/2019","Yes","CITY"
"608 1080 PACIFIC STREET","VVWWE","$450,000","55","1","1","540","1981","38","Yes","1","$319.84","$833.33","$454,800","$450,000","4/24/2019","Yes","English Bay view in dining are"
"707 888 PACIFIC STREET","VVWYA","$450,000","147","1","1","529","1995","24","Yes",,"$279.71","$850.66","$508,000","$450,000","8/20/2019","Yes","WEST VIEW"
"1807 1003 PACIFIC STREET","VVWWE","$450,000","35","0","1","422","1997","22",,"1","$220.00","$1,066.35","$468,000","$450,000","5/28/2019","Yes","PARTIAL OCEAN VIEW"
"702 1040 PACIFIC STREET","VVWWE","$455,000","33","1","1","508","1982","37","Yes",,"$243.92","$895.67","$445,000","$455,000","5/12/2019","Yes","WATER - ENGLISH BAY"
"1405 1003 BURNABY STREET","VVWWE","$456,000","6","0","1","400","1999","20","Yes",,"$260.00","$1,140.00","$468,000","$456,000","8/12/2019",,"PEEK-A-BOO WATER & CITY"
"317 1080 PACIFIC STREET","VVWWE","$458,000","25","1","1","533","1980","39","Yes","1","$300.73","$859.29","$468,000","$458,000","4/20/2019","Yes","NORTHEAST City"
"52 777 BURRARD STREET","VVWWE","$458,000","55","1","1","578","1914","105","Yes","0","$278.15","$792.39","$498,000","$458,000","6/9/2019","No",
"301 1688 ROBSON STREET","VVWWE","$459,000","2","0","1","402","1999","20","Yes","1","$301.90","$1,141.79","$469,900","$459,000","4/25/2019",,
"1608 1330 HARWOOD STREET","VVWWE","$460,800","9","1","1","620","1970","49","Yes","1","$376.09","$743.23","$425,000","$460,800","3/20/2019","Yes","SOUTH VIEW WATER"
"802 1188 RICHARDS STREET","VVWYA","$461,000","41","0","1","401","1995","24","Yes","1","$149.26","$1,149.63","$499,900","$461,000","6/26/2019","Yes","Emery Barnes Park"
"203 1108 NICOLA STREET","VVWWE","$462,500","16","1","1","507","1975","44","Yes","1","$306.02","$912.23","$479,000","$462,500","2/14/2019","Yes","Treed street scape"
"708 1330 HARWOOD STREET","VVWWE","$463,000","31","1","1","620","1970","49","Yes","1","$376.09","$746.77","$499,900","$463,000","10/14/2019","Yes","Fabulous Water View"
"1504 1146 HARWOOD STREET","VVWWE","$465,000","91","1","1","466","1974","45",,"1","$241.00","$997.85","$468,900","$465,000","8/5/2019","Yes","SOME CITY AND WATER VIEWS"
"1902 1238 SEYMOUR STREET","VVWDT","$465,000","14","0","1","445","1994","25","Yes","1","$203.21","$1,044.94","$479,900","$465,000","3/6/2019","Yes","ENGLISH BAY, MOUNTAINS, CITY"
"306 1075 COMOX STREET","VVWWE","$465,000","136","2","1","777","1973","46",,,"$367.47","$598.46","$488,000","$465,000","2/22/2019",,
"311 1975 PENDRELL STREET","VVWWE","$470,000","22","1","1","632","1956","63",,,"$330.83","$743.67","$488,000","$470,000","9/3/2019","Yes","PEEK A BOO VIEW OF THE BAY"
"501 939 HOMER STREET","VVWYA","$470,000","23","0","1","439","1997","22","Yes","1","$219.39","$1,070.62","$498,000","$470,000","3/16/2019","Yes","YALETOWN/WATER VIEW"
"103 1345 COMOX STREET","VVWWE","$470,000","8","1","1","602","1981","38","Yes","1","$304.00","$780.73","$479,000","$470,000","4/17/2019",,
"308 1080 PACIFIC STREET","VVWWE","$470,000","8","1","1","591","1981","38","No","1","$349.79","$795.26","$498,000","$470,000","3/13/2019","Yes","English Bay, Sunset Beach"
"808 1189 HOWE STREET","VVWDT","$471,500","2","1","1","452","1999","20","No","1","$178.66","$1,043.14","$475,000","$471,500","7/14/2019",,
"1204 1146 HARWOOD STREET","VVWWE","$473,000","25","1","1","497","1974","45","Yes","1","$241.00","$951.71","$475,000","$473,000","6/22/2019","Yes","City"
"1003 1331 ALBERNI STREET","VVWWE","$475,000","8","0","1","409","1999","20","Yes","1","$239.34","$1,161.37","$499,900","$475,000","1/25/2019","Yes","WATER, MOUTAIN, MARINA, CITY"
"302 1178 HAMILTON STREET","VVWYA","$475,000","26","0","1","512","1996","23","Yes",,"$312.93","$927.73","$475,000","$475,000","10/12/2019",,
"406 1295 RICHARDS STREET","VVWDT","$475,000","48","1","1","488","2002","17","Yes",,"$208.27","$973.36","$489,000","$475,000","8/5/2019","Yes","TREED"
"606 63 KEEFER PLACE","VVWDT","$475,000","31","1","1","576","2001","18","Yes","1","$367.38","$824.65","$485,000","$475,000","6/15/2019","Yes","Courtyard & City"
"104 1045 BURNABY STREET","VVWWE","$475,000","26","1","1","649","1977","42","Yes","1","$296.53","$731.90","$549,900","$475,000","4/15/2019",,
"721 1333 HORNBY STREET","VVWDT","$479,000","139","1","1","530","1982","37","Yes",,"$282.31","$903.77","$499,000","$479,000","9/15/2019",,
"1502 438 SEYMOUR STREET","VVWDT","$480,000","27","1","1","560","1996","23","Yes","1","$428.18","$857.14","$529,800","$480,000","4/14/2019",,
"901 1146 HARWOOD STREET","VVWWE","$480,000","8","1","1","494","1974","45","Yes","1","$241.11","$971.66","$475,000","$480,000","6/11/2019","Yes","False Creek & English Bay"
"502 1216 HOMER STREET","VVWYA","$482,000","52","0","1","453","1912","107","Yes",,"$257.28","$1,064.02","$488,800","$482,000","9/19/2019","No",
"1006 939 EXPO BOULEVARD","VVWYA","$483,000","63","0","1","446","2005","14",,"0","$262.35","$1,082.96","$488,000","$483,000","8/21/2019","Yes","CITY & MOUNTAINS"
"1703 1331 ALBERNI STREET","VVWWE","$483,000","56","0","1","396","1998","21","Yes","1","$238.34","$1,219.70","$499,000","$483,000","2/28/2019","Yes","CITY AND MARINA"
"805 1188 HOWE STREET","VVWDT","$485,000","50","1","1","518","1994","25","Yes","1","$286.18","$936.29","$508,000","$485,000","3/21/2019","Yes","city"
"501 1177 HORNBY STREET","VVWDT","$485,000","4","1","1","635","1995","24","Yes","0","$303.28","$763.78","$488,000","$485,000","4/4/2019",,
"802 168 POWELL STREET","VVWDT","$485,000","2","1","1","558","2009","10","No",,"$255.00","$869.18","$499,000","$485,000","8/1/2019","No",
"603 501 PACIFIC STREET","VVWDT","$485,000","7","0","1","409","1999","20","Yes","1","$234.97","$1,185.82","$488,800","$485,000","10/22/2019","Yes","PEEK-A-BOO PARK & WATER VIEWS"
"1103 1331 ALBERNI STREET","VVWWE","$485,000","7","0","1","396","1999","20","Yes","1","$239.34","$1,224.75","$480,000","$485,000","3/13/2019","No",
"2002 1330 HARWOOD STREET","VVWDT","$488,000","2","2","2","770","1970","49","Yes","1","$471.04","$633.77","$488,000","$488,000","8/1/2019","Yes","City & Mountains"
"810 989 NELSON STREET","VVWDT","$490,000","19","1","1","519","1995","24","Yes","0","$334.13","$944.12","$499,000","$490,000","10/20/2019","No",
"509 438 SEYMOUR STREET","VVWDT","$490,000","29","1","1","560","1996","23","Yes",,"$415.82","$875.00","$498,000","$490,000","3/15/2019",,
"2205 1188 HOWE STREET","VVWDT","$490,000","13","1","1","495","1994","25","Yes","1","$286.18","$989.90","$499,800","$490,000","5/26/2019","Yes"," East Facing"
"2206 438 SEYMOUR STREET","VVWDT","$490,000","25","1","1","513","1996","23","Yes","1","$391.74","$955.17","$498,000","$490,000","10/6/2019","Yes","WATER AND MOUNTAIN"
"417 1500 PENDRELL STREET","VVWWE","$490,000","11","1","1","631","1981","38","Yes","1","$310.45","$776.55","$500,000","$490,000","8/6/2019","Yes","Greenway & Park"
"315 1550 BARCLAY STREET","VVWWE","$494,300","52","1","1","624","1981","38","Yes","0","$251.78","$792.15","$498,000","$494,300","5/3/2019","No",
"1103 1295 RICHARDS STREET","VVWDT","$495,000","6","0","1","476","2003","16",,,"$226.00","$1,039.92","$518,000","$495,000","9/26/2019",,
"405 1718 NELSON STREET","VVWWE","$495,000","66","1","1","523","1976","43","Yes","1","$303.57","$946.46","$519,900","$495,000","8/9/2019","Yes","Trees"
"1004 888 HOMER STREET","VVWDT","$495,000","55","0","1","443","2011","8","Yes",,"$215.20","$1,117.38","$512,000","$495,000","10/28/2019","No",
"208 588 BROUGHTON STREET","VVWCB","$496,000","62","0","1","484","1995","24","No","1","$302.74","$1,024.79","$499,000","$496,000","9/25/2019","No",
"308 1080 BROUGHTON STREET","VVWWE","$497,000","0","1","1","603","1984","35","Yes","1","$233.94","$824.21","$499,900","$497,000","9/17/2019",,
"504 789 DRAKE STREET","VVWDT","$499,000","16","1","1","571","1991","28","No","1","$299.00","$873.91","$499,000","$499,000","8/11/2019","No",
"809 66 W CORDOVA STREET","VVWDT","$499,000","13","1","1","540","2012","7","Yes","0","$236.05","$924.07","$499,000","$499,000","3/17/2019","Yes","GASTOWN & NORTH SHORE MOUNTAIN"
"2608 909 MAINLAND STREET","VVWYA","$500,000","57","0","1","433","2007","12","Yes","1","$195.35","$1,154.73","$539,000","$500,000","6/27/2019","Yes","CITY & MOUNTAINS"
"408 1001 HOMER STREET","VVWYA","$500,000","4","1","1","498","2005","14","No","1","$242.74","$1,004.02","$519,000","$500,000","6/11/2019","No",
"1606 1188 HOWE STREET","VVWDT","$500,000","79","1","1","495","1994","25","Yes","1","$286.18","$1,010.10","$519,800","$500,000","8/9/2019","Yes","CITY"
"205 1345 COMOX STREET","VVWWE","$501,000","9","1","1","612","1983","36","Yes","1","$304.11","$818.63","$509,000","$501,000","8/15/2019",,
"412 1216 HOMER STREET","VVWYA","$502,000","69","0","1","469","1997","22","Yes",,"$257.89","$1,070.36","$519,000","$502,000","5/6/2019","No",
"507 438 SEYMOUR STREET","VVWDT","$503,000","86","1","1","553","1996","23","Yes","1","$419.07","$909.58","$523,800","$503,000","8/23/2019","Yes","ROOF TOP GARDEN"
"309 1889 ALBERNI STREET","VVWWE","$503,000","30","1","1","438","1998","21","No","1","$339.42","$1,148.40","$520,000","$503,000","3/27/2019","Yes","MTNS & LOST LAGOON"
"206 1050 JERVIS STREET","VVWWE","$505,000","13","1","1","666","1955","64","Yes",,"$317.16","$758.26","$495,000","$505,000","6/17/2019","No",
"907 131 REGIMENT SQUARE","VVWDT","$505,000","4","1","1","510","2007","12","No","0","$252.00","$990.20","$509,900","$505,000","8/30/2019",,
"308 588 BROUGHTON STREET","VVWCB","$506,800","11","1","1","484","1995","24",,"1","$284.22","$1,047.11","$499,000","$506,800","5/17/2019","Yes","CITY VIEW"
"2206 1188 HOWE STREET","VVWDT","$507,000","37","1","1","495","1994","25","Yes","1","$272.55","$1,024.24","$539,000","$507,000","2/13/2019","Yes","City & Water"
"505 1060 ALBERNI STREET","VVWWE","$508,000","79","1","1","570","1990","29",,"1","$275.81","$891.23","$549,900","$508,000","3/30/2019","No",
"1103 550 TAYLOR STREET","VVWDT","$508,000","15","0","1","541","2005","14","Yes","1","$251.86","$939.00","$525,000","$508,000","5/28/2019","Yes","Mountain, Water & City"
"1005 438 SEYMOUR STREET","VVWDT","$510,000","32","1","1","538","1996","23",,"1","$409.96","$947.96","$549,000","$510,000","4/12/2019","Yes","HARBOUR AND MOUNTAIN"
"302 1050 BROUGHTON STREET","VVWWE","$510,000","7","1","1","608","1982","37","Yes","1","$300.85","$838.82","$499,000","$510,000","8/19/2019",,
"1404 888 PACIFIC STREET","VVWYA","$510,000","20","1","1","595","1994","25","Yes","1","$314.38","$857.14","$499,000","$510,000","9/18/2019","Yes","CITY VIEW"
"1210 438 SEYMOUR STREET","VVWDT","$510,000","145","1","1","538","1996","23","Yes","1","$409.96","$947.96","$518,800","$510,000","7/29/2019",,
"307 1718 NELSON STREET","VVWWE","$510,000","11","1","1","581","1979","40","Yes","1","$329.14","$877.80","$529,900","$510,000","4/29/2019","No",
"305 789 DRAKE STREET","VVWDT","$510,000","126","1","1","580","1991","28",,,"$308.00","$879.31","$529,000","$510,000","8/12/2019",,
"2602 1850 COMOX STREET","VVWWE","$510,000","27","1","1","596","1970","49","Yes","1","$375.00","$855.70","$538,000","$510,000","8/15/2019","Yes","ENGLISH BAY AND CITY VIEWS"
"401 1212 HOWE STREET","VVWDT","$510,000","119","1","1","516","2008","11","No","1","$242.63","$988.37","$528,000","$510,000","8/28/2019","Yes","CITY"
"1503 1283 HOWE STREET","VVWDT","$512,000","1","1","1","475","2019","0","Yes",,"$193.00","$1,077.89","$512,000","$512,000","7/4/2019","Yes","city"
"305 985 JERVIS STREET","VVWWE","$512,000","4","1","1","701","1949","70",,,"$345.00","$730.39","$499,000","$512,000","6/15/2019","No",
"311 1106 PACIFIC STREET","VVWWE","$512,800","116","1","1","585","1984","35","Yes","1","$221.18","$876.58","$549,900","$512,800","5/17/2019",,
"408 1718 NELSON STREET","VVWWE","$513,000","1","1","1","596","1974","45","Yes","1","$354.12","$860.74","$509,900","$513,000","9/19/2019","No",
"1102 438 SEYMOUR STREET","VVWDT","$515,000","6","1","1","574","1996","23","Yes","1","$450.00","$897.21","$529,000","$515,000","8/26/2019","Yes","City Views"
"201 921 THURLOW STREET","VVWWE","$515,000","5","1","1","612","1987","32",,"1","$313.41","$841.50","$525,000","$515,000","10/12/2019",,
"1813 938 SMITHE STREET","VVWDT","$515,000","4","1","1","451","2005","14","Yes","1","$207.81","$1,141.91","$524,900","$515,000","6/7/2019","Yes","CITY"
"309 1350 COMOX STREET","VVWWE","$515,000","55","1","1","603","1983","36","Yes","1","$230.65","$854.06","$524,900","$515,000","10/6/2019","No",
"1206 438 SEYMOUR STREET","VVWDT","$515,000","8","1","1","529","1996","23","Yes","1","$400.85","$973.53","$428,000","$515,000","8/21/2019","Yes","beautiful water and city"
"106 1399 BARCLAY STREET","VVWWE","$515,000","38","1","1","646","1986","33","Yes","1","$414.75","$797.21","$529,000","$515,000","5/10/2019","No",
"1708 233 ROBSON STREET","VVWDT","$515,000","6","0","1","447","2009","10","No",,"$166.50","$1,152.13","$529,000","$515,000","2/3/2019","Yes","CITY VIEWS / FALSE VREEK"
"1203 1100 HARWOOD STREET","VVWWE","$515,000","14","1","1","622","1966","53",,,"$515.00","$827.97","$588,000","$515,000","5/15/2019","Yes","Mountain, City & Water"
"1109 1889 ALBERNI STREET","VVWWE","$515,000","36","1","1","438","1998","21","No","1","$326.93","$1,175.80","$525,000","$515,000","10/10/2019","Yes","PARTIAL VIEW OF STANLEY PARK"
"205 789 DRAKE STREET","VVWDT","$517,000","1","1","1","583","1990","29",,"1","$306.31","$886.79","$519,900","$517,000","10/16/2019","Yes","City View"
"2506 161 W GEORGIA STREET","VVWDT","$518,000","26","0","1","447","2012","7",,"1","$242.84","$1,158.84","$530,000","$518,000","7/10/2019",,
"1002 1816 HARO STREET","VVWWE","$518,000","39","1","1","637","1976","43","Yes","1","$322.63","$813.19","$539,000","$518,000","7/29/2019","Yes","CITY AND OCEAN"
"509 1060 ALBERNI STREET","VVWWE","$518,888","44","1","1","598","1988","31","No","1","$286.22","$867.71","$588,888","$518,888","7/12/2019","Yes","City view"
"2105 939 HOMER STREET","VVWYA","$520,000","60","0","1","442","1997","22","Yes","1","$220.83","$1,176.47","$535,000","$520,000","3/17/2019","Yes","YALETOWN & WATER VIEW"
"2407 1155 SEYMOUR STREET","VVWDT","$520,000","6","0","1","418","2006","13","Yes",,"$209.00","$1,244.02","$529,990","$520,000","5/29/2019","Yes","EMERY BARNES PARK & CITY LINE"
"1101 999 SEYMOUR STREET","VVWDT","$520,000","24","0","1","471","2014","5","Yes","0","$204.08","$1,104.03","$525,000","$520,000","3/30/2019","Yes","Cityscape"
"303 969 RICHARDS STREET","VVWDT","$520,000","60","0","1","410","2002","17","Yes","1","$214.38","$1,268.29","$539,900","$520,000","9/3/2019","Yes","CITY"
"902 1367 ALBERNI STREET","VVWWE","$520,000","44","0","1","445","1999","20","Yes",,"$265.21","$1,168.54","$538,000","$520,000","3/24/2019",,
"2106 939 EXPO BOULEVARD","VVWYA","$520,000","125","0","1","445","2005","14",,"1","$252.06","$1,168.54","$539,000","$520,000","9/29/2019","Yes","CITY AND SOME WATER"
"602 233 ABBOTT STREET","VVWDT","$520,000","29","1","1","552","1911","108","No",,"$244.51","$942.03","$548,000","$520,000","10/15/2019","Yes","OCEAN, MOUNTAIN, CITY"
"1803 909 MAINLAND STREET","VVWYA","$521,500","25","0","1","433","2007","12","Yes","1","$201.70","$1,204.39","$544,000","$521,500","8/18/2019","Yes","CITY VIEW"
"705 1050 CHILCO STREET","VVWWE","$522,000","25","1","1","703","1957","62","Yes","1","$377.03","$742.53","$525,000","$522,000","3/15/2019","Yes","PEEK A BOO BAY & MOUNTAIN"
"2001 939 EXPO BOULEVARD","VVWYA","$524,000","15","0","1","460","2005","14","No","1","$264.00","$1,139.13","$528,000","$524,000","1/30/2019","Yes","WATER & CITY"
"1404 789 DRAKE STREET","VVWDT","$525,000","133","1","1","667","1990","29","No","1","$320.74","$787.11","$579,000","$525,000","8/28/2019","Yes","CITY"
"102 1554 BURNABY STREET","VVWWE","$525,000","3","1","1","590","1990","29","Yes","1","$271.60","$889.83","$535,000","$525,000","4/12/2019","No",
"3009 433 ROBSON STREET","VVWDT","$525,000","153","1","1","505","1999","20",,,"$200.05","$1,039.60","$590,000","$525,000","6/25/2019","Yes","NE"
"507 618 ABBOTT STREET","VVWDT","$525,900","37","1","1","589","2007","12","Yes","1","$310.93","$892.87","$539,000","$525,900","5/8/2019","Yes","city"
"1009 1283 HOWE STREET","VVWDT","$527,000","43","1","1","482","2019","0","Yes",,"$201.89","$1,093.36","$569,000","$527,000","8/20/2019",,
