"Address","S/A","Price","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","SP Sqft","List Price","Sold Price","Sold Date","View","VwSpecify"
"521 1040 PACIFIC STREET","VVWWE","$250,000","18","1","1","508","1982","32",,"1","$192.00","$492.13","$260,000","$250,000","3/4/2014","Yes","ENGLISH BAY"
"807 1003 PACIFIC STREET","VVWWE","$253,000","13","0","1","422","1998","16","No","1","$206.72","$599.53","$262,500","$253,000","3/17/2014","Yes","CITY"
"904 1333 HORNBY STREET","VVWDT","$256,500","33","0","1","450","1979","35","No","1","$199.77","$570.00","$269,000","$256,500","6/30/2014","Yes","CITY OUTLOOK"
"108 1975 PENDRELL STREET","VVWWE","$256,500","53","0","1","420","1957","57","Yes","1","$209.47","$610.71","$259,900","$256,500","5/2/2014",,
"1002 1720 BARCLAY STREET","VVWWE","$260,000","25","1","1","638","1970","43","Yes","1","$385.00","$407.52","$279,000","$260,000","1/3/2014","Yes","CITY, WATER"
"505 438 SEYMOUR STREET","VVWDT","$260,000","73","1","1","538","1997","17",,"0","$345.14","$483.27","$279,000","$260,000","5/10/2014",,
"1901 438 SEYMOUR STREET","VVWDT","$260,100","151","1","1","534","1997","16","Yes","1","$345.14","$487.08","$269,000","$260,100","1/27/2014","Yes","CITYSCAPE"
"311 950 DRAKE STREET","VVWDT","$263,000","4","1","1","552","1982","32",,,"$216.38","$476.45","$265,000","$263,000","6/30/2014","Yes","PLEASANT COURTYARD OUTLOOK"
"1107 1100 HARWOOD STREET","VVWWE","$265,000","56","1","1","540","1966","48","Yes",,"$443.32","$490.74","$279,900","$265,000","4/3/2014","Yes","ENGLISH BAY WATER VIEW"
"710 438 SEYMOUR STREET","VVWDT","$265,000","177","1","1","538","1996","17",,"1","$345.14","$492.57","$296,800","$265,000","1/25/2014","No",
"316 1330 BURRARD STREET","VVWDT","$267,000","16","1","1","602","1978","36","Yes","0","$261.09","$443.52","$275,000","$267,000","4/12/2014",,"COURTYARD"
"306 910 BEACH AVENUE","VVWYA","$267,500","3","1","1","369","1997","17","No","1","$183.63","$724.93","$289,000","$267,500","3/20/2014","No",
"1006 1188 HOWE STREET","VVWDT","$270,000","57","1","1","495","1994","19","Yes","1","$230.00","$545.45","$284,800","$270,000","1/2/2014","Yes","City Skyline Views"
"203 1010 HOWE STREET","VVWDT","$270,000","13","1","1","526","1982","32","Yes","0","$254.36","$513.31","$272,000","$270,000","3/17/2014","Yes","North"
"506 939 EXPO BOULEVARD","VVWYA","$271,000","37","0","1","445","2005","9","No",,"$222.82","$608.99","$275,800","$271,000","2/27/2014","Yes","VANCOUVER CITY AT IT'S FINEST"
"1210 438 SEYMOUR STREET","VVWDT","$271,500","99","1","1","538","1996","17",,"1","$345.14","$504.65","$275,000","$271,500","1/14/2014",,
"901 438 SEYMOUR STREET","VVWDT","$275,000","15","1","1","534","1996","18","Yes","1","$344.00","$514.98","$274,900","$275,000","6/26/2014","Yes","CITY"
"705 1188 HOWE STREET","VVWDT","$275,000","63","1","1","495","1994","20","No",,"$223.00","$555.56","$279,900","$275,000","4/14/2014","No",
"414 1040 PACIFIC STREET","VVWWE","$279,950","97","1","1","508","1982","32",,"1","$211.20","$551.08","$279,950","$279,950","6/22/2014",,
"2001 1330 HARWOOD STREET","VVWWE","$280,000","9","1","1","615","1970","44","Yes","1","$319.83","$455.28","$289,000","$280,000","2/26/2014","Yes","WATER, MOUNTAIN, CITY"
"811 1333 HORNBY STREET","VVWDT","$280,000","43","1","1","543","1979","35","Yes","1","$241.61","$515.65","$289,000","$280,000","3/13/2014",,
"1601 789 DRAKE STREET","VVWDT","$280,000","55","0","1","397","1991","23","No","0","$188.94","$705.29","$285,000","$280,000","4/21/2014","Yes","City"
"809 1331 ALBERNI STREET","VVWWE","$280,000","0","0","1","396","1999","15","Yes",,"$190.37","$707.07","$280,000","$280,000","3/21/2014","No",
"704 969 RICHARDS STREET","VVWDT","$281,500","57","0","1","420","2002","11","Yes",,"$168.68","$670.24","$299,900","$281,500","1/14/2014",,
"410 1188 RICHARDS STREET","VVWYA","$282,000","7","0","1","403","1995","19","No","1","$134.04","$699.75","$272,000","$282,000","4/7/2014","Yes","Emery Barnes Park"
"502 1080 PACIFIC STREET","VVWWE","$282,500","50","1","1","508","1981","33","Yes",,"$230.34","$556.10","$288,000","$282,500","5/10/2014","No",
"1601 438 SEYMOUR STREET","VVWDT","$283,000","11","1","1","534","1996","18","Yes","1","$337.47","$529.96","$299,900","$283,000","2/8/2014","Yes","CITY"
"2105 438 SEYMOUR STREET","VVWDT","$283,000","89","1","1","515","1996","17","Yes","1","$329.00","$549.51","$298,000","$283,000","1/18/2014","Yes","NORTH SHORE MOUNTAIN & WATER"
"502 789 DRAKE STREET","VVWDT","$285,000","8","1","1","578","1991","23",,,"$299.24","$493.08","$288,000","$285,000","2/12/2014","Yes","CITY VIEWS"
"301 1080 PACIFIC STREET","VVWWE","$285,000","111","1","1","769","1981","32","Yes",,"$348.93","$370.61","$330,000","$285,000","3/30/2014",,
"207 1055 HARWOOD STREET","VVWWE","$285,000","12","1","1","724","1948","66","Yes","0","$232.14","$393.65","$289,000","$285,000","2/23/2014",,
"504 1212 HOWE STREET","VVWDT","$285,000","9","1","1","405","2008","6","No","0","$166.95","$703.70","$299,888","$285,000","4/4/2014","Yes","TOWARDS WALL CENTER AND MOUNTAINS"
"1802 1188 RICHARDS STREET","VVWYA","$287,000","32","0","1","400","1995","18","No","1","$133.00","$717.50","$298,000","$287,000","1/5/2014","Yes","UNOBSTRUCTED PARK VIEW WITH CITY & MOUNTAINS BEYOND"
"407 1100 HARWOOD STREET","VVWWE","$288,000","18","1","1","540","1966","48","Yes",,"$443.32","$533.33","$293,000","$288,000","4/27/2014","Yes","City View"
"1603 1331 ALBERNI STREET","VVWWE","$288,000","21","0","1","396","1999","15","Yes","0","$190.37","$727.27","$288,000","$288,000","3/25/2014","Yes","WATER AND MOUNTAIN VIEW"
"2102 1188 RICHARDS STREET","VVWYA","$290,000","0","0","1","400","1995","19","Yes","1","$133.00","$725.00","$290,000","$290,000","5/5/2014","Yes","PARK & CITY"
"702 1188 RICHARDS STREET","VVWYA","$292,500","4","0","1","404","1996","18","No","1","$134.04","$724.01","$294,900","$292,500","2/7/2014","Yes","EMERY BARNES PARK"
"508 1010 HOWE STREET","VVWDT","$292,500","9","1","1","581","1982","32","Yes",,"$280.00","$503.44","$295,000","$292,500","4/17/2014","Yes","CITY SCAPE VIEWS - SOUTH/EAST"
"702 1315 CARDERO STREET","VVWWE","$293,000","5","1","1","600","1956","58","Yes",,"$230.06","$488.33","$299,900","$293,000","6/3/2014","Yes","TREED CITY VIEW"
"210 1331 ALBERNI STREET","VVWWE","$293,000","7","0","1","446","1999","15","Yes","1","$226.42","$656.95","$298,800","$293,000","6/17/2014",,
"901 1188 RICHARDS STREET","VVWYA","$294,000","11","1","1","422","1993","21","No","1","$140.36","$696.68","$299,900","$294,000","5/17/2014","Yes","West- city views + park across street"
"803 1108 NICOLA STREET","VVWWE","$294,000","135","1","1","563","1973","40","Yes","1","$348.70","$522.20","$320,000","$294,000","2/19/2014","Yes","N SHORE MOUNTAIN, CITY"
"301 1018 CAMBIE STREET","VVWYA","$295,000","10","0","1","439","1999","15",,"1","$216.13","$671.98","$299,000","$295,000","1/20/2014","Yes","CITY"
"714 1010 HOWE STREET","VVWDT","$295,000","26","1","1","504","1982","32","Yes","1","$260.00","$585.32","$309,000","$295,000","5/26/2014","Yes","HOWE STREET"
"803 1010 HOWE STREET","VVWDT","$295,000","169","1","1","527","1982","31","Yes","1","$231.63","$559.77","$327,500","$295,000","3/8/2014","Yes","CITY AND NORTH SHORE"
"1505 1225 RICHARDS STREET","VVWDT","$295,000","190","0","1","401","2003","10","Yes",,"$159.32","$735.66","$305,000","$295,000","6/19/2014","Yes","S.E. city lights,corridor views of water and to the right"
"704 1188 HOWE STREET","VVWDT","$295,000","23","1","1","527","1994","20","Yes","1","$256.14","$559.77","$299,900","$295,000","5/31/2014","No",
"402 1108 NICOLA STREET","VVWWE","$296,000","22","1","1","539","1975","39","Yes","1","$268.32","$549.17","$309,000","$296,000","6/24/2014","Yes","Gardens, park and tree-lined street"
"1502 1367 ALBERNI STREET","VVWWE","$296,500","7","0","1","445","1999","15","Yes","1","$210.94","$666.29","$299,000","$296,500","5/3/2014","Yes","."
"2203 1188 HOWE STREET","VVWDT","$299,000","36","1","1","485","1994","20",,"1","$232.85","$616.49","$299,000","$299,000","2/17/2014","Yes","CITY"
"2003 1331 ALBERNI STREET","VVWWE","$299,000","2","0","1","396","1999","15","Yes","1","$190.37","$755.05","$299,000","$299,000","3/20/2014","Yes","MOUNTAINS & COAL HARBOUR"
"1013 1010 HOWE STREET","VVWDT","$299,000","23","1","1","479","1982","32","Yes","1","$233.32","$624.22","$299,000","$299,000","3/12/2014","Yes","City"
"308 1855 NELSON STREET","VVWWE","$300,000","9","1","1","661","1977","37","Yes","1","$267.62","$453.86","$305,000","$300,000","2/20/2014","No",
"2405 438 SEYMOUR STREET","VVWDT","$300,000","192","1","1","516","1995","18","Yes","1","$277.71","$581.40","$323,000","$300,000","1/10/2014","Yes","SPECTACULAR MOUNTAIN & WATER"
"706 939 EXPO BOULEVARD","VVWYA","$300,000","7","0","1","445","2005","9","No","1","$222.82","$674.16","$288,000","$300,000","2/3/2014","Yes","city"
"102 1655 NELSON STREET","VVWWE","$300,000","45","1","1","665","1973","41","Yes","1","$314.04","$451.13","$308,000","$300,000","5/8/2014",,
"706 939 HOMER STREET","VVWYA","$300,000","108","0","1","448","1997","16","Yes","1","$199.00","$669.64","$309,000","$300,000","2/14/2014","Yes","YALETOWN"
"404 969 RICHARDS STREET","VVWDT","$302,000","9","0","1","420","2002","12","Yes","1","$169.00","$719.05","$304,900","$302,000","1/27/2014",,
"1006 939 HOMER STREET","VVWYA","$302,500","50","0","1","455","1997","16",,"1","$205.06","$664.84","$317,000","$302,500","1/10/2014","Yes","YALETOWN"
"103 1720 BARCLAY STREET","VVWWE","$303,000","83","2","1","787","1970","44","Yes","1","$385.00","$385.01","$299,900","$303,000","3/30/2014","Yes","TREE LINED STREET"
"2501 438 SEYMOUR STREET","VVWDT","$303,000","39","1","1","536","1997","17","Yes","1","$352.81","$565.30","$318,000","$303,000","4/22/2014","Yes","CITY VIEW"
"603 1045 HARO STREET","VVWWE","$303,000","12","1","1","560","1980","34",,"0","$204.00","$541.07","$312,900","$303,000","6/28/2014","No",
"1405 1146 HARWOOD STREET","VVWWE","$305,000","51","1","1","500","1974","40","Yes","1","$195.43","$610.00","$311,500","$305,000","5/7/2014","Yes","DOWNTOWN, CITY & MOUNTAIN VIEW"
"302 1649 COMOX STREET","VVWWE","$305,000","13","1","1","478","1976","38","Yes","1","$197.60","$638.08","$308,500","$305,000","6/17/2014","Yes","TREES"
"3101 939 HOMER STREET","VVWYA","$305,000","4","0","1","442","1997","17","Yes","1","$199.20","$690.05","$309,800","$305,000","3/7/2014","Yes","WEST & NORTH - CITY & COAL HARBOUR"
"1101 1330 HORNBY STREET","VVWDT","$305,750","4","1","1","575","1987","27","Yes","1","$244.50","$531.74","$315,000","$305,750","1/10/2014","Yes","CITY AND SOME FALSE CREEK"
"2008 501 PACIFIC STREET","VVWDT","$307,000","6","0","1","408","1999","15",,"1","$205.00","$752.45","$312,800","$307,000","1/13/2014","Yes","-northeast"
"3108 233 ROBSON STREET","VVWDT","$308,000","62","0","1","442","2009","5","No",,"$155.91","$696.83","$319,900","$308,000","6/30/2014","Yes","CITY, SOME WATER"
"105 1280 NICOLA STREET","VVWWE","$308,000","164","1","1","581","1987","26","Yes","1","$240.99","$530.12","$315,000","$308,000","3/3/2014",,
"1904 438 SEYMOUR STREET","VVWDT","$310,000","13","1","1","570","1996","18","Yes","1","$367.59","$543.86","$314,900","$310,000","4/30/2014","Yes","UNOBSTRUCTED & WATER MOUNTAIN"
"706 438 SEYMOUR STREET","VVWDT","$310,000","46","1","1","529","1996","18","Yes","1","$337.47","$586.01","$329,900","$310,000","3/24/2014","Yes","WATER"
"710 1177 HORNBY STREET","VVWDT","$310,000","3","1","1","628","1982","32","Yes","1","$294.45","$493.63","$319,000","$310,000","3/27/2014","Yes","PARTIAL VIEW OF ENGLISH BAY"
"709 131 REGIMENT SQUARE","VVWDT","$310,000","16","1","1","502","2008","6","No",,"$232.36","$617.53","$308,000","$310,000","5/3/2014","Yes","Cityscape and mountains in the distance."
"315 1550 BARCLAY STREET","VVWWE","$310,000","4","1","1","606","1981","33","No","0","$239.79","$511.55","$319,900","$310,000","2/8/2014","No",
"808 1283 HOWE STREET","VVWDT","$310,900","46","1","1","479","2017","0",,,"$182.02","$649.06","$310,900","$310,900","3/25/2014",,
"412 1333 W GEORGIA STREET","VVWCB","$311,000","10","1","1","420","2006","8","Yes","1","$173.75","$740.48","$325,000","$311,000","1/30/2014","No",
"402 989 BEATTY STREET","VVWYA","$312,000","8","0","1","483","2004","10","Yes","1","$202.53","$645.96","$319,900","$312,000","6/24/2014",,
"913 1177 HORNBY STREET","VVWDT","$313,000","7","1","1","672","1995","19","Yes","1","$315.19","$465.77","$319,900","$313,000","4/7/2014","Yes","Downtown"
"208 588 BROUGHTON STREET","VVWCB","$314,000","34","0","1","484","1995","19","No","1","$239.96","$648.76","$319,000","$314,000","4/18/2014",,
"201 789 DRAKE STREET","VVWDT","$315,000","3","0","1","400","1990","24",,,"$171.26","$787.50","$295,000","$315,000","4/13/2014",,
"905 1850 COMOX STREET","VVWWE","$315,000","16","1","1","582","1969","45","Yes","1","$294.00","$541.24","$325,000","$315,000","2/21/2014","Yes","ENGLISH BAY & STANLEY PARK"
"1908 501 PACIFIC STREET","VVWDT","$315,000","31","0","1","400","1999","15","Yes","1","$204.33","$787.50","$319,900","$315,000","2/13/2014","Yes","CITY & FALSE CREEK"
"1406 1295 RICHARDS STREET","VVWDT","$315,000","3","1","1","470","2002","12","Yes",,"$167.45","$670.21","$320,000","$315,000","2/21/2014","Yes","CITY & FALSE CREEK"
"2004 1330 HARWOOD STREET","VVWWE","$315,000","93","1","1","620","1970","44","Yes","1","$319.83","$508.06","$335,000","$315,000","4/16/2014","Yes","CITY, MOUNTAIN & WATER"
"1404 789 DRAKE STREET","VVWDT","$315,000","8","1","1","652","1990","24","No",,"$0.00","$483.13","$318,000","$315,000","4/24/2014","Yes","CORRIDOR VIEW"
"210 1655 NELSON STREET","VVWWE","$316,000","7","1","1","687","1968","46","Yes","1","$322.00","$459.97","$318,000","$316,000","4/8/2014","Yes","TREE LINED STREET & CITY VIEW"
"201 933 HORNBY STREET","VVWDT","$316,000","63","0","1","468","2005","9","Yes","0","$179.00","$675.21","$324,999","$316,000","5/12/2014","No",
"501 989 NELSON STREET","VVWDT","$316,000","96","1","1","617","1996","17","Yes",,"$335.00","$512.16","$319,900","$316,000","1/15/2014",,
"808 1010 HOWE STREET","VVWDT","$316,000","56","1","1","581","1982","32","Yes","1","$279.99","$543.89","$329,900","$316,000","3/6/2014","Yes","URBAN CITY VIEWS"
"102 1350 COMOX STREET","VVWWE","$317,000","21","1","1","603","1982","32","Yes","1","$186.28","$525.70","$319,900","$317,000","1/27/2014","Yes","INNER GATED GARDEN COURTYARD"
"908 1010 HOWE STREET","VVWDT","$318,000","43","1","1","585","1982","32",,"1","$279.00","$543.59","$329,000","$318,000","5/28/2014","Yes","YALETOWN - FALSE CREEK - CITY"
"501 1177 HORNBY STREET","VVWDT","$318,000","28","1","1","626","1995","19","Yes","1","$294.45","$507.99","$319,000","$318,000","2/13/2014",,
"308 1177 HORNBY STREET","VVWDT","$319,000","13","1","1","651","1995","19","No","1","$306.09","$490.02","$329,000","$319,000","3/31/2014","Yes","CITY VIEW"
"703 66 W CORDOVA STREET","VVWDT","$320,000","97","1","1","524","2012","1","Yes","0","$192.10","$610.69","$335,000","$320,000","3/3/2014","Yes","CITY"
"2001 939 EXPO BOULEVARD","VVWYA","$320,000","8","0","1","460","2005","9","No","1","$233.69","$695.65","$326,000","$320,000","5/6/2014","Yes","FALSE CREEK"
"1903 789 DRAKE STREET","VVWDT","$320,000","38","1","1","639","1990","24","No","0","$314.38","$500.78","$329,000","$320,000","4/10/2014","Yes","CITY, OCEAN, MOUNTAIN"
"1907 1166 MELVILLE STREET","VVWCB","$320,000","6","1","1","561","1997","17","Yes","1","$221.81","$570.41","$319,000","$320,000","5/6/2014",,
"403 969 RICHARDS STREET","VVWDT","$320,000","2","1","1","427","2002","12","Yes","1","$164.33","$749.41","$329,000","$320,000","1/26/2014","Yes","CITY"
"2506 1323 HOMER STREET","VVWYA","$320,500","10","0","1","457","1992","22",,"0","$191.00","$701.31","$333,800","$320,500","6/9/2014","Yes","SOUTH AND DT"
"906 501 PACIFIC STREET","VVWDT","$323,000","33","1","1","490","2000","14","Yes","1","$246.30","$659.18","$339,000","$323,000","5/12/2014","Yes","Partial View of English Bay"
"903 989 NELSON STREET","VVWDT","$323,000","1","1","1","502","1995","19","Yes",,"$278.00","$643.43","$318,800","$323,000","3/4/2014","Yes","South City View"
"801 1177 HORNBY STREET","VVWDT","$323,500","33","1","1","642","1995","19","Yes","1","$294.45","$503.89","$329,000","$323,500","6/17/2014","Yes","CITY VIEW"
"205 1270 ROBSON STREET","VVWWE","$323,500","17","1","1","572","1980","34","Yes","0","$210.96","$565.56","$324,900","$323,500","5/13/2014","No",
"506 989 NELSON STREET","VVWDT","$323,800","2","1","1","494","1995","19","Yes","0","$292.42","$655.47","$323,800","$323,800","4/4/2014","Yes","FOUNTAINS"
"1012 610 GRANVILLE STREET","VVWDT","$324,000","26","0","1","419","2006","8","No","0","$180.00","$773.27","$329,900","$324,000","1/29/2014","Yes","City View"
"907 888 PACIFIC STREET","VVWYA","$324,000","19","0","1","529","1994","20","Yes","1","$242.34","$612.48","$334,000","$324,000","2/4/2014","Yes","English Bay"
"707 1010 HOWE STREET","VVWDT","$325,000","13","1","1","531","1982","32","Yes","1","$265.00","$612.05","$334,900","$325,000","1/19/2014","Yes","CITY OUTLOOK"
"310 1189 HOWE STREET","VVWDT","$325,000","81","1","1","607","1999","15",,"1","$297.00","$535.42","$328,000","$325,000","3/24/2014","Yes","LANE VIEW"
"1201 822 HOMER STREET","VVWDT","$325,000","9","1","1","500","1999","15","Yes","1","$231.11","$650.00","$318,800","$325,000","4/6/2014","Yes","CITY LIGHTS AND LANDSCAPE, PEAKE A BOO OCEAN VIEW"
"206 1889 ALBERNI STREET","VVWWE","$325,000","23","1","1","441","1998","16","No","1","$194.39","$736.96","$338,800","$325,000","5/11/2014","Yes","PARTIAL VIEW OF COAL HARBOUR"
"2309 668 CITADEL PARADE","VVWDT","$325,000","3","1","1","502","2007","7",,,"$218.73","$647.41","$329,000","$325,000","5/24/2014","Yes","CITY VIEW"
"805 1177 HORNBY STREET","VVWDT","$325,000","44","1","1","672","1995","19","Yes","1","$315.19","$483.63","$324,900","$325,000","6/13/2014","Yes","Ocean & City"
"602 1315 CARDERO STREET","VVWWE","$325,000","12","1","1","600","1957","57","Yes","0","$230.00","$541.67","$309,000","$325,000","3/19/2014","Yes","-"
"416 1133 HOMER STREET","VVWYA","$325,000","1","0","1","500","2008","6","No","0","$187.35","$650.00","$329,888","$325,000","4/9/2014","Yes","PROTECTED HERITAGE YALETOWN VIEWS"
"1903 1225 RICHARDS STREET","VVWDT","$328,000","11","0","1","401","2004","10",,"1","$155.12","$817.96","$339,000","$328,000","6/6/2014","Yes","PARK, CITY & MOUNTAINS"
"606 1166 MELVILLE STREET","VVWCB","$330,000","43","1","1","560","1997","16",,"1","$209.65","$589.29","$349,000","$330,000","1/22/2014","Yes","water"
"202 1274 BARCLAY STREET","VVWWE","$330,000","58","1","1","721","1980","34","No","1","$230.68","$457.70","$339,900","$330,000","6/4/2014","No",
"705 1166 MELVILLE STREET","VVWCB","$330,000","86","1","1","583","1998","16","Yes","1","$234.61","$566.04","$352,500","$330,000","6/2/2014","No",
"504 933 SEYMOUR STREET","VVWDT","$332,000","11","1","1","574","1998","16","Yes","1","$159.23","$578.40","$329,900","$332,000","6/7/2014","Yes","City"
"905 1816 HARO STREET","VVWWE","$334,500","16","1","1","623","1976","38","Yes","1","$310.10","$536.92","$339,000","$334,500","6/6/2014","Yes","Mountains"
"214 1855 NELSON STREET","VVWWE","$335,000","130","1","1","702","1977","36","Yes","1","$265.50","$477.21","$345,000","$335,000","2/15/2014","No",
"3009 668 CITADEL PARADE","VVWDT","$335,000","20","1","1","502","2007","7","Yes","0","$218.73","$667.33","$349,000","$335,000","3/26/2014","Yes","CITY, FALSE CREEK, BC PLACE"
"218 1230 HARO STREET","VVWWE","$335,000","1","1","1","650","1987","27","Yes","1","$331.00","$515.38","$349,000","$335,000","1/10/2014",,
"508 1003 PACIFIC STREET","VVWWE","$335,000","112","1","1","644","1997","16","No","1","$284.00","$520.19","$355,000","$335,000","1/28/2014","No","North East City Look Out"
"605 1001 RICHARDS STREET","VVWDT","$335,200","5","1","1","515","2004","10",,"0","$238.93","$650.87","$339,800","$335,200","1/11/2014",,
"2303 668 CITADEL PARADE","VVWDT","$337,000","14","1","1","502","2007","10","No","0","$218.73","$671.31","$349,000","$337,000","6/4/2014","Yes","WATER [FALSE CREEK] AND CITY"
"409 33 W PENDER STREET","VVWDT","$337,000","45","1","1","626","2009","5","No","1","$340.39","$538.34","$349,000","$337,000","3/13/2014","No","City outlook over W. Pender"
