"Address","S/A","Price","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","SP Sqft","List Price","Sold Price","Sold Date","View","VwSpecify"
"413 1215 PACIFIC STREET","VVWWE","$480,000","10","1","1","500","1977","40","Yes","1","$215.00","$960.00","$459,000","$480,000","10/29/2017","Yes","COURTYARD"
"402 1216 HOMER STREET","VVWYA","$485,000","7","0","1","452","1997","20",,,"$256.66","$1,073.01","$479,000","$485,000","11/1/2017",,
"210 1215 PACIFIC STREET","VVWWE","$485,000","81","1","1","495","1977","40",,,"$215.07","$979.80","$499,900","$485,000","11/10/2017","No",
"202 921 THURLOW STREET","VVWWE","$489,000","11","1","1","612","1987","30","No",,"$299.84","$799.02","$499,000","$489,000","12/9/2017","No",
"1703 1331 ALBERNI STREET","VVWWE","$490,000","1","0","1","396","1998","19","Yes","1","$212.45","$1,237.37","$499,000","$490,000","9/14/2017","Yes","CITY AND MARINA"
"PH4 1040 PACIFIC STREET","VVWWE","$495,000","10","1","1","508","1982","35","Yes",,"$243.92","$974.41","$499,000","$495,000","12/14/2017",,
"1705 1003 BURNABY STREET","VVWWE","$495,000","3","0","1","418","1999","18","Yes","1","$238.00","$1,184.21","$479,999","$495,000","11/19/2017","Yes","ENGLISH BAY, FALSE CREEK, CITY"
"1804 989 BEATTY STREET","VVWYA","$499,000","22","0","1","472","2004","13","Yes",,"$211.62","$1,057.20","$499,000","$499,000","9/23/2017","Yes","FALSE CREEK WATER VIEW"
"1703 63 KEEFER PLACE","VVWDT","$500,000","15","0","1","427","2000","17","Yes","1","$254.55","$1,170.96","$499,000","$500,000","10/6/2017","Yes","PANORAMIC WATER & MOUNTAIN"
"406 1655 NELSON STREET","VVWWE","$500,000","14","1","1","644","1976","41","Yes",,"$337.00","$776.40","$529,000","$500,000","10/2/2017","No",
"311 910 BEACH AVENUE","VVWYA","$500,000","17","0","1","421","1997","20","No","1","$268.45","$1,187.65","$499,800","$500,000","11/12/2017","Yes","FALSE CREEK"
"411 1215 PACIFIC STREET","VVWWE","$500,000","160","1","1","483","1977","40","Yes",,"$196.85","$1,035.20","$499,000","$500,000","11/20/2017","Yes","PEEK-A-BOO ENGLISH BAY"
"808 989 BEATTY STREET","VVWYA","$503,800","24","0","1","469","2004","13","Yes","1","$202.00","$1,074.20","$515,000","$503,800","9/29/2017","Yes","CITY"
"305 1565 BURNABY STREET","VVWWE","$504,888","41","1","1","710","1947","70","Yes",,"$269.00","$711.11","$518,000","$504,888","11/6/2017","No",
"906 1295 RICHARDS STREET","VVWDT","$505,000","1","0","1","475","2003","14","Yes","0","$186.91","$1,063.16","$499,900","$505,000","9/13/2017","Yes","."
"605 789 DRAKE STREET","VVWDT","$506,888","7","1","1","585","1991","26","No","1","$287.59","$866.48","$520,000","$506,888","9/21/2017",,
"202 985 JERVIS STREET","VVWWE","$510,000","7","1","1","670","1948","69","Yes",,"$314.00","$761.19","$518,000","$510,000","9/12/2017",,
"1908 233 ROBSON STREET","VVWDT","$510,000","9","0","1","442","2009","8","No","0","$160.51","$1,153.85","$529,000","$510,000","10/6/2017","Yes","Partial Water and City"
"306 1188 HOWE STREET","VVWDT","$511,000","17","1","1","497","1994","23","Yes","1","$262.55","$1,028.17","$519,000","$511,000","9/14/2017","Yes","CITY - EAST"
"605 819 HAMILTON STREET","VVWDT","$515,000","4","1","1","447","1998","19","No","1","$207.28","$1,152.13","$479,000","$515,000","9/18/2017","Yes","Heritage Yaletown"
"506 1238 RICHARDS STREET","VVWYA","$515,000","7","0","1","468","1998","19","Yes","0","$226.00","$1,100.43","$499,900","$515,000","10/30/2017","Yes","EMERY BARNES PARK"
"2207 131 REGIMENT SQUARE","VVWDT","$515,000","58","0","1","510","2007","10","No","0","$246.10","$1,009.80","$513,000","$515,000","10/5/2017","Yes","FALSE CREEK AND CITY"
"201 985 JERVIS STREET","VVWWE","$515,000","7","1","1","700","1948","69","Yes",,"$314.00","$735.71","$518,000","$515,000","10/17/2017","No",
"1906 939 EXPO BOULEVARD","VVWYA","$517,000","9","0","1","446","2005","12","Yes","1","$246.91","$1,159.19","$498,000","$517,000","9/10/2017","Yes","NORTH FACING MOUNTAINS"
"513 1330 BURRARD STREET","VVWDT","$518,000","9","0","1","462","1977","40","No","1","$196.03","$1,121.21","$525,000","$518,000","11/29/2017","Yes","COUTRYARD"
"508 66 W CORDOVA STREET","VVWDT","$520,000","4","1","1","546","2012","5","Yes","0","$224.09","$952.38","$498,000","$520,000","9/15/2017","No",
"701 939 HOMER STREET","VVWYA","$520,000","8","0","1","455","1998","19","Yes","1","$213.49","$1,142.86","$498,000","$520,000","11/7/2017","No",
"303 1146 HARWOOD STREET","VVWWE","$520,000","27","1","1","593","1974","43","Yes","0","$284.50","$876.90","$520,000","$520,000","10/19/2017","Yes","GARDEN, PEEKABOO WATER"
"508 909 MAINLAND STREET","VVWYA","$521,000","9","0","1","433","2007","10",,"1","$181.86","$1,203.23","$498,000","$521,000","10/4/2017","No",
"1706 939 HOMER STREET","VVWYA","$525,000","7","0","1","454","1997","20","Yes","1","$213.49","$1,156.39","$499,000","$525,000","12/19/2017","Yes","OPEN VIEW OVER YALETOWN"
"301 1333 HORNBY STREET","VVWDT","$525,000","13","0","1","462","1978","39",,"0","$278.00","$1,136.36","$529,000","$525,000","9/17/2017",,
"1807 1003 PACIFIC STREET","VVWWE","$527,000","22","0","1","422","1997","20","No","1","$210.85","$1,248.82","$529,000","$527,000","10/30/2017","Yes","PARTIAL OCEAN VIEW"
"905 1308 HORNBY STREET","VVWDT","$528,000","18","1","1","471","2014","3","No",,"$194.00","$1,121.02","$499,900","$528,000","9/18/2017","Yes","CITY VIEW"
"318 1330 BURRARD STREET","VVWDT","$529,000","4","1","1","462","1978","39","Yes",,"$196.03","$1,145.02","$529,000","$529,000","9/30/2017","Yes","COURTYARD VIEWS"
"305 936 BUTE STREET","VVWWE","$529,900","6","1","1","688","1980","37","Yes","1","$238.92","$770.20","$529,000","$529,900","10/2/2017","No",
"2110 1239 W GEORGIA STREET","VVWCB","$530,000","38","0","1","420","1999","18","Yes","1","$209.56","$1,261.90","$538,000","$530,000","11/26/2017","Yes","CITY VIEW"
"2601 438 SEYMOUR STREET","VVWDT","$534,000","14","1","1","534","1996","21","Yes","1","$366.51","$1,000.00","$569,000","$534,000","11/28/2017","Yes","City View"
"1403 1146 HARWOOD STREET","VVWWE","$535,000","9","1","1","584","1975","42","Yes","2","$284.50","$916.10","$499,000","$535,000","11/8/2017","Yes","WATER VIEW ENGLISH BAY"
"202 1280 NICOLA STREET","VVWWE","$535,000","11","1","1","679","1987","30","Yes","1","$307.01","$787.92","$550,000","$535,000","11/10/2017",,
"1206 233 ROBSON STREET","VVWDT","$535,000","7","0","1","496","2009","8","No","0","$180.08","$1,078.63","$479,900","$535,000","11/21/2017","Yes","CITYSCAPE & FALSE CREEK"
"710 66 W CORDOVA STREET","VVWDT","$535,800","3","1","1","540","2012","5","Yes",,"$224.09","$992.22","$538,800","$535,800","11/30/2017",,
"709 66 W CORDOVA STREET","VVWDT","$536,000","23","1","1","540","2012","5","Yes",,"$224.09","$992.59","$524,900","$536,000","11/15/2017","Yes","North shore Mountains & water"
"1502 1367 ALBERNI STREET","VVWWE","$539,000","6","0","1","455","2000","17","Yes","1","$235.41","$1,184.62","$525,000","$539,000","10/22/2017","Yes","City"
"309 969 RICHARDS STREET","VVWDT","$539,800","3","0","1","426","2002","15","Yes","1","$200.54","$1,267.14","$539,800","$539,800","12/16/2017",,
"P6 1855 NELSON STREET","VVWWE","$540,000","27","1","1","669","1976","41","Yes","1","$271.65","$807.17","$590,000","$540,000","10/30/2017",,
"504 1816 HARO STREET","VVWWE","$542,000","18","1","1","725","1976","41","Yes","1","$368.71","$747.59","$535,000","$542,000","9/1/2017","Yes","TREE-LINED OUTLOOK"
"1704 888 HOMER STREET","VVWDT","$543,000","8","0","1","441","2011","6","Yes","0","$215.20","$1,231.29","$499,000","$543,000","9/26/2017","Yes","OPEN CITY VIEWS"
"701 989 BEATTY STREET","VVWYA","$545,000","11","1","1","480","2004","13","Yes","1","$216.43","$1,135.42","$545,000","$545,000","9/5/2017","Yes","CITY"
"309 1010 HOWE STREET","VVWDT","$549,999","8","1","1","500","1982","35","Yes",,"$267.64","$1,100.00","$529,000","$549,999","10/17/2017",,
"711 950 DRAKE STREET","VVWDT","$550,000","37","1","1","543","1982","35",,,"$256.84","$1,012.89","$599,000","$550,000","9/6/2017","Yes","GARDEN"
"1505 1188 HOWE STREET","VVWDT","$550,000","50","1","1","495","1994","23","Yes","1","$262.55","$1,111.11","$528,800","$550,000","11/8/2017","Yes","City"
"206 921 THURLOW STREET","VVWWE","$550,000","6","1","1","705","1987","30","No","1","$352.07","$780.14","$558,800","$550,000","11/29/2017","No",
"1602 1188 HOWE STREET","VVWDT","$552,000","8","1","1","549","1994","23",,"1","$288.16","$1,005.46","$549,000","$552,000","9/19/2017","Yes","City View"
"2810 438 SEYMOUR STREET","VVWDT","$555,000","51","1","1","536","1996","21","Yes","1","$375.03","$1,035.45","$599,000","$555,000","12/13/2017","Yes","CITY VIEWS"
"1405 1740 COMOX STREET","VVWWE","$555,000","48","1","1","571","1976","41",,"1","$349.92","$971.98","$569,900","$555,000","10/26/2017","Yes","GARDEN & PEEKABOO OCEAN"
"2301 438 SEYMOUR STREET","VVWDT","$560,000","14","1","1","538","1996","21","Yes","1","$383.55","$1,040.89","$579,000","$560,000","11/23/2017","Yes","CITY"
"205 1435 NELSON STREET","VVWWE","$560,000","33","1","1","660","1977","40","Yes","1","$425.59","$848.48","$579,888","$560,000","11/12/2017","No",
"308 1125 GILFORD STREET","VVWWE","$565,000","46","1","1","585","1984","34",,"1","$280.96","$965.81","$575,000","$565,000","10/27/2017","No",
"2010 438 SEYMOUR STREET","VVWDT","$569,900","18","1","1","540","1996","21","Yes","1","$383.55","$1,055.37","$569,000","$569,900","12/18/2017","Yes","CITY VIEW"
"301 1436 HARWOOD STREET","VVWWE","$570,000","45","1","1","656","1989","28","Yes","1","$288.44","$868.90","$579,900","$570,000","11/18/2017","No",
"1202 888 PACIFIC STREET","VVWYA","$570,000","11","1","1","552","1994","23","Yes","1","$251.40","$1,032.61","$565,000","$570,000","9/2/2017","Yes","City & Partial Water View"
"2006 1283 HOWE STREET","VVWDT","$570,500","12","1","1","456","2018","0","Yes","0","$0.00","$1,251.10","$568,000","$570,500","12/5/2017",,
"1203 1010 RICHARDS STREET","VVWYA","$571,000","7","1","1","463","2003","14","Yes",,"$224.36","$1,233.26","$520,000","$571,000","9/5/2017","Yes","City"
"1812 938 SMITHE STREET","VVWDT","$575,000","7","0","1","465","2005","12","Yes","1","$188.49","$1,236.56","$528,000","$575,000","9/19/2017","Yes","CITY AND GARDEN"
"304 1212 HOWE STREET","VVWDT","$575,000","1","1","1","405","2008","9","No","0","$184.52","$1,419.75","$525,000","$575,000","11/15/2017","Yes","OVER 500sqft PATIO OASIS"
"410 1001 RICHARDS STREET","VVWDT","$575,000","18","1","1","562","2004","13","No","0","$263.62","$1,023.13","$579,800","$575,000","9/19/2017","No",
"1703 1082 SEYMOUR STREET","VVWDT","$575,000","6","1","1","500","2006","11","No","1","$230.17","$1,150.00","$549,000","$575,000","9/12/2017","Yes","City Views"
"2203 1308 HORNBY STREET","VVWDT","$575,700","8","1","1","475","2014","3","No","0","$206.91","$1,212.00","$549,800","$575,700","12/5/2017","Yes","CITY"
"206 1045 BURNABY STREET","VVWWE","$576,000","8","1","1","757","1977","40","Yes","1","$275.93","$760.90","$525,000","$576,000","9/13/2017","No",
"811 1177 HORNBY STREET","VVWDT","$577,000","7","1","1","706","1994","23",,"1","$331.89","$817.28","$549,000","$577,000","10/17/2017","Yes","CITY"
"1503 1082 SEYMOUR STREET","VVWDT","$578,000","30","1","1","501","2006","11","No",,"$230.17","$1,153.69","$599,000","$578,000","10/19/2017","Yes","CITY VIEWS"
"904 1816 HARO STREET","VVWWE","$580,000","6","1","1","725","1976","41","Yes","1","$368.71","$800.00","$570,000","$580,000","9/10/2017","Yes","WATER, MOUNTAIN, CITY"
"407 33 W PENDER STREET","VVWDT","$580,000","1","1","1","665","2009","8",,"1","$365.00","$872.18","$574,900","$580,000","12/21/2017",,
"502 1028 BARCLAY STREET","VVWWE","$580,000","41","0","1","552","2011","6",,,"$210.96","$1,050.72","$599,000","$580,000","9/24/2017",,
"405 888 PACIFIC STREET","VVWYA","$581,000","11","1","1","595","1994","23","Yes","1","$282.57","$976.47","$579,900","$581,000","12/5/2017","Yes","CITY VIEW"
"404 1435 NELSON STREET","VVWWE","$581,000","8","1","1","600","1976","41","Yes","1","$386.75","$968.33","$549,000","$581,000","11/21/2017",,
"605 501 PACIFIC STREET","VVWDT","$583,000","6","1","1","509","2000","17","Yes","1","$287.73","$1,145.38","$549,900","$583,000","10/23/2017",,
"201 1219 HARWOOD STREET","VVWWE","$585,000","5","2","2","725","1969","48",,,"$468.52","$806.90","$599,000","$585,000","11/7/2017","Yes","English Bay From Rooftop Deck"
"1603 550 TAYLOR STREET","VVWDT","$585,000","20","0","1","541","2005","12","Yes","1","$235.04","$1,081.33","$589,000","$585,000","11/6/2017","Yes","Water & Mountain"
"210 1045 BURNABY STREET","VVWWE","$585,000","13","1","1","721","1977","40","Yes","1","$281.64","$811.37","$610,000","$585,000","11/27/2017",,
"305 233 ABBOTT STREET","VVWDT","$585,000","7","0","1","700","1996","21","No","0","$314.63","$835.71","$529,000","$585,000","10/30/2017","Yes","Neighbourhood Views!"
"708 33 W PENDER STREET","VVWDT","$585,000","14","1","1","671","2009","8","No","1","$360.12","$871.83","$599,900","$585,000","9/26/2017","Yes","CITY, MTNS, HERITAGE GASTOWN"
"306 1330 BURRARD STREET","VVWDT","$588,000","10","1","1","536","1978","39","Yes",,"$232.45","$1,097.01","$588,000","$588,000","12/11/2017","No",
"1704 789 DRAKE STREET","VVWDT","$590,000","8","1","1","652","1995","22",,,"$370.73","$904.91","$525,000","$590,000","11/14/2017","Yes","Downtown & False Creek Views!"
"2007 63 KEEFER PLACE","VVWDT","$590,000","49","1","1","590","2001","16","Yes","1","$320.24","$1,000.00","$628,000","$590,000","9/27/2017","Yes","Water & Mountain View"
"508 828 CARDERO STREET","VVWWE","$590,000","10","1","1","528","2002","15","Yes","1","$222.52","$1,117.42","$499,900","$590,000","10/12/2017",,
"2905 438 SEYMOUR STREET","VVWDT","$590,000","2","1","1","526","1996","21","Yes","1","$366.51","$1,121.67","$499,900","$590,000","11/9/2017","Yes","WATER AND MOUNTAINS"
"307 1550 BARCLAY STREET","VVWWE","$590,000","22","1","1","603","1981","36",,"1","$238.09","$978.44","$549,900","$590,000","10/17/2017",,
"1201 1277 NELSON STREET","VVWWE","$592,500","14","1","1","574","1995","22","Yes","1","$251.65","$1,032.23","$599,000","$592,500","11/8/2017","Yes","WATER,MOUNTAIN,CITY"
"708 1003 PACIFIC STREET","VVWWE","$594,000","20","1","1","649","1997","20","No","1","$289.80","$915.25","$579,900","$594,000","10/11/2017",,
"304 310 WATER STREET","VVWDT","$594,000","12","1","1","650","2003","14",,"0","$251.53","$913.85","$596,000","$594,000","10/22/2017","No",
"302 933 SEYMOUR STREET","VVWDT","$595,000","38","1","1","733","1998","19","No","1","$272.11","$811.73","$599,000","$595,000","9/23/2017",,
"906 550 TAYLOR STREET","VVWDT","$595,000","19","1","1","567","2005","12","Yes","1","$249.15","$1,049.38","$599,900","$595,000","9/24/2017","Yes","MTN, PEEK-A-BOO WATER VIEW"
"308 1478 W HASTINGS STREET","VVWCB","$595,000","5","1","1","488","2002","15",,"1","$237.22","$1,219.26","$575,000","$595,000","9/18/2017","Yes","PARTIAL CITY VIEW"
"601 1277 NELSON STREET","VVWWE","$595,000","16","1","1","573","1995","22","Yes","1","$251.65","$1,038.39","$599,000","$595,000","11/26/2017","Yes","English Bay, Mountains"
"411 1350 COMOX STREET","VVWWE","$596,000","10","1","1","629","1982","35","Yes","1","$211.57","$947.54","$595,000","$596,000","11/23/2017","Yes","Some mountain"
"509 1283 HOWE STREET","VVWDT","$599,000","37","1","1","537","2018","0",,,"$206.00","$1,115.46","$599,000","$599,000","9/29/2017","Yes","STREET"
"803 1028 BARCLAY STREET","VVWWE","$600,000","13","0","1","578","2011","6","No","0","$223.37","$1,038.06","$579,000","$600,000","9/5/2017",,
"310 1435 NELSON STREET","VVWWE","$600,000","13","1","1","856","1976","41","Yes","1","$486.12","$700.93","$624,900","$600,000","10/2/2017","No",
"611 1189 HOWE STREET","VVWDT","$600,000","6","1","1","607","1999","18","No","1","$297.10","$988.47","$568,000","$600,000","10/9/2017","No",
"2707 438 SEYMOUR STREET","VVWDT","$600,000","14","1","1","553","1996","21","Yes","1","$392.08","$1,084.99","$599,900","$600,000","9/5/2017","Yes","WATER, COAL HARBOUR, MOUNTAINS"
"707 1177 HORNBY STREET","VVWDT","$601,000","7","1","1","721","1994","23","Yes","1","$331.89","$833.56","$579,000","$601,000","9/18/2017","Yes","Water and City views"
"308 618 ABBOTT STREET","VVWDT","$602,000","17","1","1","596","2007","10",,"1","$276.37","$1,010.07","$599,000","$602,000","11/14/2017",,
"502 888 HAMILTON STREET","VVWDT","$605,000","18","1","1","655","1993","24","Yes","1","$235.58","$923.66","$628,000","$605,000","10/6/2017","Yes","YALETOWN DISTRICT"
"2103 938 SMITHE STREET","VVWDT","$605,000","8","0","1","465","2005","12","Yes","0","$188.49","$1,301.08","$574,900","$605,000","11/7/2017",,
"604 1010 HOWE STREET","VVWDT","$608,000","11","1","1","600","1982","35","Yes","1","$333.06","$1,013.33","$639,900","$608,000","12/5/2017",,
"2603 550 TAYLOR STREET","VVWDT","$610,000","8","1","1","567","2005","12","Yes","1","$253.85","$1,075.84","$589,000","$610,000","9/26/2017","Yes","Stunning Water and City Views"
"411 1177 HORNBY STREET","VVWDT","$610,000","31","1","1","706","1994","24","Yes","1","$331.00","$864.02","$628,000","$610,000","12/21/2017","Yes","CITY"
"1006 550 TAYLOR STREET","VVWDT","$610,000","8","1","1","566","2005","12",,"1","$249.15","$1,077.74","$549,900","$610,000","9/26/2017","Yes","North Shore Mountains"
"1703 1189 HOWE STREET","VVWDT","$610,000","3","1","1","540","1999","18","Yes",,"$270.95","$1,129.63","$588,000","$610,000","12/22/2017","Yes","CITY VIEW"
"507 1949 BEACH AVENUE","VVWWE","$610,000","12","1","1","800","1949","68","Yes",,"$542.80","$762.50","$599,000","$610,000","11/8/2017","Yes","City - peak-a-boo Ocean"
"2003 131 REGIMENT SQUARE","VVWDT","$610,000","8","1","1","502","2007","10",,"1","$240.87","$1,215.14","$588,000","$610,000","11/15/2017","Yes","FALSE CREEK/SCIENCE WORLD"
"206 1010 CHILCO STREET","VVWWE","$612,000","11","1","1","635","1986","31","Yes","1","$299.22","$963.78","$599,000","$612,000","10/27/2017","Yes","COURTYARD"
"807 555 JERVIS STREET","VVWCB","$615,000","7","1","1","527","1996","21","Yes","1","$300.92","$1,166.98","$599,800","$615,000","9/12/2017",,"CITY"
"2406 1189 HOWE STREET","VVWDT","$618,000","9","1","1","552","1999","18",,"1","$295.21","$1,119.57","$598,000","$618,000","12/8/2017","Yes","YALETOWN/FALSE CREEK/MT BAKER"
"2201 1189 HOWE STREET","VVWDT","$620,000","1","1","1","604","1999","18","No","1","$324.73","$1,026.49","$580,000","$620,000","10/31/2017","Yes","WATER, MOUNTAINS, CITY"
"1101 1225 RICHARDS STREET","VVWDT","$622,000","8","1","1","500","2004","13","Yes","1","$223.16","$1,244.00","$599,000","$622,000","10/3/2017","Yes","CITY"
"1109 1189 HOWE STREET","VVWDT","$623,000","12","1","1","606","1999","18","No","1","$301.94","$1,028.05","$588,000","$623,000","11/29/2017","No",
"1009 1189 HOWE STREET","VVWDT","$624,000","12","1","1","605","1998","19","No","1","$301.94","$1,031.40","$549,000","$624,000","9/12/2017","Yes","West facing city view"
"317 618 ABBOTT STREET","VVWDT","$625,000","14","1","1","578","2007","10",,"1","$284.26","$1,081.31","$599,000","$625,000","12/2/2017",,
"608 822 SEYMOUR STREET","VVWDT","$625,000","8","1","1","503","2004","13","No","1","$257.14","$1,242.54","$588,000","$625,000","9/5/2017",,
"701 1010 HOWE STREET","VVWDT","$625,000","19","1","1","600","1982","35","Yes","1","$333.08","$1,041.67","$649,900","$625,000","11/13/2017","Yes","CITY SCAPE"
"1603 131 REGIMENT SQUARE","VVWDT","$625,000","7","1","1","502","2007","11","No","1","$240.87","$1,245.02","$590,000","$625,000","12/18/2017",,
"903 1068 HORNBY STREET","VVWDT","$625,000","21","1","1","549","2000","17","Yes","1","$265.54","$1,138.43","$628,000","$625,000","11/30/2017","No",
"3909 128 W CORDOVA STREET","VVWDT","$627,000","1","1","1","556","2009","8",,"1","$321.50","$1,127.70","$599,900","$627,000","10/6/2017","Yes","CITY"
"1007 1325 ROLSTON STREET","VVWDT","$628,000","11","1","1","580","2013","4",,"1","$253.00","$1,082.76","$650,000","$628,000","9/6/2017","No",
"201 933 SEYMOUR STREET","VVWDT","$630,000","6","1","1","717","1998","19","No","1","$281.18","$878.66","$598,000","$630,000","9/18/2017","No",
"608 688 ABBOTT STREET","VVWDT","$630,000","8","1","1","577","2007","10","No","1","$285.10","$1,091.85","$575,000","$630,000","11/14/2017","Yes","N/E COURTYARD"
"1008 1238 BURRARD STREET","VVWDT","$630,000","9","1","1","616","2004","13","No","1","$321.00","$1,022.73","$599,800","$630,000","9/27/2017","Yes","city views"
"401 1525 PENDRELL STREET","VVWWE","$630,000","5","1","1","588","1987","30","Yes","1","$258.47","$1,071.43","$588,000","$630,000","9/19/2017","Yes","PARTIAL MTN"
"2901 438 SEYMOUR STREET","VVWDT","$630,000","1","1","1","518","1996","22","Yes","1","$366.51","$1,216.22","$628,880","$630,000","12/21/2017","Yes","CITY VIEW"
"705 989 BEATTY STREET","VVWYA","$635,000","8","1","1","575","2004","13","Yes","1","$259.72","$1,104.35","$619,000","$635,000","11/28/2017","Yes","CITY & SMALL WATER VIEW"
"1407 1068 HORNBY STREET","VVWDT","$635,000","5","1","1","548","2000","17","Yes","1","$270.85","$1,158.76","$549,900","$635,000","9/17/2017","Yes","CITYSCAPE"
"507 1325 ROLSTON STREET","VVWDT","$635,000","7","1","1","589","2013","4","No","1","$252.88","$1,078.10","$629,900","$635,000","10/30/2017",,
"1002 1889 ALBERNI STREET","VVWWE","$636,000","8","1","1","490","1998","19","No",,"$352.38","$1,297.96","$588,000","$636,000","12/5/2017","Yes","WATER, MOUNTAIN AND PARK VIEWS"
"2903 928 HOMER STREET","VVWYA","$638,000","30","1","1","505","2007","10","Yes","1","$213.43","$1,263.37","$648,000","$638,000","10/31/2017","Yes","MOUNTAINS/DOWNTOWN"
"1901 1082 SEYMOUR STREET","VVWDT","$638,000","14","1","1","545","2006","12",,"1","$264.70","$1,170.64","$599,900","$638,000","11/22/2017","Yes","CITY"
"1404 838 W HASTINGS STREET","VVWDT","$638,000","39","0","1","526","2011","6","No","1","$383.79","$1,212.93","$648,800","$638,000","11/20/2017","Yes","CITY"
"1906 1166 MELVILLE STREET","VVWCB","$638,500","71","1","1","566","1997","20","Yes","1","$255.51","$1,128.09","$619,900","$638,500","9/30/2017","Yes","CITY"
"803 689 ABBOTT STREET","VVWDT","$640,000","11","1","1","679","2009","8","Yes","1","$296.36","$942.56","$649,000","$640,000","12/1/2017","Yes","CITY"
"1005 58 KEEFER PLACE","VVWDT","$640,000","27","1","1","665","2007","10","Yes","1","$316.57","$962.41","$648,800","$640,000","11/6/2017","Yes","CITY AND PEEK-A-BOO WATER VIEW"
"1002 1221 BIDWELL STREET","VVWWE","$642,000","21","1","1","510","2013","4","Yes","1","$290.00","$1,258.82","$680,000","$642,000","10/19/2017","Yes","BRIGHT CITY VIEW"
"806 688 ABBOTT STREET","VVWDT","$642,000","5","1","1","625","2007","10","No","1","$294.41","$1,027.20","$638,888","$642,000","12/12/2017","Yes","City and Some Mountain View"
"802 1295 RICHARDS STREET","VVWDT","$642,000","21","1","1","548","2002","15","No",,"$223.31","$1,171.53","$640,000","$642,000","11/1/2017","Yes","CITY"
"602 63 KEEFER PLACE","VVWDT","$643,000","7","1","1","656","1999","18","Yes","1","$384.40","$980.18","$579,900","$643,000","10/2/2017","Yes","COURTYARD VIEW"
