"Address","S/A","Price","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","SP Sqft","List Price","Sold Price","Sold Date","View","VwSpecify"
"310 989 NELSON STREET","VVWDT","$399,900","10","1","1","494","1995","22","Yes",,"$315.40","$809.51","$399,900","$399,900","3/23/2017","Yes","City View"
"311 910 BEACH AVENUE","VVWYA","$400,000","4","0","1","421","1997","20","No","1","$246.87","$950.12","$399,000","$400,000","3/19/2017","Yes","FALSE CREEK"
"609 1040 PACIFIC STREET","VVWWE","$403,000","6","1","1","508","1982","35","Yes",,"$243.92","$793.31","$399,000","$403,000","3/21/2017","No",
"207 1940 BARCLAY STREET","VVWWE","$409,500","19","1","1","410","1959","58","Yes","0","$213.30","$998.78","$424,800","$409,500","3/20/2017",,
"303 1216 HOMER STREET","VVWYA","$410,000","4","0","1","389","1997","20","Yes","0","$230.00","$1,053.98","$399,900","$410,000","2/27/2017","No",
"312 1189 HOWE STREET","VVWDT","$410,000","11","0","1","423","1999","18","No","1","$211.65","$969.27","$398,000","$410,000","2/13/2017","No",
"704 1108 NICOLA STREET","VVWWE","$413,000","7","1","1","507","1975","42","Yes","1","$278.20","$814.60","$415,000","$413,000","2/6/2017","Yes","NORTH SHORE MOUNTAINS"
"1106 1188 HOWE STREET","VVWDT","$414,500","5","1","1","495","1994","23",,"1","$262.55","$837.37","$399,000","$414,500","2/13/2017","Yes","CITY"
"2102 1075 COMOX STREET","VVWWE","$415,000","14","1","1","620","1971","46","Yes","1","$291.28","$669.35","$420,000","$415,000","3/20/2017","Yes","ENGLISH BAY AND WATER"
"603 1040 PACIFIC STREET","VVWWE","$418,050","4","1","1","508","1982","35",,,"$247.00","$822.93","$425,000","$418,050","3/13/2017","Yes","Ocean"
"504 1238 RICHARDS STREET","VVWYA","$420,000","14","0","1","412","1998","19","Yes",,"$200.16","$1,019.42","$418,800","$420,000","2/7/2017",,
"2107 1283 HOWE STREET","VVWDT","$420,000","9","1","1","453","2018","0","Yes","0","$173.86","$927.15","$419,900","$420,000","2/23/2017",,
"1903 1238 SEYMOUR STREET","VVWDT","$420,500","7","0","1","446","1996","21","Yes","1","$194.00","$942.83","$435,000","$420,500","1/22/2017","Yes","CITY,MOUNTAIN,WATER"
"201 789 DRAKE STREET","VVWDT","$422,000","6","0","1","403","1991","26","No","1","$195.00","$1,047.15","$399,000","$422,000","4/25/2017","No",
"1709 1367 ALBERNI STREET","VVWWE","$424,900","7","0","1","396","1999","18","Yes","1","$212.45","$1,072.98","$424,900","$424,900","3/22/2017","Yes","partial water & mountain views"
"1203 1367 ALBERNI STREET","VVWWE","$425,000","23","0","1","400","1999","18","Yes","1","$212.45","$1,062.50","$435,000","$425,000","1/27/2017",,
"909 1283 HOWE STREET","VVWDT","$428,000","7","1","1","491","2018","0",,"0","$186.28","$871.69","$419,900","$428,000","1/31/2017",,
"202 1010 HOWE STREET","VVWDT","$428,500","3","1","1","526","1982","35","Yes","0","$252.45","$814.64","$439,000","$428,500","4/6/2017","No",
"1110 1188 RICHARDS STREET","VVWYA","$431,300","3","0","1","414","1995","22",,,"$142.00","$1,041.79","$428,800","$431,300","2/17/2017","Yes","PARTIAL"
"105 1333 HORNBY STREET","VVWDT","$437,500","2","0","1","492","1982","35","No","1","$242.64","$889.23","$449,000","$437,500","1/12/2017",,
"1801 1251 CARDERO STREET","VVWWE","$440,000","9","1","1","694","1968","49","Yes","1","$441.00","$634.01","$429,000","$440,000","1/18/2017","Yes","ENGLISH BAY & MOUNTAINS"
"208 1177 HORNBY STREET","VVWDT","$440,000","8","1","1","662","1995","22","No","0","$306.09","$664.65","$455,000","$440,000","2/9/2017","No",
"607 1146 HARWOOD STREET","VVWWE","$440,000","9","1","1","595","1975","42","Yes","1","$284.50","$739.50","$450,000","$440,000","3/15/2017","Yes","CITY VIEW & PARTIAL WATER VIEW"
"606 1010 HOWE STREET","VVWDT","$440,000","82","1","1","478","1983","34","Yes","0","$249.37","$920.50","$460,000","$440,000","3/9/2017","Yes","CITY"
"212 1216 HOMER STREET","VVWYA","$449,000","5","0","1","465","1997","20","Yes",,"$260.94","$965.59","$439,800","$449,000","2/4/2017",,
"502 1177 HORNBY STREET","VVWDT","$450,000","6","1","1","628","1995","22","No","1","$294.96","$716.56","$389,900","$450,000","3/14/2017","No",
"2001 1251 CARDERO STREET","VVWWE","$450,000","8","1","1","694","1968","49","Yes","1","$441.00","$648.41","$439,000","$450,000","4/11/2017","Yes","ENGLISH BAY & MOUNTAINS"
"1504 989 BEATTY STREET","VVWYA","$451,000","7","0","1","460","2004","13","Yes","1","$211.62","$980.43","$429,000","$451,000","1/16/2017","Yes","WATER VIEW"
"503 550 TAYLOR STREET","VVWDT","$452,000","7","0","1","541","2005","12","Yes","1","$235.04","$835.49","$439,900","$452,000","2/14/2017","Yes","WEST - PARTIAL CITY"
"503 1212 HOWE STREET","VVWDT","$452,000","12","1","1","421","2008","9","No",,"$191.89","$1,073.63","$399,000","$452,000","4/25/2017","Yes","City View"
"1202 438 SEYMOUR STREET","VVWDT","$452,000","7","1","1","560","1996","21","Yes","1","$400.60","$807.14","$418,800","$452,000","1/30/2017",,
"2002 1238 SEYMOUR STREET","VVWDT","$454,000","6","0","1","405","1996","21","Yes","1","$180.26","$1,120.99","$449,000","$454,000","3/23/2017","Yes","South/City/Water"
"605 161 W GEORGIA STREET","VVWDT","$455,000","52","0","1","447","2012","5",,"0","$230.48","$1,017.90","$469,888","$455,000","4/29/2017","No","URBAN VIEW"
"2306 161 W GEORGIA STREET","VVWDT","$458,000","29","0","1","447","2012","5",,,"$230.48","$1,024.61","$465,000","$458,000","2/13/2017","Yes","CITY VIEW"
"208 1106 PACIFIC STREET","VVWWE","$459,000","20","1","1","552","1984","33","Yes","1","$221.16","$831.52","$479,000","$459,000","1/24/2017",,
"602 969 RICHARDS STREET","VVWDT","$460,000","1","0","1","420","2002","15","Yes","1","$222.09","$1,095.24","$439,000","$460,000","3/11/2017","Yes","City"
"1806 161 W GEORGIA STREET","VVWDT","$460,467","11","0","1","447","2012","5","No","0","$230.48","$1,030.13","$479,900","$460,467","3/24/2017","Yes","CITY"
"410 1212 HOWE STREET","VVWDT","$462,000","26","1","1","561","2008","9","Yes","1","$249.86","$823.53","$472,000","$462,000","1/31/2017","Yes","Garden"
"2302 1188 RICHARDS STREET","VVWYA","$462,000","10","0","1","400","1995","22","No","1","$140.86","$1,155.00","$448,000","$462,000","3/6/2017","Yes","PARK, CITY, MOUNTAINS, WATER"
"402 969 RICHARDS STREET","VVWDT","$462,500","0","0","1","420","2002","15","Yes","0","$200.54","$1,101.19","$449,000","$462,500","4/10/2017","No",
"2608 909 MAINLAND STREET","VVWYA","$465,000","49","0","1","433","2006","11","Yes","1","$178.00","$1,073.90","$479,000","$465,000","1/19/2017","Yes","MOUNTAIN & CITY"
"306 1280 NICOLA STREET","VVWWE","$467,000","11","1","1","588","1987","30","Yes","1","$253.04","$794.22","$468,000","$467,000","2/3/2017","Yes","English Bay"
"706 233 ABBOTT STREET","VVWDT","$468,000","10","0","1","538","1996","21","No","0","$227.88","$869.89","$480,800","$468,000","2/16/2017",,
"706 1050 BURRARD STREET","VVWDT","$469,900","13","0","1","426","1994","23","No",,"$189.00","$1,103.05","$469,900","$469,900","2/1/2017","No",
"213 933 SEYMOUR STREET","VVWDT","$475,000","1","1","1","648","1998","19",,,"$271.83","$733.02","$499,900","$475,000","3/7/2017",,
"507 888 PACIFIC STREET","VVWYA","$476,501","7","1","1","538","1994","23","Yes","1","$283.00","$885.69","$449,000","$476,501","3/13/2017","Yes","Water, English Bay"
"710 1212 HOWE STREET","VVWDT","$477,000","12","1","1","561","2008","9","Yes","1","$249.86","$850.27","$486,000","$477,000","1/15/2017","Yes","Garden/City"
"510 1212 HOWE STREET","VVWDT","$478,000","13","1","1","561","2008","9","Yes","1","$249.86","$852.05","$488,000","$478,000","2/19/2017","Yes","Garden/City"
"1102 1816 HARO STREET","VVWWE","$478,000","41","1","1","625","1979","38","Yes","1","$316.30","$764.80","$488,000","$478,000","3/6/2017","Yes","CITY"
"610 1212 HOWE STREET","VVWDT","$480,000","4","1","1","561","2008","9","Yes","1","$249.86","$855.61","$488,000","$480,000","2/27/2017","Yes","Garden/City"
"1102 1146 HARWOOD STREET","VVWWE","$480,000","15","1","1","596","1975","42","Yes",,"$284.50","$805.37","$499,000","$480,000","2/21/2017","Yes","Exceptional S.W. Ocean View"
"2507 1850 COMOX STREET","VVWWE","$480,000","6","1","1","648","1968","49","Yes","1","$332.00","$740.74","$498,000","$480,000","4/18/2017","Yes","Coal Hbr, Mountains, Downtown"
"502 1212 HOWE STREET","VVWDT","$480,000","25","1","1","580","2008","9","Yes","1","$259.45","$827.59","$488,000","$480,000","2/26/2017",,
"909 989 NELSON STREET","VVWDT","$481,000","11","1","1","494","1995","22","Yes",,"$315.40","$973.68","$399,900","$481,000","3/27/2017","Yes","City, Mountain Peek-A-Boo"
"407 1146 HARWOOD STREET","VVWWE","$483,000","8","1","1","595","1975","42","Yes","1","$284.50","$811.76","$478,800","$483,000","4/11/2017","Yes","CITY VIEW & PARTIAL WATER VIEW"
"401 989 NELSON STREET","VVWDT","$486,500","11","1","1","614","1995","22","Yes",,"$390.89","$792.35","$489,000","$486,500","2/28/2017","Yes","CITY VIEW"
"2005 1308 HORNBY STREET","VVWDT","$488,000","9","1","1","458","2014","3",,,"$222.17","$1,065.50","$488,000","$488,000","4/13/2017","Yes","City Skyline"
"703 1188 HOWE STREET","VVWDT","$488,000","55","1","1","484","1994","23","Yes","1","$256.14","$1,008.26","$469,900","$488,000","3/19/2017",,
"1007 63 KEEFER PLACE","VVWDT","$490,000","17","1","1","588","1998","19",,"1","$312.00","$833.33","$499,000","$490,000","1/7/2017","Yes","MOUNTAIN VIEW"
"1105 822 SEYMOUR STREET","VVWDT","$490,500","7","1","1","564","2004","13","No","1","$251.67","$869.68","$518,000","$490,500","1/9/2017",,
"203 933 SEYMOUR STREET","VVWDT","$491,000","4","1","1","636","1998","19","No","0","$334.85","$772.01","$499,000","$491,000","1/15/2017",,"City Outlook"
"812 989 NELSON STREET","VVWDT","$492,000","6","1","1","494","1995","22","Yes",,"$314.75","$995.95","$489,000","$492,000","3/20/2017","Yes","CITY & GARDEN ROOFTOPS"
"1201 131 REGIMENT SQUARE","VVWDT","$492,000","17","1","1","563","2007","10",,,"$272.00","$873.89","$508,000","$492,000","2/2/2017",,
"606 501 PACIFIC STREET","VVWDT","$495,000","5","1","1","480","2000","17",,,"$263.28","$1,031.25","$469,900","$495,000","3/7/2017","No",
"101 1106 PACIFIC STREET","VVWWE","$495,000","7","1","1","616","1984","33","Yes","1","$248.98","$803.57","$479,900","$495,000","3/21/2017","No",
"307 928 RICHARDS STREET","VVWYA","$495,000","6","1","1","482","1999","18","Yes","1","$243.45","$1,026.97","$499,900","$495,000","1/23/2017","No",
"806 1255 SEYMOUR STREET","VVWDT","$499,000","6","1","1","480","2008","9","Yes","1","$187.83","$1,039.58","$499,000","$499,000","2/27/2017","No",
"1201 939 EXPO BOULEVARD","VVWYA","$499,000","21","0","1","460","2005","12",,,"$258.96","$1,084.78","$499,900","$499,000","3/29/2017","Yes","SW VIEWS"
"504 1255 SEYMOUR STREET","VVWDT","$500,000","30","1","1","581","2008","9","Yes","1","$230.52","$860.59","$499,800","$500,000","3/2/2017",,
"803 668 CITADEL PARADE","VVWDT","$500,000","14","1","1","492","2007","10","No","0","$223.50","$1,016.26","$498,000","$500,000","3/29/2017","Yes","CITY"
"401 1010 HOWE STREET","VVWDT","$500,000","62","1","1","600","1991","26","Yes",,"$310.32","$833.33","$510,000","$500,000","3/21/2017","Yes","CITY"
"901 1238 SEYMOUR STREET","VVWDT","$500,000","34","1","1","634","1994","23",,"1","$246.67","$788.64","$525,000","$500,000","3/14/2017","Yes","View Overlooking Granville St"
"613 1330 BURRARD STREET","VVWDT","$501,000","47","1","1","462","1978","39","Yes","1","$200.38","$1,084.42","$529,000","$501,000","4/19/2017","No",
"503 1723 ALBERNI STREET","VVWWE","$501,000","30","1","1","564","1997","20","Yes","1","$290.99","$888.30","$519,900","$501,000","3/8/2017","Yes","Stanly Park"
"305 618 ABBOTT STREET","VVWDT","$504,000","5","1","1","588","2007","10",,"1","$273.07","$857.14","$508,800","$504,000","1/7/2017","Yes","City Street"
"207 1889 ALBERNI STREET","VVWWE","$505,000","18","1","1","441","1998","19","No","1","$275.49","$1,145.12","$510,000","$505,000","4/23/2017","Yes","COAL HARBOUR (PARTIAL)"
"910 1325 ROLSTON STREET","VVWDT","$505,000","63","1","1","516","2013","4",,,"$193.00","$978.68","$509,000","$505,000","1/30/2017","Yes","Some water views"
"407 1212 HOWE STREET","VVWDT","$508,000","6","1","1","552","2008","9",,"1","$251.75","$920.29","$478,800","$508,000","3/13/2017","Yes","Garden"
"704 1221 BIDWELL STREET","VVWWE","$508,000","6","0","1","415","2013","4","Yes","1","$240.02","$1,224.10","$518,888","$508,000","2/21/2017","Yes","city"
"312 1345 COMOX STREET","VVWWE","$510,000","0","1","1","605","1984","33","Yes","1","$299.64","$842.98","$535,000","$510,000","3/22/2017",,
"901 1009 HARWOOD STREET","VVWWE","$510,000","42","1","1","480","2014","3",,,"$213.19","$1,062.50","$499,900","$510,000","1/9/2017",,
"102 1631 COMOX STREET","VVWWE","$510,000","7","2","1","863","1980","37","Yes","1","$412.02","$590.96","$485,000","$510,000","1/30/2017","No",
"104 1088 RICHARDS STREET","VVWYA","$510,000","2","0","1","536","2011","6","Yes","1","$202.80","$951.49","$499,900","$510,000","1/11/2017","No",
"2408 909 MAINLAND STREET","VVWYA","$512,000","6","0","1","432","2007","10","Yes","1","$177.40","$1,185.19","$479,000","$512,000","4/25/2017","Yes","City and Mountain Views"
"603 188 KEEFER STREET","VVWDT","$512,000","4","1","1","506","2016","1","Yes","1","$199.09","$1,011.86","$499,000","$512,000","4/4/2017","No",
"101 1631 COMOX STREET","VVWWE","$513,000","7","2","1","845","1980","37","Yes","1","$412.02","$607.10","$485,000","$513,000","2/13/2017","No",
"2006 233 ROBSON STREET","VVWDT","$515,000","20","0","1","500","2009","8","No","0","$180.09","$1,030.00","$524,800","$515,000","4/27/2017",,
"501 1325 ROLSTON STREET","VVWDT","$515,000","7","1","1","469","2013","4","No","0","$190.00","$1,098.08","$489,000","$515,000","4/4/2017","No",
"2509 128 W CORDOVA STREET","VVWDT","$515,000","29","1","1","562","2009","8","No","1","$321.50","$916.37","$529,000","$515,000","2/21/2017","Yes","CITY"
"610 950 DRAKE STREET","VVWDT","$515,000","68","0","1","465","1978","39","Yes","0","$215.00","$1,107.53","$529,000","$515,000","4/27/2017","Yes","CITY"
"1506 108 W CORDOVA STREET","VVWDT","$517,000","6","1","1","559","2009","8","No","1","$309.00","$924.87","$515,000","$517,000","3/30/2017","Yes","City View"
"804 1816 HARO STREET","VVWWE","$517,000","50","1","1","712","1974","43","Yes","1","$361.49","$726.12","$549,000","$517,000","1/14/2017","Yes","NORTH SHORE MOUNTAINS, WATER"
"806 161 W GEORGIA STREET","VVWDT","$518,000","93","1","1","557","2012","5","No",,"$285.36","$929.98","$518,888","$518,000","3/4/2017","No",
"506 1252 HORNBY STREET","VVWDT","$520,000","43","1","1","600","2008","9",,"1","$310.03","$866.67","$528,000","$520,000","3/7/2017",,
"705 888 PACIFIC STREET","VVWYA","$520,000","18","1","1","595","1994","23","Yes","1","$282.57","$873.95","$548,000","$520,000","3/19/2017","Yes","CITY"
"315 788 HAMILTON STREET","VVWDT","$521,000","8","1","1","552","2009","8","No","1","$199.66","$943.84","$488,000","$521,000","2/14/2017","No",
"702 928 RICHARDS STREET","VVWYA","$521,000","7","1","1","490","2000","17","Yes","1","$247.49","$1,063.27","$469,900","$521,000","4/25/2017","No",
"705 1238 BURRARD STREET","VVWDT","$523,000","9","1","1","617","2003","14","No","1","$287.34","$847.65","$519,880","$523,000","2/8/2017","Yes","City"
"510 58 KEEFER PLACE","VVWDT","$523,000","3","1","1","631","2009","8","Yes","1","$288.00","$828.84","$488,800","$523,000","1/19/2017","Yes","Park and Ocean"
"2007 63 KEEFER PLACE","VVWDT","$525,000","8","1","1","590","2001","16","Yes","1","$320.24","$889.83","$524,900","$525,000","3/21/2017","Yes","WATER & MOUNTAIN VIEW"
"907 888 HAMILTON STREET","VVWDT","$525,000","23","1","1","656","1992","25","Yes","1","$235.58","$800.30","$499,000","$525,000","3/12/2017",,
"308 819 HAMILTON STREET","VVWDT","$525,000","24","1","1","575","1998","19","No","1","$266.09","$913.04","$528,800","$525,000","2/26/2017","Yes","Heritage homes to the south"
"203 1252 HORNBY STREET","VVWDT","$528,000","0","1","1","618","2008","9","No","1","$315.56","$854.37","$538,000","$528,000","2/15/2017",,
"506 618 ABBOTT STREET","VVWDT","$528,000","10","1","1","589","2008","9",,"1","$273.07","$896.43","$518,800","$528,000","2/17/2017","Yes","CITY VIEWS"
"907 602 CITADEL PARADE","VVWDT","$528,800","9","1","1","624","2007","10","No","0","$292.00","$847.44","$545,000","$528,800","1/22/2017","Yes","CITY"
"1906 108 W CORDOVA STREET","VVWDT","$530,000","18","1","1","558","2009","8","No","1","$308.10","$949.82","$539,900","$530,000","3/5/2017","Yes","CITY, WATER, MOUNTAINS"
"1201 1001 HOMER STREET","VVWYA","$530,000","10","1","1","506","2005","12","No","1","$231.53","$1,047.43","$499,900","$530,000","1/23/2017","No",
"1910 833 SEYMOUR STREET","VVWDT","$530,000","63","1","1","603","2011","6","No",,"$201.13","$878.94","$549,900","$530,000","3/22/2017","Yes","PANORAMIC CITY VIEWS"
"207 1082 SEYMOUR STREET","VVWDT","$530,000","23","1","1","611","2006","11","No","1","$285.21","$867.43","$529,900","$530,000","4/12/2017","No",
"1603 1146 HARWOOD STREET","VVWWE","$530,000","7","1","1","595","1974","43","Yes","1","$284.50","$890.76","$500,000","$530,000","3/27/2017","Yes","ENGLISH BAY & CITY VIEWS"
"2107 63 KEEFER PLACE","VVWDT","$530,000","20","1","1","590","2001","16","Yes","1","$320.24","$898.31","$538,000","$530,000","2/19/2017","Yes","BEAUTIFUL WATER & MOUNTAINS"
"502 518 BEATTY STREET","VVWDT","$531,000","6","0","1","717","1996","21",,,"$322.36","$740.59","$515,000","$531,000","2/20/2017",,
"1706 1188 HOWE STREET","VVWDT","$531,000","6","1","1","495","1994","23","Yes","1","$262.55","$1,072.73","$499,000","$531,000","4/25/2017","Yes","City and Water"
"302 1565 BURNABY STREET","VVWWE","$531,000","6","1","1","737","1948","69","Yes",,"$302.00","$720.49","$470,000","$531,000","2/27/2017","Yes","Winter/ down Cardero to E Bay"
"803 1480 HOWE STREET","VVWYA","$534,600","10","1","1","364","2019","0","Yes","0","$298.55","$1,468.68","$540,000","$534,600","3/6/2017","Yes","MOUNTAINS & ENGLISH BAY"
"307 1050 BROUGHTON STREET","VVWWE","$535,000","7","1","1","660","1983","34",,"1","$317.87","$810.61","$519,800","$535,000","1/30/2017","Yes","GARDEN COURTYARD"
"610 550 TAYLOR STREET","VVWDT","$536,000","10","1","1","581","2005","12","Yes","1","$253.00","$922.55","$518,880","$536,000","3/27/2017","Yes","CITY SKYLINE AND FALSE CREEK"
"508 989 NELSON STREET","VVWDT","$538,000","3","1","1","620","1995","22","Yes","0","$391.00","$867.74","$499,000","$538,000","4/3/2017","Yes","DOWNTOWN AND PARTIAL WATER"
"1507 58 KEEFER PLACE","VVWDT","$539,000","41","1","1","649","2007","10","No","1","$297.00","$830.51","$568,000","$539,000","3/21/2017","Yes","Pocket Mountain Views to the N"
"1105 188 KEEFER PLACE","VVWDT","$539,000","2","1","1","609","2009","8",,"1","$263.44","$885.06","$539,000","$539,000","1/5/2017","Yes","CITY"
"1005 1255 SEYMOUR STREET","VVWDT","$539,000","9","1","1","513","2008","9","Yes","1","$204.91","$1,050.68","$539,000","$539,000","4/17/2017","No",
"311 1350 COMOX STREET","VVWWE","$540,000","15","1","1","630","1982","35",,,"$231.49","$857.14","$499,000","$540,000","3/16/2017","No",
"201 1155 SEYMOUR STREET","VVWDT","$541,800","15","1","1","540","2005","12","Yes","1","$239.00","$1,003.33","$499,800","$541,800","2/21/2017","No",
"1518 68 SMITHE STREET","VVWDT","$542,000","14","1","1","505","2016","1","Yes",,"$211.00","$1,073.27","$565,000","$542,000","1/19/2017","Yes","CITY & FALSE CREEK"
"1008 1255 SEYMOUR STREET","VVWDT","$542,000","4","1","1","500","2007","10","Yes","1","$196.00","$1,084.00","$569,800","$542,000","3/6/2017","Yes","Emery Barnes Park / Downtown"
"808 1325 ROLSTON STREET","VVWDT","$543,500","3","1","1","584","2013","4","No",,"$227.35","$930.65","$539,000","$543,500","4/5/2017","Yes","CITY/FALSE CREEK FROM BALCONY"
"701 1003 BURNABY STREET","VVWWE","$544,000","5","1","1","530","1999","18","Yes","1","$305.00","$1,026.42","$498,900","$544,000","4/10/2017","Yes","CITY SKYLINE, MOUNTAINS"
"1705 111 W GEORGIA STREET","VVWDT","$545,000","43","1","1","685","2007","10",,,"$310.95","$795.62","$578,000","$545,000","3/15/2017","Yes","EXPANSIVE CITY VIEWS"
"1202 999 SEYMOUR STREET","VVWDT","$545,000","27","1","1","507","2014","3","No",,"$213.95","$1,074.95","$549,000","$545,000","3/28/2017","Yes","CITY"
"408 811 HELMCKEN STREET","VVWDT","$545,000","7","1","1","601","1995","22","Yes","1","$305.70","$906.82","$548,800","$545,000","2/21/2017","Yes","City views"
"2709 128 W CORDOVA STREET","VVWDT","$545,000","3","1","1","562","2009","8","No","1","$321.50","$969.75","$538,000","$545,000","4/6/2017","Yes","CITY"
"1214 933 SEYMOUR STREET","VVWDT","$545,000","8","1","1","564","1998","19","No","1","$235.59","$966.31","$499,800","$545,000","2/14/2017","Yes","CITY OUTLOOK"
"211 1080 BROUGHTON STREET","VVWWE","$548,000","17","1","1","630","1983","34","Yes","1","$205.62","$869.84","$548,000","$548,000","2/18/2017",,
"1608 555 JERVIS STREET","VVWCB","$548,000","1","1","1","522","1996","21","No","1","$300.00","$1,049.81","$548,000","$548,000","2/28/2017","Yes","CITY VIEWS"
"2208 1001 HOMER STREET","VVWYA","$548,000","17","1","1","506","2006","11","Yes","1","$231.53","$1,083.00","$548,000","$548,000","2/15/2017","Yes","City View"
"208 1001 RICHARDS STREET","VVWDT","$549,000","1","1","1","536","2004","13","Yes","1","$274.61","$1,024.25","$525,000","$549,000","2/28/2017","No","Courtyard"
"707 1277 NELSON STREET","VVWWE","$550,000","28","1","1","574","1995","22","Yes","1","$251.65","$958.19","$550,000","$550,000","3/20/2017","Yes","PARTIAL WATER"
"405 233 ABBOTT STREET","VVWDT","$550,000","7","0","1","703","1996","21","No","1","$315.98","$782.36","$535,000","$550,000","3/13/2017","Yes","City"
